split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,timing,235,0.37141152276274225,87.59947184926355,527.2246831522385
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,overall,255,0.2895682493369805,82.16493463311413,4919.799503106257
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,resource,255,0.2028867228657774,79.38908600487073,7149.377957911981
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,timing,255,0.4629313022793866,87.7166318896009,460.6425934948113
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,overall,230,-0.04710676172328034,81.1627011601742,5867.067133057261
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,resource,230,-0.27596807335528006,65.51704466500951,8354.906526271068
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,timing,230,0.4106158615407191,112.45401415050354,891.388346629644
exemplar,call_depth,0,2.0,4.0,overall,119,0.5406029363980617,46.987621597575846,7733.803371283856
exemplar,call_depth,0,2.0,4.0,resource,119,0.6238558042627699,32.148015728546376,11023.3643609785
exemplar,call_depth,0,2.0,4.0,timing,119,0.3740972006686453,76.66683333563478,1154.6813918945716
exemplar,call_depth,1,4.0,5.0,overall,380,-3.1295616536569018,101.00093979975225,4243.909383927129
exemplar,call_depth,1,4.0,5.0,resource,380,-4.709861529772069,91.86897865675999,6116.0598151948425
exemplar,call_depth,1,4.0,5.0,timing,380,0.031038098573433093,119.26486208573674,499.60852139170015
exemplar,call_depth,2,5.0,9.0,overall,387,0.14510367875040062,67.40668502401635,5892.833408478076
exemplar,call_depth,2,5.0,9.0,resource,387,0.016430781856006632,62.18495050809006,8562.115757918224
exemplar,call_depth,2,5.0,9.0,timing,387,0.40244947253918856,77.85015405586896,554.2687095977803
exemplar,memory_node_count,0,2862.0,7970.0,overall,214,-9.016874587205923,98.47891383973594,2286.8106505213327
exemplar,memory_node_count,0,2862.0,7970.0,resource,214,-9.468623400315781,81.21304764395717,3247.1629142719717
exemplar,memory_node_count,0,2862.0,7970.0,timing,214,-8.113376960986209,133.0106462312935,366.1061230200549
exemplar,memory_node_count,1,7970.0,8141.0,overall,220,-2.4411517740520137,95.94991243332437,5513.235909210686
exemplar,memory_node_count,1,7970.0,8141.0,resource,220,-3.8448477926133475,94.58415575622514,8048.218814346459
exemplar,memory_node_count,1,7970.0,8141.0,timing,220,0.3662402630706527,98.68142578752284,443.27009893914044
exemplar,memory_node_count,2,8141.0,8889.0,overall,219,-0.5848908680051031,66.637280513162,6010.958292794307
exemplar,memory_node_count,2,8141.0,8889.0,resource,219,-0.93969659125643,61.08514577303111,8688.829741378084
exemplar,memory_node_count,2,8141.0,8889.0,timing,219,0.12472057849755042,77.74154999342376,655.2153956267526
exemplar,memory_node_count,3,8889.0,9398.0,overall,233,0.47429697716573177,57.001023471649695,7139.395553183408
exemplar,memory_node_count,3,8889.0,9398.0,resource,233,0.5005525675042538,48.22166618637988,10253.584084978585
exemplar,memory_node_count,3,8889.0,9398.0,timing,233,0.42178579648868775,74.55973804218935,911.0184895930556
test,instruction_count,0,2356.0,3533.0,overall,126,0.386579219840878,21.311938175928415,1756.007937047427
test,instruction_count,0,2356.0,3533.0,resource,126,0.14345266824897973,23.56386905267172,2332.501110480203
test,instruction_count,0,2356.0,3533.0,timing,126,0.8728323230246747,16.8080764224418,603.0215901818751
test,instruction_count,1,3533.0,14910.0,overall,170,0.7088893010268601,27.863995214245275,117923.35922599
test,instruction_count,1,3533.0,14910.0,resource,170,0.7209313870201137,28.06081994629494,17982.083800711054
test,instruction_count,1,3533.0,14910.0,timing,170,0.684805129040353,27.47034575014594,317805.9100765479
test,instruction_count,2,14910.0,24682.0,overall,148,0.7020856227732576,31.851368232079892,124304.7163339415
test,instruction_count,2,14910.0,24682.0,resource,148,0.7295394967713044,28.241356925368798,17513.8430226714
test,instruction_count,2,14910.0,24682.0,timing,148,0.6471778747771638,39.07139084550208,337886.46295648173
test,instruction_count,3,24682.0,59142.0,overall,149,0.5425023863486832,30.394806249345923,492824.56981149735
test,instruction_count,3,24682.0,59142.0,resource,149,0.6572561677299213,27.182322915872493,41828.44458060362
test,instruction_count,3,24682.0,59142.0,timing,149,0.3129948235862067,36.819772916292784,1394816.8202732848
test,block_count,0,169.0,253.0,overall,127,0.4321805642341661,21.659656897348317,1770.4777424120923
test,block_count,0,169.0,253.0,resource,127,0.20990713009110062,23.96452738472122,2355.310413049562
test,block_count,0,169.0,253.0,timing,127,0.8767274325202972,17.049915922602516,600.8124011371528
test,block_count,1,253.0,953.0,overall,169,0.7508904314762593,27.24919565788655,32453.940407570448
test,block_count,1,253.0,953.0,resource,169,0.7228874455285254,27.703689156962405,18129.07678951284
test,block_count,1,253.0,953.0,timing,169,0.8068964033717273,26.34020865973484,61103.66764368565
test,block_count,2,953.0,1576.0,overall,148,0.6578569238717563,31.543489131351418,159772.28203445367
test,block_count,2,953.0,1576.0,resource,148,0.7053112561478136,27.80713442244509,17468.676159212817
test,block_count,2,953.0,1576.0,timing,148,0.5629482593196415,39.016198549164066,444379.4937849354
test,block_count,3,1576.0,3722.0,overall,149,0.5748115834686965,31.14553786914745,496217.6408672289
test,block_count,3,1576.0,3722.0,resource,149,0.6885037607995979,27.707379134350646,41842.237333633544
test,block_count,3,1576.0,3722.0,timing,149,0.34742722880689386,38.02185533874108,1404968.4479344198
test,maximum_block_length,0,190.0,202.0,overall,2,-6.567920099997025,56.10012422933112,2022.1499509541575
test,maximum_block_length,0,190.0,202.0,resource,2,-10.24408798878911,42.60276297856249,2964.2799628797293
test,maximum_block_length,0,190.0,202.0,timing,2,0.7844156775871463,83.09484673086838,137.88992710301457
test,maximum_block_length,1,202.0,318.0,overall,252,0.5709687886426361,21.30164256593947,248235.7340749641
test,maximum_block_length,1,202.0,318.0,resource,252,0.7179720065570503,23.28585838719107,14080.78204495416
test,maximum_block_length,1,202.0,318.0,timing,252,0.2769623528138078,17.333210923436276,716545.6381349841
test,maximum_block_length,2,318.0,403.0,overall,181,0.5355518004052037,37.98237863719089,60816.349785087485
test,maximum_block_length,2,318.0,403.0,resource,181,0.7216848482476875,36.29146356758953,28857.377321967288
test,maximum_block_length,2,318.0,403.0,timing,181,0.1632857047202359,41.364208776393625,124734.29471132788
