split,kernel_family,target,n_samples,mean_delta_smape,median_delta_smape,fraction_improved
exemplar,all,lut,886,-0.5268213925412237,-1.683072766174135,0.5259593679458239
exemplar,all,ff,886,4.9997335307271324,3.107221750535089,0.4435665914221219
exemplar,all,dsp,886,0.036564813264445675,0.0,0.3623024830699774
exemplar,all,bram,886,10.065934747345223,6.799916420529211,0.2945823927765237
exemplar,all,cycles_max,886,-1.3133344382565713,2.4577202066777915,0.46613995485327314
exemplar,all,interval_max,886,12.288622290549617,9.157690116191965,0.3893905191873589
exemplar,exemplar,lut,886,-0.5268213925412237,-1.683072766174135,0.5259593679458239
exemplar,exemplar,ff,886,4.9997335307271324,3.107221750535089,0.4435665914221219
exemplar,exemplar,dsp,886,0.036564813264445675,0.0,0.3623024830699774
exemplar,exemplar,bram,886,10.065934747345223,6.799916420529211,0.2945823927765237
exemplar,exemplar,cycles_max,886,-1.3133344382565713,2.4577202066777915,0.46613995485327314
exemplar,exemplar,interval_max,886,12.288622290549617,9.157690116191965,0.3893905191873589
test,2layer,lut,125,2.9562712731209846,3.427743653554579,0.36
test,2layer,ff,125,3.173434027921428,2.737188949856993,0.352
test,2layer,dsp,125,4.825894702520365,0.0,0.24
test,2layer,bram,125,0.6030704407932358,-0.3484438029968082,0.504
test,2layer,cycles_max,125,8.072442985602843,8.8868828324099,0.136
test,2layer,interval_max,125,9.409299834008598,10.863574260653753,0.144
test,3layer,lut,116,2.0105624994001263,2.653247615396297,0.4051724137931034
test,3layer,ff,116,3.3416997173298095,3.7709739555956414,0.3620689655172414
test,3layer,dsp,116,5.743249189655388,0.0,0.25
test,3layer,bram,116,-0.47215078939101107,-0.6064321472746217,0.5172413793103449
test,3layer,cycles_max,116,3.439237134529219,3.735039754645993,0.28448275862068967
test,3layer,interval_max,116,9.991485974991173,10.932535276141286,0.12931034482758622
test,all,lut,593,2.618824330059372,2.616007923592477,0.40472175379426645
test,all,ff,593,3.3820602619138365,2.7970217060959826,0.403035413153457
test,all,dsp,593,5.145095984230579,0.0,0.25463743676222594
test,all,bram,593,0.5588905782084738,0.0,0.38954468802698144
test,all,cycles_max,593,4.620532140024231,4.972363255312118,0.3473861720067454
test,all,interval_max,593,4.973636042920417,7.180178248145394,0.327150084317032
test,conv1d,lut,55,4.422255162036749,3.58085246863057,0.38181818181818183
test,conv1d,ff,55,1.5066735938588984,1.2624653125006908,0.4727272727272727
test,conv1d,dsp,55,2.9107897163393046,0.0,0.2545454545454545
test,conv1d,bram,55,0.5492758345738137,-1.1917935730266862,0.509090909090909
test,conv1d,cycles_max,55,3.7785572885349743,-1.4793362030118828,0.5272727272727272
test,conv1d,interval_max,55,8.85824440273098,5.37709723590946,0.36363636363636365
test,conv2d,lut,24,1.2028421570542658,1.0056628926597069,0.5
test,conv2d,ff,24,1.8894459570980597,-2.7658344200563554,0.5833333333333334
test,conv2d,dsp,24,7.422935654361492,2.3159850376505986,0.08333333333333333
test,conv2d,bram,24,0.33701598197519794,0.0,0.4583333333333333
test,conv2d,cycles_max,24,-1.3004544320233482,-2.5946186742301514,0.5416666666666666
test,conv2d,interval_max,24,-3.127224062678184,-4.631712159825959,0.5416666666666666
test,dense_latency,lut,90,1.4514517083981682,0.42246080445950085,0.4444444444444444
test,dense_latency,ff,90,5.179571211352196,6.727834835167117,0.3
test,dense_latency,dsp,90,11.730668837433829,4.956740094347923,0.16666666666666666
test,dense_latency,bram,90,0.0,0.0,0.0
test,dense_latency,cycles_max,90,1.4997643733763075,1.999044262052045,0.4111111111111111
test,dense_latency,interval_max,90,-1.630460190786744,-2.9439953696854433,0.5555555555555556
test,dense_resource,lut,59,5.178360037671591,2.457763611567387,0.3559322033898305
test,dense_resource,ff,59,4.383732323859445,0.5637112562035806,0.4745762711864407
test,dense_resource,dsp,59,6.1044500071564585,0.0,0.1016949152542373
test,dense_resource,bram,59,1.2355222189220478,0.2835691374457596,0.2542372881355932
test,dense_resource,cycles_max,59,2.6830552216280776,5.051243087238057,0.3898305084745763
test,dense_resource,interval_max,59,4.870506764762977,7.180178248145394,0.3728813559322034
test,rule4ml,lut,124,1.951270378991026,4.5295682022771295,0.43548387096774194
test,rule4ml,ff,124,2.969596353648961,1.585500716174396,0.46774193548387094
test,rule4ml,dsp,124,0.22114144305685063,0.0,0.4435483870967742
test,rule4ml,bram,124,1.6097857577617944,0.7688008074777066,0.43548387096774194
test,rule4ml,cycles_max,124,6.952257113289,6.114876690206558,0.43548387096774194
test,rule4ml,interval_max,124,0.49534495569048526,2.71355283312809,0.45161290322580644
