split,kernel_family,tensor_path,baseline_smape_lut,candidate_smape_lut,delta_smape_lut,delta_absolute_error_lut,baseline_smape_ff,candidate_smape_ff,delta_smape_ff,delta_absolute_error_ff,baseline_smape_dsp,candidate_smape_dsp,delta_smape_dsp,delta_absolute_error_dsp,baseline_smape_bram,candidate_smape_bram,delta_smape_bram,delta_absolute_error_bram,baseline_smape_cycles_max,candidate_smape_cycles_max,delta_smape_cycles_max,delta_absolute_error_cycles_max,baseline_smape_interval_max,candidate_smape_interval_max,delta_smape_interval_max,delta_absolute_error_interval_max
test,2layer,2layer/archive_1/0bc7e3b8-c2a6-427a-ab7b-97c8d1f26de3.pt,16.416309984992335,10.164674530243117,-6.251635454749218,-0.07175048012266688,23.16248035800406,14.76682793158283,-8.39565242642123,-0.10251702794254478,0.0,0.0,0.0,0.0,23.061114054136887,18.018314159399186,-5.042799894737701,-0.050115346908569336,9.411403278955655,18.357159111309404,8.945755832353749,0.10335036230065398,3.662551818528696,11.86655119088578,8.203999372357083,0.08882584739416934
test,2layer,2layer/archive_1/0ceedcf7-5069-43e5-b761-a592699392fc.pt,5.4026110308076465,23.019284101483915,17.61667307067627,0.1538245137742468,15.254285004661583,27.812096183111734,12.557811178450152,0.10243127655312831,8.036024210631686,31.070168565976207,23.034144355344523,0.16204982995986938,11.529191805520131,8.738242404076201,-2.79094940144393,-0.03218348821004232,9.427538175716355,15.8939321788979,6.466394003181545,0.07371546303353659,5.723104907324297,6.5987638721478765,0.8756589648235797,0.012598657363619722
test,2layer,2layer/archive_1/11fe5594-fbbe-4031-ac3a-4b43ba75a01f.pt,34.93538089158538,43.55942858283981,8.624047691254425,0.06028485365316901,27.976388607721386,31.291131039930228,3.314742432208842,0.02514464350814483,67.43631763815696,84.71788035461219,17.281562716455227,0.08700104554494222,17.19272130506394,13.130326172878824,-4.062395132185117,-0.03567558526992798,13.904065009826038,25.40289509876424,11.498830088938202,0.14152036333773638,6.851123866694729,20.820111554249277,13.968987687554549,0.16137326124237805
test,2layer,2layer/archive_1/6979d03f-7ff1-4738-886e-3ee059a69d8a.pt,27.32141406691448,21.577746941024362,-5.743667125890116,-0.07456647285606821,17.792268318468675,18.352454780361757,0.5601864618930819,0.0067697391456582635,25.83879904084577,11.013151567055573,-14.825647473790198,-0.15014449755350748,0.5144086562576488,4.801706264215397,4.287297607957749,0.03338713645935058,2.08498028671891,10.392588075648664,8.307607788929754,0.08897696420656029,2.496695107503686,16.83806507822854,14.341369970724852,0.15854290943600868
test,2layer,2layer/archive_1/80788302-2292-4caa-a003-821aed591a4a.pt,17.172802577611172,44.706310602841924,27.533508025230752,0.20723472571594428,28.280710102264152,47.59404808860007,19.313337986335917,0.13667750333496168,0.0,0.0,0.0,0.0,53.15703496271075,31.65172977284665,-21.505305189864103,-0.26097869873046875,0.912418858332658,9.569603444861404,8.657184586528746,0.09140951427576602,2.2826118715583457,22.05336353529725,19.770751663738906,0.2247125867087284
test,2layer,2layer/archive_1/81ae65ee-db11-4ff1-835c-a62e010c7087.pt,13.181201926579254,9.60454828183981,-3.5766536447394444,-0.040220333751619174,12.543583959084804,12.824934423372468,0.2813504642876641,0.00320730026767081,21.130817374197104,7.771473438523389,-13.359343935673715,-0.12951215108235678,1.8005638209325585,11.963727114510258,10.1631632935777,0.07892954349517822,22.75228973484957,15.825545803543873,-6.926743931305696,-0.05762830501479964,4.748892746436908,0.7283674007894257,-4.020525345647482,-0.03907209782201901
test,2layer,2layer/archive_1/b7ff2436-119d-4ba9-9b49-189b5fabbe4c.pt,0.518557669432793,7.2437774071391665,6.725219737706373,0.0699585828541974,16.333380995608614,28.04605727308807,11.712676277479456,0.14833677025901676,12.088946362226828,14.767629275227756,2.6786829130009284,0.025652567545572918,2.4936198561460547,1.175039558274624,-1.3185802978714307,-0.010744953155517578,19.359674665094733,31.15228093405206,11.792606268957329,0.15463344119702288,4.061803503572954,6.207663718493011,2.1458602149200567,0.024251358577750782
test,2layer,2layer/archive_1/b9c55cc1-33b8-4573-98e9-76d328fb262d.pt,7.664355079434323,20.159050751445324,12.494695672011002,0.10931302002708979,18.29847863480004,21.095500340896024,2.7970217060959826,0.02317953312612272,19.862037173146664,36.41424603811591,16.55220886496925,0.11145514249801636,15.844097026969267,7.637860720230258,-8.206236306739008,-0.0694960355758667,14.116026561114069,1.7196029456551978,-12.396423615458872,-0.11449229186976459,3.1786518074472117,16.156085673207023,12.977433865759812,0.14341736722364806
test,2layer,2layer/archive_1/d18488ed-9367-45dc-9e7e-03a6dad1662e.pt,9.262891827783823,4.41062650020125,-4.852265327582574,-0.05397149046289835,23.609673919700036,12.969610475114834,-10.640063444585202,-0.12900299460305006,8.545670440990682,22.407790177648206,13.862119736657524,0.10287817319234212,19.917528291754536,11.619202051917346,-8.29832623983719,-0.07827668190002442,11.388605819898444,19.82664534764844,8.438039527749996,0.09930971114066194,3.9276032088852464,9.077104461475349,5.1495012525901025,0.05655597178836392
test,2layer,2layer/archive_1/d8705803-c54c-4ad6-bdd4-bea949213cf1.pt,4.003158919994556,10.340873477284651,6.337714557290095,0.05747403620823509,24.476607853690144,14.969125323417801,-9.507482530272343,-0.1170912743954445,31.00114491044697,2.073244555703542,-28.92790035474343,-0.2886335055033366,30.65378593442265,50.387550010932024,19.733764076509374,0.11959269642829895,0.35264223766913744,10.625552321977894,10.272910084308757,0.10868752632804186,0.028646708579381112,12.281857492517146,12.253210783937766,0.13054820387597627
