timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/16 19:57:48.799, 26, 8, 4611, 50.56, 1590, 73, P0
2026/08/16 19:57:49.306, 100, 3, 4611, 49.48, 1590, 73, P0
2026/08/16 19:57:49.812, 55, 11, 4611, 44.80, 1590, 73, P0
2026/08/16 19:57:50.318, 55, 15, 4611, 59.63, 1590, 73, P0
2026/08/16 19:57:50.825, 86, 7, 4611, 47.63, 1590, 73, P0
2026/08/16 19:57:51.332, 47, 16, 4611, 58.39, 1590, 73, P0
2026/08/16 19:57:51.841, 63, 18, 4611, 52.40, 1590, 73, P0
2026/08/16 19:57:52.349, 59, 18, 4611, 57.90, 1590, 73, P0
2026/08/16 19:57:52.857, 100, 3, 4611, 49.57, 1590, 73, P0
2026/08/16 19:57:53.363, 17, 1, 4611, 48.42, 1590, 73, P0
2026/08/16 19:57:53.870, 73, 20, 4611, 49.67, 1590, 73, P0
2026/08/16 19:57:54.380, 33, 12, 4611, 46.75, 1590, 73, P0
2026/08/16 19:57:54.886, 43, 17, 4611, 56.13, 1500, 73, P0
2026/08/16 19:57:55.395, 69, 21, 4611, 54.17, 1560, 73, P0
2026/08/16 19:57:55.902, 33, 8, 4611, 51.64, 1590, 73, P0
2026/08/16 19:57:56.408, 75, 20, 4611, 65.71, 1485, 73, P0
2026/08/16 19:57:56.923, 28, 4, 4611, 50.46, 1590, 73, P0
2026/08/16 19:57:57.429, 42, 14, 4611, 57.87, 1560, 73, P0
2026/08/16 19:57:57.939, 53, 14, 4611, 63.08, 1575, 73, P0
2026/08/16 19:57:58.446, 29, 7, 4611, 60.26, 1590, 73, P0
2026/08/16 19:57:58.953, 80, 8, 4611, 49.80, 1590, 73, P0
2026/08/16 19:57:59.460, 23, 2, 4611, 52.13, 1590, 73, P0
2026/08/16 19:57:59.968, 78, 22, 4611, 58.10, 1590, 73, P0
2026/08/16 19:58:00.474, 17, 6, 4611, 47.14, 1590, 73, P0
2026/08/16 19:58:00.981, 73, 18, 4611, 50.66, 1590, 73, P0
2026/08/16 19:58:01.495, 14, 2, 4611, 51.12, 1590, 73, P0
2026/08/16 19:58:02.002, 100, 0, 4611, 49.57, 1590, 73, P0
2026/08/16 19:58:02.509, 21, 7, 4611, 56.04, 1590, 73, P0
2026/08/16 19:58:03.018, 96, 6, 4611, 52.40, 1590, 74, P0
2026/08/16 19:58:03.527, 30, 7, 4611, 46.26, 1590, 73, P0
2026/08/16 19:58:04.033, 87, 27, 4611, 54.89, 1590, 73, P0
2026/08/16 19:58:04.540, 25, 7, 4611, 51.15, 1590, 73, P0
2026/08/16 19:58:05.046, 60, 19, 4611, 56.03, 1590, 73, P0
2026/08/16 19:58:05.558, 20, 7, 4611, 46.06, 1590, 73, P0
2026/08/16 19:58:06.065, 73, 23, 4611, 49.67, 1590, 73, P0
2026/08/16 19:58:06.573, 65, 14, 4611, 48.62, 1575, 73, P0
2026/08/16 19:58:07.081, 27, 4, 4611, 53.32, 1590, 73, P0
2026/08/16 19:58:07.588, 85, 27, 4611, 54.46, 1590, 73, P0
2026/08/16 19:58:08.097, 18, 4, 4611, 47.83, 1590, 73, P0
2026/08/16 19:58:08.605, 71, 22, 4611, 61.27, 1590, 73, P0
2026/08/16 19:58:09.112, 23, 9, 4611, 47.53, 1590, 73, P0
2026/08/16 19:58:09.619, 58, 16, 4611, 47.28, 1590, 73, P0
2026/08/16 19:58:10.127, 52, 15, 4611, 54.43, 1590, 73, P0
2026/08/16 19:58:10.634, 22, 5, 4611, 47.04, 1590, 73, P0
2026/08/16 19:58:11.140, 39, 14, 4611, 55.58, 1590, 73, P0
2026/08/16 19:58:11.647, 86, 23, 4611, 54.07, 1590, 73, P0
