split,kernel_family,tensor_path,baseline_smape_lut,candidate_smape_lut,delta_smape_lut,delta_absolute_error_lut,baseline_smape_ff,candidate_smape_ff,delta_smape_ff,delta_absolute_error_ff,baseline_smape_dsp,candidate_smape_dsp,delta_smape_dsp,delta_absolute_error_dsp,baseline_smape_bram,candidate_smape_bram,delta_smape_bram,delta_absolute_error_bram,baseline_smape_cycles_max,candidate_smape_cycles_max,delta_smape_cycles_max,delta_absolute_error_cycles_max,baseline_smape_interval_max,candidate_smape_interval_max,delta_smape_interval_max,delta_absolute_error_interval_max
test,2layer,2layer/archive_1/0bc7e3b8-c2a6-427a-ab7b-97c8d1f26de3.pt,16.416309984992335,52.35657896105366,35.94026897606132,0.5303656891861602,23.16248035800406,65.54338473342926,42.3809043754252,0.712932422511049,0.0,0.0,0.0,0.0,23.061114054136887,32.75776374978244,9.696649695645554,0.10485820770263672,9.411403278955655,19.195789225658157,9.784385946702502,0.11356337303522258,3.662551818528696,14.985075377844286,11.32252355931559,0.10207886132188498
test,2layer,2layer/archive_1/0ceedcf7-5069-43e5-b761-a592699392fc.pt,5.4026110308076465,6.635284058258016,1.2326730274503692,0.011616826019168157,15.254285004661583,13.40677276281825,-1.847512241843333,-0.016086980789868283,8.036024210631686,27.55259373336141,19.516569522729725,0.2063455581665039,11.529191805520131,10.099648352133947,-1.4295434533861844,-0.013313929239908854,9.427538175716355,7.307759510470016,-2.119778665246339,-0.023088239964430893,5.723104907324297,21.379261209960656,15.65615630263636,0.13749032256834268
test,2layer,2layer/archive_1/11fe5594-fbbe-4031-ac3a-4b43ba75a01f.pt,34.93538089158538,24.91419652940351,-10.02118436218187,-0.07585848956040933,27.976388607721386,16.29569092042247,-11.680697687298917,-0.0947492086356523,67.43631763815696,64.3289807053446,-3.107336932812359,-0.016849994659423828,17.19272130506394,22.15539752532374,4.962676220259798,0.04579341411590576,13.904065009826038,12.936697150855384,-0.967367858970654,-0.011112336189516129,6.851123866694729,2.8994944528705155,-3.951629413824213,-0.042340117663871954
test,2layer,2layer/archive_1/6979d03f-7ff1-4738-886e-3ee059a69d8a.pt,27.32141406691448,44.68324253682357,17.361828469909092,0.25892888626817956,17.792268318468675,38.63545809786222,20.843189779393544,0.283546918767507,25.83879904084577,62.45459756620655,36.61579852536078,0.5095065434773763,0.5144086562576488,16.0286523159276,15.514243659669953,0.13527541160583495,2.08498028671891,0.7563345349449975,-1.3286457517739123,-0.013098288822399527,2.496695107503686,9.10374200435709,6.6070468968534035,0.06177795807348156
test,2layer,2layer/archive_1/80788302-2292-4caa-a003-821aed591a4a.pt,17.172802577611172,37.902616873687855,20.729814296076682,0.16048791844040247,28.280710102264152,39.478828552409205,11.198118450145053,0.08193280600230472,0.0,0.0,0.0,0.0,53.15703496271075,31.40409727889495,-21.7529376838158,-0.2635961174964905,0.912418858332658,10.756944184628379,9.84452532629572,0.09298343924094707,2.2826118715583457,14.30488492767435,12.022273056116003,0.11037988444645845
test,2layer,2layer/archive_1/81ae65ee-db11-4ff1-835c-a62e010c7087.pt,13.181201926579254,31.707516855143563,18.52631492856431,0.2356946243523316,12.543583959084804,33.69030747972293,21.146723520638126,0.27130981478540966,21.130817374197104,69.29838387354934,48.16756649935223,0.6867789427439371,1.8005638209325585,7.566846290041627,5.766282469109068,0.050395568211873375,22.75228973484957,26.087561057659574,3.335271322810005,0.02648890840489201,4.748892746436908,33.56654321192958,28.81765046549267,0.2410070950151328
test,2layer,2layer/archive_1/b7ff2436-119d-4ba9-9b49-189b5fabbe4c.pt,0.518557669432793,30.658658651110745,30.140100981677953,0.35688199583864155,16.333380995608614,49.75589465489604,33.422513659287425,0.4844472382552263,12.088946362226828,70.38138116830508,58.292434806078255,0.7977581024169922,2.4936198561460547,20.525760645615417,18.032140789469363,0.16278486251831054,19.359674665094733,18.007866561015067,-1.351808104079666,-0.01644565782631305,4.061803503572954,28.527045627921044,24.46524212434809,0.20981416500347103
test,2layer,2layer/archive_1/b9c55cc1-33b8-4573-98e9-76d328fb262d.pt,7.664355079434323,18.639793717161933,10.97543863772761,0.13173602743280327,18.29847863480004,10.755399768999446,-7.543078865800595,-0.05397721397253474,19.862037173146664,29.504777997432015,9.642740824285351,0.14475083351135254,15.844097026969267,32.05341627636409,16.209319249394824,0.1572277545928955,14.116026561114069,13.232349171388707,-0.8836773897253618,-0.007740851567013287,3.1786518074472117,9.338139924370738,6.1594881169235265,0.05689952137706044
test,2layer,2layer/archive_1/d18488ed-9367-45dc-9e7e-03a6dad1662e.pt,9.262891827783823,2.698814535665623,-6.564077292118201,-0.07049686336938824,23.609673919700036,17.366048478469295,-6.243625441230741,-0.07752166261769676,8.545670440990682,0.3347679418020673,-8.210902499188615,-0.07875800132751465,19.917528291754536,19.886629449048,-0.030898842706534424,-0.0003048419952392578,11.388605819898444,2.912574527669094,-8.47603129222935,-0.09119570035460993,3.9276032088852464,24.908365935376743,20.9807627264915,0.1829425971147745
test,2layer,2layer/archive_1/d8705803-c54c-4ad6-bdd4-bea949213cf1.pt,4.003158919994556,12.805773873005975,8.80261495301142,0.09596606511300247,24.476607853690144,35.043136676771304,10.56652882308116,0.14597051851294401,31.00114491044697,58.608544629806424,27.607399719359453,0.38512110710144043,30.65378593442265,28.743506334398955,-1.9102796000236957,-0.0126723051071167,0.35264223766913744,0.3497027405658897,-0.002939497103247757,-1.706126396771905e-05,0.028646708579381112,15.502361335973593,15.473714627394212,0.14356385469078553
test,2layer,2layer/archive_1/e2d32045-fe85-41fa-87fd-34469cfd2b33.pt,13.453988735737449,2.6098214413070417,-10.844167294430406,-0.09961368228048285,17.986882396293286,0.47975668450871156,-17.507125711784575,-0.16021149980956106,30.95922750943156,4.838088774086759,-26.1211387353448,-0.19666109085083008,24.985132156847577,15.402277865489383,-9.582854291358194,-0.06591276327768962,13.027743014002729,14.69449637053495,1.6667533565322206,0.014575309574882995,1.549048373688416,11.77236814187762,10.223319768189203,0.09554318175348125
test,2layer,2layer/archive_1/e71cebc8-9c8d-4db4-af21-b5ffd3e7d1e9.pt,61.53044345534708,99.28376738680197,37.75332393145489,1.0827474676809081,27.895483856873902,73.25295056475103,45.35746670787713,0.8316540446502484,0.4207575173958964,72.31601474621831,71.89525722882242,0.9404462973276774,6.251500799181579,35.91695198512797,29.665451185946395,0.2799433469772339,17.6710337689996,24.005525386193458,6.334491617193859,0.07894602286920463,5.298353602367684,23.14568645256869,17.847332850201006,0.1557924110774011
test,2layer,2layer/archive_1/ecfce556-484f-4093-a80c-893fda981e41.pt,6.7473580767805155,4.806788970082174,-1.9405691066983417,-0.018331370731873214,7.960797950526105,13.978096573066189,6.017298622540084,0.06737379440776921,7.291450473435205,17.653755637223647,10.362305163788442,0.11095128059387208,0.7382794918090576,1.822945557517548,1.0846660657084903,0.009201248486836752,1.7972440148364617,6.741309152606914,4.944065137770452,0.04707513906308064,4.419304642229846,22.982833718060153,18.563529075830306,0.16092068756973052
test,2layer,2layer/archive_1/f8730447-91f8-4ba9-8e61-8f68f3e2bcf2.pt,13.764262341319194,15.885659175627676,2.1213968343084826,0.02474678685575876,15.488603591517414,20.0983579008225,4.609754309305085,0.05554714279156125,3.8819383767807647,26.57305117632104,22.691112799540278,0.23350149393081665,43.71872871021409,46.23804808554107,2.5193193753269796,0.015112686157226562,5.88597623144349,8.203340581123252,2.317364349679762,0.024895542522214216,0.7283674007894257,12.295673507583166,11.56730610679374,0.10851094177134861
test,3layer,3layer/archive_1/1779f702-f865-451f-89d0-4f6b42a09e77.pt,17.165503861360182,4.294547498594716,-12.870956362765465,-0.11419669969087945,24.943364040243225,2.929717243213158,-22.013646797030066,-0.19289571117382726,0.0,0.0,0.0,0.0,4.328295222103011,5.5997257104336775,1.2714304883306662,0.008526444435119629,2.435601636900523,11.591536338546458,9.155934701645934,0.09837411340556951,12.606951558471446,11.399013234285894,-1.2079383241855517,-0.013665123564339875
test,3layer,3layer/archive_1/182b1883-c1ef-4e91-b811-6a3d11a6d43f.pt,44.66491377211823,77.66335934032793,32.998445568209696,0.19429383095323186,27.44459609706614,54.80973530588471,27.36513920881857,0.18886791887579663,55.83891498401099,123.41028195710895,67.57136697309795,0.321220334370931,140.31942695952586,150.525348377677,10.20592141815115,0.033185019637599136,8.988774669281815,3.362154594791929,-5.626620074489886,-0.061040825567867676,3.5912703887567563,5.3290183633641695,1.7377479746074131,0.01817088718029539
test,3layer,3layer/archive_1/1aefc079-3d88-4736-ab6a-8821bf651cfa.pt,68.88155762133654,16.415006229851283,-52.466551391485254,-0.3606497802781886,52.253290942253,7.85479151772672,-44.398499424526285,-0.338702109884986,62.53581125760454,33.77975924664854,-28.756052010956004,-0.17889178882945667,8.151190979329625,4.892526989815194,-3.2586639895144307,-0.02253422737121582,23.102206043696533,12.910308909958863,-10.19189713373767,-0.08580489745403112,5.42221275581786,12.608985955692463,7.186773199874603,0.07878504543439717
test,3layer,3layer/archive_1/652d7823-3b2f-48c4-b58a-bf36a9040d34.pt,23.180136693160453,57.202847499061455,34.022710805901,0.23707875851813023,21.221768875317334,48.47164876398973,27.249879888672393,0.198295291890519,41.55941124527217,91.79183216206985,50.23242091679768,0.27714851167466903,41.903116325844444,28.730438482510174,-13.17267784333427,-0.15567560195922853,10.476322707303828,8.41599016834268,-2.0603325389611484,-0.029789886740699476,4.6839141263012,6.098522559222978,1.4146084329217778,0.011215515285657639
test,3layer,3layer/archive_1/7964a722-8bad-4458-9c56-7a00af65391c.pt,2.4520631878747463,33.09540901382237,30.643345825947623,0.3717441146266639,0.9695682797908839,31.975897566275677,31.006329286484792,0.37094973545517335,0.0,0.0,0.0,0.0,27.41512967692728,23.70452683264624,-3.7106028442810377,-0.03902568817138672,22.214381528856322,36.51416432336279,14.29978279450647,0.19675954092920353,0.08543612425054065,4.3478460772247844,4.262409952974243,0.04168636362527327
test,3layer,3layer/archive_1/7dff1db2-d16a-4a01-829b-05b72a41623c.pt,11.89204758135429,11.743457797941296,-0.14858978341299434,-0.015516707786515293,15.323839539269747,3.4721577137499304,-11.851681825519815,-0.131821353431921,26.841010045667797,29.71262739162526,2.871617345957464,0.03505916595458984,9.615145438221097,7.885473729525963,-1.7296717086951334,-0.02200084924697876,5.653267747651035,18.36231827027417,12.709050522623134,0.11319825346420323,7.572410099694661,4.219797490458773,-3.352612609235888,-0.037373092639449365
test,3layer,3layer/archive_1/88cf0a0e-91b2-4947-96d7-9eed8547d6cd.pt,12.244013560294883,27.897751944242444,15.65373838394756,0.19377025250672536,0.07135030021192985,19.543779681742656,19.472429381530727,0.21588413349325727,0.0,0.0,0.0,0.0,31.712594450428877,23.38793828942204,-8.324656161006839,-0.08962812423706054,15.538659320793132,25.32539148165988,9.78673216086675,0.12147684506657393,1.2558594312813793,1.616341501056495,0.36048206977511565,0.0033947777732595964
