monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
154762.358657627,12.0,102.3,102.3,5035.09375,0.0,0.0
154762.876568505,14.8,104.1,104.1,5022.765625,0.0,0.0
154763.384465782,12.4,100.9,100.9,5071.203125,0.0,0.0
154763.889503356,13.7,107.0,107.0,5076.50390625,0.0,0.0
154764.420844269,13.2,110.1,110.1,5032.93359375,0.0,0.0
154764.979156935,11.2,103.0,103.0,5032.93359375,0.0,0.034982638205643034
154765.494195209,10.4,103.0,103.0,5032.93359375,0.0,0.007584387796453925
154766.01947789,11.5,102.8,102.8,5032.93359375,0.0,0.0
154766.572161445,12.3,103.1,103.1,5032.93359375,0.0,0.0
154767.076449158,15.8,112.8,112.8,5032.93359375,0.0,0.0
154767.629415435,12.5,98.0,98.0,5049.6484375,0.0,0.0
154768.155011729,11.5,113.6,113.6,5032.93359375,0.0,0.0
154768.679910404,12.1,102.9,102.9,5036.41015625,0.0,0.0
154769.186727331,12.0,101.0,101.0,5037.90625,0.0,0.0
154769.739019693,16.2,107.9,107.9,5036.41015625,0.0,0.03536396905659853
154770.289092818,10.6,103.8,103.8,5036.41015625,0.0,0.0
154770.828821681,9.3,102.4,102.4,5036.41015625,0.0,0.014474860500729677
154771.333392382,14.7,102.6,102.6,5054.94140625,0.0,0.0
154771.874953795,11.3,101.5,101.5,5036.41015625,0.0,0.0
154772.382287032,11.2,104.0,104.0,5022.765625,0.0,0.0
154772.908096752,10.5,109.3,109.3,5022.765625,0.0,0.0
154773.422871681,14.4,101.5,101.5,5025.45703125,0.0,0.0
154773.95295603,12.9,105.5,105.5,5030.1796875,0.0,0.051583771622385526
154774.464467474,18.8,101.7,101.7,5018.0625,0.0,0.0
154774.986964122,16.1,112.1,112.1,5030.05859375,0.0,0.05980899613162683
154778.299367593,12.8,102.0,102.0,5057.9140625,0.0,0.0023585592964305733
154778.832524735,11.3,102.3,102.3,5035.6015625,0.0,0.0
154779.336845383,12.1,116.8,116.8,5035.6015625,0.0,0.0
154779.844218311,15.4,90.8,90.8,5035.6015625,0.0,0.08468869273256184
154780.35201659,17.3,114.2,114.2,5038.3515625,0.0,0.0
154780.855674997,16.4,109.6,109.6,5040.9140625,0.0,0.0
154781.382940395,15.4,109.0,109.0,5040.9140625,0.0,0.0
154781.899536357,9.9,98.9,98.9,5040.9140625,0.0,0.0
154782.406140421,12.1,104.2,104.2,5040.9140625,0.0,0.0
154782.942915879,14.4,100.9,100.9,5040.9140625,0.0,0.0
154783.448138068,22.7,107.0,107.0,5046.7265625,0.0,0.0
154783.953188178,24.4,122.4,122.4,5047.8515625,0.0,0.0
154784.460690942,17.1,104.2,104.2,5047.8515625,0.0,0.0
154784.971549509,13.4,103.6,103.6,5047.8515625,0.0,0.11469661817489331
154785.482925472,16.8,98.4,98.4,5062.61328125,0.0,0.0
154786.024687562,18.4,123.9,123.9,5062.61328125,0.0,0.0
154786.532035953,11.2,104.3,104.3,5062.61328125,0.0,0.0
154787.043143527,11.0,102.3,102.3,5062.61328125,0.0,0.0
154787.546996557,14.2,105.0,105.0,5062.61328125,0.0,0.0
154788.064043009,15.2,101.7,101.7,5062.61328125,0.0,0.0
154788.588730145,15.8,111.7,111.7,5062.61328125,0.0,0.0
154789.097680902,12.8,105.4,105.4,5062.61328125,0.0,0.0
154789.613634508,13.3,104.9,104.9,5075.66796875,0.0,0.0
154790.121143287,13.6,93.0,93.0,5094.48828125,0.0,0.08466602308718153
154790.624836304,16.1,115.1,115.1,5032.06640625,0.0,0.007755219683697472
154791.128763975,16.9,109.6,109.6,5039.73828125,0.0,0.0
154791.654812833,11.5,105.5,105.5,5039.73828125,0.0,0.0
154792.161876427,11.6,103.0,103.0,5039.73828125,0.0,0.0
154792.665721426,16.2,101.2,101.2,5076.0234375,0.0,0.0
