split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,instruction_count,0,2356.0,3533.0,resource,15,-0.19513963969086026,28.955873203868382,2923.196276900086
test,instruction_count,0,2356.0,3533.0,timing,15,0.6917204292955861,24.837090845029334,775.5861880377223
test,instruction_count,1,3533.0,16593.0,overall,25,-5.73501547974671,46.526208966410444,452479.11168942414
test,instruction_count,1,3533.0,16593.0,resource,25,-8.693761891685433,48.96810902233117,40165.54854367195
test,instruction_count,1,3533.0,16593.0,timing,25,0.1824773441307383,41.642408854569,1277106.2379809283
test,instruction_count,2,16593.0,24327.0,overall,20,0.46330181471172543,47.96564422397713,359822.8831852094
test,instruction_count,2,16593.0,24327.0,resource,20,0.5361337335842286,48.41560849708019,27611.26643584563
test,instruction_count,2,16593.0,24327.0,timing,20,0.3176379769667193,47.065715677770996,1024246.1166839369
test,instruction_count,3,24327.0,48120.0,overall,21,-0.2770560722899044,43.09010667042923,29615.668000711856
test,instruction_count,3,24327.0,48120.0,resource,21,-0.8532046637431311,36.85727622923098,37757.59517320588
test,instruction_count,3,24327.0,48120.0,timing,21,0.8752411106165489,55.5557675528257,13331.813655723803
test,block_count,0,169.0,253.0,overall,15,0.10048038330462188,27.582945750922036,2207.326247279298
test,block_count,0,169.0,253.0,resource,15,-0.19513963969086026,28.955873203868382,2923.196276900086
test,block_count,0,169.0,253.0,timing,15,0.6917204292955861,24.837090845029334,775.5861880377223
test,block_count,1,253.0,1119.0,overall,25,-5.73501547974671,46.526208966410444,452479.11168942414
test,block_count,1,253.0,1119.0,resource,25,-8.693761891685433,48.96810902233117,40165.54854367195
test,block_count,1,253.0,1119.0,timing,25,0.1824773441307383,41.642408854569,1277106.2379809283
test,block_count,2,1119.0,1578.0,overall,20,0.6132428633076598,44.45239746484364,48571.21975237434
test,block_count,2,1119.0,1578.0,resource,20,0.5329964248488626,45.27138128958305,27309.754075216973
test,block_count,2,1119.0,1578.0,timing,20,0.7737357402252543,42.81442981536483,91094.15110668905
test,block_count,3,1578.0,3202.0,overall,21,-0.4598551668736935,46.43605596484206,357141.26905233186
test,block_count,3,1578.0,3202.0,resource,21,-0.8540403517317886,39.85177833160921,37866.95261026061
test,block_count,3,1578.0,3202.0,timing,21,0.32851520284249675,59.60461123130776,995689.9019364743
test,maximum_block_length,0,190.0,202.0,overall,2,-14.596608466014544,72.4265020049403,3767.5523896655454
test,maximum_block_length,0,190.0,202.0,resource,2,-21.946266253549346,64.41602032333162,5510.906128473611
test,maximum_block_length,0,190.0,202.0,timing,2,0.10270710905506353,88.44746536815765,280.84491204941594
test,maximum_block_length,1,202.0,376.0,overall,36,0.4663302536065948,27.66713113020447,7599.977326186417
test,maximum_block_length,1,202.0,376.0,resource,36,0.27857596716622357,29.261741807620325,4857.570294908296
test,maximum_block_length,1,202.0,376.0,timing,36,0.8418388264873372,24.477909775372773,13084.791388742657
test,maximum_block_length,2,376.0,418.0,overall,20,0.36521763683256125,66.99268453571848,508722.8230276347
test,maximum_block_length,2,376.0,418.0,resource,20,0.46171767563407207,67.61979324074697,48664.92484131804
test,maximum_block_length,2,376.0,418.0,timing,20,0.17221755922953957,65.73846712566151,1428838.619400268
test,maximum_block_length,3,418.0,458.0,overall,23,-2.6455185067805176,41.755700850914636,345586.57442208566
test,maximum_block_length,3,418.0,458.0,resource,23,-4.132269120481038,37.66109494938371,41494.76832299466
test,maximum_block_length,3,418.0,458.0,timing,23,0.32798272062052114,49.94491265397649,953770.1866202676
test,loop_block_fraction,0,0.00397351011633873,0.02247191034257412,overall,20,0.5631109305426819,61.570790394467686,15076.437806426082
test,loop_block_fraction,0,0.00397351011633873,0.02247191034257412,resource,20,0.43954567954465695,62.10343402770806,22315.656550784384
