timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/13 17:30:33.708, 0, 0, 1910, 8.86, 780, 64, P4
2026/08/13 17:30:34.253, 0, 0, 1910, 8.83, 780, 64, P4
2026/08/13 17:30:34.799, 0, 0, 1910, 8.82, 210, 64, P4
2026/08/13 17:30:35.344, 0, 0, 1910, 8.84, 210, 64, P4
2026/08/13 17:30:35.895, 0, 0, 1910, 7.15, 210, 64, P5
2026/08/13 17:30:36.443, 0, 0, 1910, 7.00, 210, 64, P5
2026/08/13 17:30:36.988, 0, 0, 1910, 6.81, 210, 64, P5
2026/08/13 17:30:37.532, 0, 0, 1910, 4.24, 210, 64, P8
2026/08/13 17:30:38.080, 6, 0, 1910, 3.63, 210, 64, P8
2026/08/13 17:30:38.628, 29, 15, 1910, 4.96, 210, 63, P8
2026/08/13 17:30:39.178, 31, 8, 1910, 8.85, 210, 64, P5
2026/08/13 17:30:39.724, 71, 37, 1910, 12.21, 780, 64, P3
2026/08/13 17:30:40.276, 2, 0, 1910, 11.60, 780, 64, P4
2026/08/13 17:30:40.829, 26, 4, 1910, 11.30, 780, 64, P4
2026/08/13 17:30:41.383, 2, 0, 1910, 9.91, 780, 64, P4
2026/08/13 17:30:41.936, 24, 3, 1910, 10.23, 780, 64, P4
2026/08/13 17:30:42.489, 42, 11, 1910, 14.67, 780, 64, P4
2026/08/13 17:30:43.045, 26, 5, 1910, 11.00, 780, 64, P4
2026/08/13 17:30:43.601, 39, 10, 1910, 12.34, 780, 64, P4
2026/08/13 17:30:44.155, 52, 16, 1910, 12.96, 780, 65, P4
2026/08/13 17:30:44.710, 38, 10, 1906, 12.85, 780, 65, P3
2026/08/13 17:30:45.265, 40, 10, 1906, 13.23, 780, 65, P4
2026/08/13 17:30:45.819, 58, 21, 1906, 15.52, 780, 65, P3
2026/08/13 17:30:46.373, 50, 18, 1906, 9.68, 780, 65, P4
2026/08/13 17:30:46.928, 34, 12, 1906, 12.48, 780, 64, P4
2026/08/13 17:30:47.483, 65, 30, 1906, 12.54, 780, 64, P3
2026/08/13 17:30:48.036, 43, 14, 1906, 14.34, 780, 65, P4
2026/08/13 17:30:48.583, 46, 20, 1906, 13.12, 780, 64, P4
2026/08/13 17:30:49.131, 26, 4, 1906, 17.53, 780, 65, P3
2026/08/13 17:30:49.678, 15, 7, 1906, 12.14, 780, 65, P4
2026/08/13 17:30:50.225, 19, 8, 1906, 10.50, 780, 64, P4
2026/08/13 17:30:50.772, 37, 12, 1906, 10.59, 780, 64, P3
2026/08/13 17:30:51.321, 49, 17, 1906, 12.21, 780, 65, P4
2026/08/13 17:30:51.869, 13, 0, 1906, 9.48, 780, 64, P4
2026/08/13 17:30:52.416, 42, 13, 1906, 9.84, 780, 64, P4
2026/08/13 17:30:52.963, 22, 1, 1906, 11.13, 780, 64, P3
2026/08/13 17:30:53.511, 22, 3, 1906, 12.90, 780, 64, P3
2026/08/13 17:30:54.058, 70, 31, 1906, 12.82, 780, 65, P3
2026/08/13 17:30:54.605, 40, 8, 1906, 12.61, 780, 65, P4
2026/08/13 17:30:55.153, 27, 4, 1906, 12.04, 780, 64, P4
2026/08/13 17:30:55.703, 17, 1, 1906, 12.89, 780, 64, P3
2026/08/13 17:30:56.248, 59, 25, 1906, 13.98, 780, 65, P3
2026/08/13 17:30:56.791, 22, 2, 1906, 10.76, 780, 65, P3
2026/08/13 17:30:54.768, 51, 17, 1906, 12.23, 780, 65, P4
2026/08/13 17:30:55.314, 60, 27, 1906, 9.83, 780, 65, P3
2026/08/13 17:30:55.858, 46, 18, 1906, 12.32, 780, 65, P4
2026/08/13 17:30:56.403, 55, 22, 1906, 12.03, 780, 65, P3
2026/08/13 17:30:56.946, 46, 12, 1906, 11.93, 780, 65, P4
2026/08/13 17:30:57.489, 58, 20, 1906, 11.97, 780, 65, P3
2026/08/13 17:30:58.032, 25, 11, 1906, 14.93, 780, 65, P3
2026/08/13 17:30:58.577, 60, 28, 1906, 13.72, 780, 65, P3
