monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
152555.105837565,21.5,123.0,123.0,5051.19921875,0.0,0.0
152555.620769764,15.4,104.3,104.3,5057.1328125,0.0,0.007585950165019068
152556.126050062,17.9,104.4,104.4,5057.1328125,0.0,0.0
152556.634992116,20.3,111.4,111.4,5049.30078125,0.0,0.0
152557.149761327,18.4,105.5,105.5,5041.11328125,0.0,0.0
152557.655701742,19.2,115.1,115.1,5051.234375,0.0,0.0
152558.167753348,18.7,96.3,96.3,5056.3046875,0.0,0.0
152558.68075345,20.0,107.7,107.7,5044.703125,0.0,0.0
152559.206563022,19.6,97.7,97.7,5091.515625,0.0,0.0
152559.710447956,24.1,114.6,114.6,5055.99609375,0.0,0.10077945692153419
152560.225111344,20.2,103.4,103.4,5056.0,0.0,0.0
152560.735995316,16.7,54.8,54.8,5112.515625,0.0,0.11469091459593417
152561.239835409,16.0,71.1,71.1,5093.3984375,0.0,0.0
152561.747251682,15.8,102.1,102.1,5044.70703125,0.0,0.0
152562.273417128,20.4,91.8,91.8,5047.3203125,0.0,0.0
152562.77741344,18.1,69.0,69.0,5048.15625,0.0,0.0
152563.286836803,17.7,39.3,39.3,5063.73828125,0.0,0.0
152563.794798963,18.5,100.9,100.9,5052.0859375,0.0,0.0
152564.307738967,12.6,0.0,0.0,5054.45703125,0.0,0.05330789134527561
152564.811523953,15.7,15.7,15.7,5049.421875,0.0,3.1170291765350098
152565.322034403,16.0,100.6,100.6,5054.97265625,0.0,0.0
152565.828030082,21.1,112.4,112.4,5057.984375,0.0,0.0
152566.33442857,19.3,103.0,103.0,5046.97265625,0.0,0.0
152566.838588106,19.9,101.1,101.1,5048.4453125,0.0,0.0
152567.34456406,22.7,119.0,119.0,5076.6875,0.0,0.0
152567.878014534,19.8,114.1,114.1,5043.26171875,0.0,0.0
152568.403782572,12.0,103.5,103.5,5040.33203125,0.0,0.0
152568.915376794,18.7,100.1,100.1,5079.58984375,0.0,0.0
152569.437145802,18.6,115.5,115.5,5053.97265625,0.0,0.0
152569.940652299,17.1,113.2,113.2,5041.8203125,0.0,0.03879046271660077
152570.445743619,19.3,102.4,102.4,5041.61328125,0.0,0.0
152570.95337785,20.0,114.5,114.5,5070.015625,0.0,0.0
152571.48271454,15.3,109.4,109.4,5062.859375,0.0,0.0
152572.03695779,18.3,97.3,97.3,5044.3203125,0.0,0.0
152572.544231668,23.1,113.3,113.3,5039.21875,0.0,0.0
152573.06918233,19.4,91.8,91.8,5039.22265625,0.0,0.0
152573.581450337,22.7,88.9,88.9,5049.06640625,0.0,0.0
152574.096548178,16.8,55.2,55.2,5053.109375,0.0,0.0
152574.605374948,15.6,45.2,45.2,5091.46875,0.0,0.0
152575.108567855,19.3,87.4,87.4,5043.546875,0.0,0.0
152575.613936907,15.6,66.9,66.9,5047.11328125,0.0,0.06183599861593332
152576.122690026,7.8,75.0,75.0,5047.11328125,0.0,0.721740046953151
152576.635894637,12.5,0.0,0.0,5047.11328125,0.0,0.0
152577.140640818,12.7,2.0,2.0,5047.1171875,0.0,0.0
152577.644074681,19.5,66.5,66.5,5047.1484375,0.0,0.0
152578.161710666,14.5,11.8,11.8,5047.1484375,0.0,0.0
152578.669162512,15.4,15.7,15.7,5050.0859375,0.0,0.0
152579.174857792,20.1,93.0,93.0,5047.35546875,0.0,0.0
152579.678706091,16.6,51.9,51.9,5047.37109375,0.0,0.0
152580.205585359,9.2,61.8,61.8,5047.42578125,0.0,0.0
152580.722524043,8.6,92.8,92.8,5047.42578125,0.0,2.486090303969094
152581.255923477,17.4,51.9,51.9,5085.51953125,0.0,4.247520442597764
152581.782670842,17.7,122.6,122.6,5055.3359375,0.0,0.0
152582.29101956,16.6,116.9,116.9,5061.94921875,0.0,0.16905226068851018
