split,kernel_family,tensor_path,baseline_smape_lut,candidate_smape_lut,delta_smape_lut,delta_absolute_error_lut,baseline_smape_ff,candidate_smape_ff,delta_smape_ff,delta_absolute_error_ff,baseline_smape_dsp,candidate_smape_dsp,delta_smape_dsp,delta_absolute_error_dsp,baseline_smape_bram,candidate_smape_bram,delta_smape_bram,delta_absolute_error_bram,baseline_smape_cycles_max,candidate_smape_cycles_max,delta_smape_cycles_max,delta_absolute_error_cycles_max,baseline_smape_interval_max,candidate_smape_interval_max,delta_smape_interval_max,delta_absolute_error_interval_max
test,2layer,2layer/archive_1/0bc7e3b8-c2a6-427a-ab7b-97c8d1f26de3.pt,16.416309984992335,49.80966401352735,33.393354028535015,0.48442466786209143,23.16248035800406,54.454401978821274,31.291921620817213,0.48628791761165385,0.0,0.0,0.0,0.0,23.061114054136887,24.968030238608268,1.9069161844713811,0.019703388214111328,9.411403278955655,6.1819216132868515,-3.2294816656688035,-0.038791301109310464,3.662551818528696,16.99490772074855,13.332355902219854,0.11930884543064431
test,2layer,2layer/archive_1/0ceedcf7-5069-43e5-b761-a592699392fc.pt,5.4026110308076465,10.941033099109815,5.538422068302168,0.05112920664809465,15.254285004661583,27.341492899083715,12.087207894422132,0.09879675969143244,8.036024210631686,27.55259373336141,19.516569522729725,0.2063455581665039,11.529191805520131,16.718238579411054,5.189046773890922,0.02661740779876709,9.427538175716355,20.0169858286339,10.589447652917544,0.0830126556148374,5.723104907324297,30.657047790889354,24.93394288356506,0.21015907457056993
test,2layer,2layer/archive_1/11fe5594-fbbe-4031-ac3a-4b43ba75a01f.pt,34.93538089158538,26.254255134680733,-8.681125756904649,-0.06532528299680898,27.976388607721386,23.536657366925866,-4.4397312407955205,-0.03484677596830986,67.43631763815696,67.70430572478611,0.2679880866291455,0.0014348824818929036,17.19272130506394,12.619696744235155,-4.573024560828786,-0.0400504469871521,13.904065009826038,20.37581586530333,6.471750855477293,0.07742109288097887,6.851123866694729,6.203496391876215,-0.6476274748185133,-0.0069172780106707315
test,2layer,2layer/archive_1/6979d03f-7ff1-4738-886e-3ee059a69d8a.pt,27.32141406691448,42.086792154652706,14.765378087738227,0.2165855476586008,17.792268318468675,28.899975478071127,11.107707159602452,0.1425093005952381,25.83879904084577,63.126532535604426,37.287733494758655,0.5214036305745443,0.5144086562576488,3.1364114817270696,2.622002825469421,0.0205780029296875,2.08498028671891,14.91601741655148,12.83103712983257,0.11815921431737589,2.496695107503686,9.776549240578774,7.279854133075088,0.06791187211903471
test,2layer,2layer/archive_1/80788302-2292-4caa-a003-821aed591a4a.pt,17.172802577611172,26.627190528467636,9.454387950856464,0.07683649683146285,28.280710102264152,33.45574693687558,5.175036834611426,0.0388408542199008,0.0,0.0,0.0,0.0,53.15703496271075,48.994567162635114,-4.162467800075639,-0.05631530284881592,0.912418858332658,17.692592886527233,16.780174028194576,0.15344245081824512,2.2826118715583457,11.618841639415669,9.336229767857322,0.08669531631256971
test,2layer,2layer/archive_1/81ae65ee-db11-4ff1-835c-a62e010c7087.pt,13.181201926579254,28.600987725819003,15.41978579923975,0.19261733929727978,12.543583959084804,21.202265496445094,8.65868153736029,0.10333078611287543,21.130817374197104,67.77239686237876,46.64157948818165,0.6573464870452881,1.8005638209325585,16.060029633210338,14.25946581227778,0.10874454180399577,22.75228973484957,42.69231295549657,19.940023220647,0.14752961197713374,4.748892746436908,30.939682639185996,26.190789892749088,0.2215296818048685
test,2layer,2layer/archive_1/b7ff2436-119d-4ba9-9b49-189b5fabbe4c.pt,0.518557669432793,27.547181125144636,27.028623455711845,0.3142653950357047,16.333380995608614,38.68009287298342,22.34671187737481,0.3016688607354124,12.088946362226828,69.29838387354934,57.20943751132251,0.7764493624369303,2.4936198561460547,0.8944266881818651,-1.5991931679641898,-0.013013267517089843,19.359674665094733,5.824745542182324,-13.53492912291241,-0.15433020152837362,4.061803503572954,24.552695413410028,20.490891909837075,0.17884033796316384
test,2layer,2layer/archive_1/b9c55cc1-33b8-4573-98e9-76d328fb262d.pt,7.664355079434323,19.539819953701247,11.875464874266925,0.14273561734801576,18.29847863480004,6.15854396829475,-12.13993466650529,-0.10409942047012385,19.862037173146664,27.7971290105909,7.9350918374442365,0.12439382076263428,15.844097026969267,22.15539752532374,6.311300498354472,0.057811439037323,14.116026561114069,20.03370270465097,5.917676143536902,0.050235424339254764,3.1786518074472117,10.683443330625868,7.504791523178657,0.06909716260302198
test,2layer,2layer/archive_1/d18488ed-9367-45dc-9e7e-03a6dad1662e.pt,9.262891827783823,7.237036979847029,-2.0258548479367944,-0.027283597929751106,23.609673919700036,5.218118661269833,-18.391555258430202,-0.21411034574682117,8.545670440990682,4.335582807576636,-4.210087633414045,-0.04293227195739746,19.917528291754536,1.5630801609722942,-18.35444813078224,-0.16436047554016114,11.388605819898444,6.380202880990356,-5.008402938908088,-0.058926081375591015,3.9276032088852464,18.244484598400582,14.316881389515336,0.12864838182716712
test,2layer,2layer/archive_1/d8705803-c54c-4ad6-bdd4-bea949213cf1.pt,4.003158919994556,8.957222399820779,4.954063479826223,0.052921162444648916,24.476607853690144,23.64864704311013,-0.8279608105800129,-0.010698778189594622,31.00114491044697,54.4660554360171,23.46491052557013,0.31801644961039227,30.65378593442265,48.74104412241073,18.087258187988077,0.1103399395942688,0.35264223766913744,23.029684877074434,22.677042639405297,0.20297855026716033,0.028646708579381112,21.51823797805491,21.48959126947553,0.19396404290421299
test,2layer,2layer/archive_1/e2d32045-fe85-41fa-87fd-34469cfd2b33.pt,13.453988735737449,1.7017162705559614,-11.752272465181488,-0.10889349138181185,17.986882396293286,6.020078305199733,-11.966804091093554,-0.10658114500123528,30.95922750943156,2.0986009763707254,-28.860626533060834,-0.22219562530517578,24.985132156847577,26.642817760365503,1.6576856035179262,0.010836402575174967,13.027743014002729,24.022282804101565,10.994539790098836,0.09214105868922257,1.549048373688416,13.115795253552687,11.56674687986427,0.10744672116980089
test,2layer,2layer/archive_1/e71cebc8-9c8d-4db4-af21-b5ffd3e7d1e9.pt,61.53044345534708,97.9088167750512,36.378373319704124,1.0292633119186505,27.895483856873902,65.63077614495485,37.73529228808095,0.6526490066225166,0.4207575173958964,72.1020045841125,71.68124706671661,0.9360779921213785,6.251500799181579,21.48362994998726,15.232129150805683,0.1321190595626831,17.6710337689996,19.291546751614554,1.6205129826149545,0.019669420713429257,5.298353602367684,17.80776193889125,12.509408336523567,0.11187289792507157
test,2layer,2layer/archive_1/ecfce556-484f-4093-a80c-893fda981e41.pt,6.7473580767805155,8.662390283484758,1.9150322067042422,0.01775587505101347,7.960797950526105,1.539453155768031,-6.421344794758074,-0.06739153247347936,7.291450473435205,13.982306981455608,6.690856508020403,0.07198500633239746,0.7382794918090576,18.6956583741709,17.957378882361844,0.13634880383809408,1.7972440148364617,19.886583352806376,18.089339337969914,0.16272984238549795,4.419304642229846,18.313452814393578,13.894148172163732,0.1225594318571919
test,2layer,2layer/archive_1/f8730447-91f8-4ba9-8e61-8f68f3e2bcf2.pt,13.764262341319194,11.365607822745906,-2.398654518573288,-0.027310606332052973,15.488603591517414,7.701181034643624,-7.78742255687379,-0.08778821066779564,3.8819383767807647,19.90345247747607,16.021514100695306,0.15876275300979614,43.71872871021409,65.75560015079935,22.036871440585266,0.12248449325561524,5.88597623144349,19.61319198596622,13.727215754522732,0.11796182369216299,0.7283674007894257,20.99866869228212,20.270301291492693,0.18270026268793935
test,3layer,3layer/archive_1/1779f702-f865-451f-89d0-4f6b42a09e77.pt,17.165503861360182,0.24608640703232862,-16.919417454327853,-0.15562590387941316,24.943364040243225,10.437776518759366,-14.505587521483859,-0.1225710332791417,0.0,0.0,0.0,0.0,4.328295222103011,10.730829289054718,6.402534066951707,0.057626565297444664,2.435601636900523,15.091529718126473,12.65592808122595,0.11565092716185092,12.606951558471446,3.992303091015228,-8.614648467456217,-0.09377286776594558
test,3layer,3layer/archive_1/182b1883-c1ef-4e91-b811-6a3d11a6d43f.pt,44.66491377211823,73.77328915942854,29.10837538731031,0.17382450293146082,27.44459609706614,54.55913092870517,27.114534831639034,0.1873225358824218,55.83891498401099,121.28184561838826,65.44293063437726,0.31316318511962893,140.31942695952586,151.93198446601198,11.612557506486127,0.03760784322565252,8.988774669281815,6.845723267234914,-2.1430514020469014,-0.027921030541605232,3.5912703887567563,1.9579471370188346,-1.6333232517379217,-0.016788244476464938
test,3layer,3layer/archive_1/1aefc079-3d88-4736-ab6a-8821bf651cfa.pt,68.88155762133654,16.415006229851283,-52.466551391485254,-0.3606497802781886,52.253290942253,12.178159271125043,-40.07513167112796,-0.2994911068153559,62.53581125760454,35.01048657684545,-27.52532468075909,-0.17033867402510208,8.151190979329625,1.1170139932280767,-7.034176986101548,-0.05376944541931152,23.102206043696533,7.908952127217116,-15.193253916479417,-0.13098794882278406,5.42221275581786,17.80620578101835,12.383993025200489,0.13963224803302304
