epoch,train_loss,val_r2,val_r2_lut,val_r2_ff,val_r2_dsp,val_r2_bram,val_r2_cycles_max,val_r2_interval_max,val_resource_r2,val_timing_r2,val_smape,val_smape_lut,val_smape_ff,val_smape_dsp,val_smape_bram,val_smape_cycles_max,val_smape_interval_max,val_resource_smape,val_timing_smape,val_rmse,val_rmse_lut,val_rmse_ff,val_rmse_dsp,val_rmse_bram,val_rmse_cycles_max,val_rmse_interval_max,val_resource_rmse,val_timing_rmse,val_loss,train_seconds,validation_seconds,epoch_seconds,cumulative_training_seconds,learning_rate,next_learning_rate,train_seconds_per_sample,data_wait_seconds,compute_submission_seconds,data_wait_fraction,mean_pre_clip_gradient_norm,peak_gpu_memory_mb
11,0.19290336966514587,0.425728440284729,0.5604161024093628,0.6572973728179932,0.3710209131240845,0.39859694242477417,0.294910728931427,0.2721284031867981,0.49683284759521484,0.28351956605911255,52.723690032958984,45.94953155517578,44.27878952026367,63.99220657348633,38.321136474609375,57.36253356933594,66.43791961669922,48.135414123535156,61.90022659301758,310254.71875,95833.640625,46752.2734375,1425.91259765625,26.959821701049805,851842.25,865647.3125,36009.69140625,858744.75,0.1911849081516266,57.543464092999784,9.744528741000067,67.2879939139998,743.1060383370004,0.001,0.001,0.020985946058716187,0.6480669500024305,56.89273288699769,0.011262737950085078,8.584664268549098,483.89208984375
12,0.18417856097221375,0.4168431758880615,0.5114662647247314,0.583662211894989,0.6049684286117554,0.35076701641082764,0.22904664278030396,0.22114825248718262,0.5127159953117371,0.2250974476337433,51.7138671875,46.17803955078125,48.318756103515625,54.358585357666016,38.518592834472656,54.90254592895508,68.00670623779297,46.84349060058594,61.454627990722656,323317.84375,101028.609375,51530.80859375,1130.0318603515625,28.011377334594727,890740.375,895449.3125,38429.3671875,893094.875,0.2037333846092224,58.31848616999969,9.97550206699998,68.29398917399976,811.4034548660002,0.001,0.001,0.02126859451859945,0.5948081330034256,57.72207272999685,0.010199587567119138,11.38200089751288,483.89208984375
13,0.17632727324962616,0.45289528369903564,0.5027680397033691,0.5777688026428223,0.6507446765899658,0.25195884704589844,0.3664606809616089,0.36767059564590454,0.4958100914955139,0.3670656383037567,47.071414947509766,44.67646789550781,43.23231506347656,44.200035095214844,36.05746841430664,54.932777404785156,59.32943344116211,42.04157257080078,57.131103515625,294868.71875,101924.0390625,51894.2421875,1062.54248046875,30.067474365234375,807465.375,806836.0625,38727.72265625,807150.75,0.1734033077955246,57.195280249999996,9.823600565000106,67.01888173499992,878.4256867810004,0.001,0.001,0.020858964350838803,0.55844132999664,56.635028425003384,0.009764075031447439,9.841028114390928,483.89208984375
14,0.1786748617887497,0.4669002592563629,0.6129007935523987,0.5925857424736023,0.8126972317695618,0.34518933296203613,0.22337132692337036,0.21465730667114258,0.5908432602882385,0.21901431679725647,45.01376724243164,43.90846252441406,42.350341796875,38.913795471191406,36.488525390625,52.676422119140625,55.745052337646484,40.415283203125,54.21073913574219,322483.09375,89930.7578125,50975.578125,778.12060546875,28.131444931030273,894013.0,899172.875,35428.1484375,896592.9375,0.1572839915752411,58.308795496999664,9.92814442100007,68.23694084499994,946.6909915380002,0.001,0.001,0.02126506035630914,0.6445122709988027,57.66162976700116,0.011053934430762948,11.781246198471202,500.6474609375
15,0.17292191088199615,0.3968505561351776,0.5241216421127319,0.6294755935668945,0.445698618888855,0.3860182762145996,0.25121092796325684,0.144578218460083,0.49632853269577026,0.19789457321166992,50.5332145690918,44.047203063964844,41.91708755493164,60.176788330078125,38.963443756103516,56.28489303588867,61.80985641479492,46.27613067626953,59.0473747253418,327661.21875,99711.46875,48613.00390625,1338.590576171875,27.24030113220215,877843.0625,938434.0,37422.57421875,908138.5,0.18288147449493408,58.37206401499998,9.76716246900014,68.1392275459998,1014.8571163390002,0.001,0.001,0.021288134214077308,0.6617383539992261,57.70862342400051,0.011336889713242117,11.919862698676974,500.6474609375
16,0.1667236089706421,0.42498448491096497,0.5812883377075195,0.5730977058410645,0.63053297996521,0.39541125297546387,0.17734575271606445,0.19223099946975708,0.5450825691223145,0.18478837609291077,51.15281295776367,44.90435791015625,42.81645202636719,50.93426513671875,39.4077262878418,61.51044464111328,67.34364318847656,44.51570129394531,64.42704772949219,329812.46875,93530.796875,52180.50390625,1092.8553466796875,27.031129837036133,920122.75,911920.9375,36707.796875,916021.875,0.19527184963226318,57.459174473000076,9.902365729999929,67.36154101400007,1082.2454104360004,0.001,0.001,0.02095520586177975,0.5490119589962887,56.90840763600363,0.009555109903405148,11.213711536207864,500.6474609375
17,0.17987173795700073,0.38889840245246887,0.45768457651138306,0.4431902766227722,0.5578893423080444,0.2893379330635071,0.3783101439476013,0.20697808265686035,0.4370255470275879,0.29264411330223083,48.66434097290039,46.68962097167969,48.64847183227539,43.655242919921875,39.74027633666992,53.767860412597656,59.484596252441406,44.68340301513672,56.62622833251953,311783.21875,106444.4609375,59593.30078125,1195.474365234375,29.306621551513672,799878.4375,903558.3125,41815.63671875,851718.375,0.1727219671010971,57.078022302000136,9.67802094300032,66.75604451700019,1149.0051362940003,0.001,0.001,0.020816200693654318,0.5624997909967533,56.513753986003394,0.009855233197232405,13.669249429259189,500.6474609375
18,0.16925348341464996,0.47099971771240234,0.6030794382095337,0.6915508508682251,0.5253386497497559,0.4159282445907593,0.2957478165626526,0.294353187084198,0.5589742660522461,0.2950505018234253,44.801387786865234,41.70663833618164,38.556888580322266,40.186607360839844,37.44694137573242,53.75066375732422,57.160587310791016,39.47426986694336,55.45562744140625,306724.9375,91064.4609375,44354.3125,1238.70166015625,26.56851577758789,851336.4375,852329.0625,34171.01171875,851832.75,0.14611823856830597,56.59801998000012,9.831704904000162,66.42972594600042,1215.4384368810001,0.001,0.001,0.02064114514223199,0.5508046859999922,56.0453787790002,0.00973218779567737,10.52120097847872,500.6474609375
19,0.1619003564119339,0.3949424922466278,0.6031366586685181,0.6713539958000183,0.5472310781478882,0.2637740969657898,0.13896113634109497,0.1451978087425232,0.5213739275932312,0.14207947254180908,45.38518142700195,42.03757858276367,41.50718307495117,39.62165832519531,36.881473541259766,54.35777282714844,57.90542221069336,40.0119743347168,56.13159942626953,336253.21875,91057.890625,45783.41796875,1209.7987060546875,29.829071044921875,941344.25,938094.125,34520.234375,939719.1875,0.15712998807430267,57.60259652400009,9.582593239999824,67.18519082900002,1282.6521982390004,0.001,0.001,0.021007511496717757,0.5690370160027669,57.031489301997226,0.009879024591914962,11.432816495729048,508.98828125
20,0.1702772080898285,0.5363404154777527,0.6628381609916687,0.7237691879272461,0.7260504961013794,0.414941668510437,0.3479403257369995,0.3425024747848511,0.6318999528884888,0.3452214002609253,47.32046890258789,43.03999710083008,39.70062255859375,41.682342529296875,41.604976654052734,56.0590934753418,61.83580017089844,41.50698471069336,58.94744873046875,294798.40625,83929.828125,41973.9765625,941.0442504882812,26.590944290161133,819182.75,822736.3125,31717.861328125,820959.5,0.15889772772789001,57.47322867799994,9.488260333000198,66.96149003999972,1349.6175703800004,0.001,0.001,0.020960331392414273,0.6053428179975526,56.865505042002496,0.010533041368594002,12.308951820051947,508.98828125
21,0.1625567078590393,0.5021860599517822,0.677857518196106,0.6957828402519226,0.6293451189994812,0.38233810663223267,0.30113792419433594,0.326654851436615,0.5963308811187744,0.31389638781547546,43.303401947021484,40.00522994995117,38.68442153930664,37.404380798339844,36.58622360229492,53.81526184082031,53.32490158081055,38.17006301879883,53.57008361816406,301312.46875,82039.140625,44048.984375,1094.6107177734375,27.32181739807129,848072.25,832592.4375,31802.513671875,840332.375,0.1407308727502823,57.28972669099994,9.672782919999918,66.96251061199973,1416.6091496500003,0.001,0.001,0.020893408712983202,0.6505183629969906,56.636981111003024,0.011355328282258662,10.303614429956259,508.98828125
22,0.15740719437599182,0.44630101323127747,0.5781062841415405,0.6378897428512573,0.5667743682861328,0.3719155788421631,0.27005594968795776,0.25306421518325806,0.5386714935302734,0.2615600824356079,44.09406661987305,42.21656799316406,39.465484619140625,37.6206169128418,38.26603698730469,51.43905258178711,55.556617736816406,39.39217758178711,53.497833251953125,314465.125,93885.5234375,48057.8671875,1183.40087890625,27.551368713378906,866726.125,876910.4375,35788.5859375,871818.25,0.14016354084014893,57.73428487499996,9.62334607999992,67.35763191800015,1483.994419129,0.001,0.001,0.02105553788293215,0.6450805609965755,57.08739415900345,0.011173617000227133,9.15021196423575,508.98828125
23,0.1595148891210556,0.4098072350025177,0.6442584991455078,0.69992595911026,0.5929791927337646,0.3453505039215088,0.08558350801467896,0.09074580669403076,0.5706285238265991,0.08816465735435486,45.060916900634766,39.81395721435547,37.529296875,41.05772399902344,37.0852165222168,56.55290603637695,58.326393127441406,38.87154769897461,57.43965148925781,344788.28125,86211.3359375,43748.00390625,1147.052001953125,28.12798309326172,970083.5625,967511.75,32783.62890625,968797.625,0.14805950224399567,57.63022768300016,9.652165841999704,67.28239451499985,1551.2809105680003,0.001,0.001,0.021017588505835214,0.7143933960005597,56.91418151899916,0.0123965133105281,9.798777453428091,508.98828125
24,0.15731124579906464,0.5172045826911926,0.7439366579055786,0.7269259095191956,0.7856207489967346,0.343300998210907,0.2504538893699646,0.2529894709587097,0.6499460935592651,0.25172168016433716,45.79618835449219,40.2618408203125,39.47608184814453,48.53943634033203,36.85445022583008,51.344757080078125,58.3005485534668,41.28295135498047,54.822654724121094,311829.625,73142.6640625,41733.44921875,832.46533203125,28.171979904174805,878286.625,876954.3125,28934.1875,877620.5,0.14966905117034912,57.46543933099974,9.574351961000048,67.03979223899978,1618.3248474420002,0.001,0.001,0.02095749063858488,0.540693414002817,56.92187055299701,0.009409489877850417,10.645059410915819,508.98828125
25,0.16060765087604523,0.464484840631485,0.6475540995597839,0.6562048196792603,0.8176424503326416,0.3716977834701538,0.1444838047027588,0.14932626485824585,0.6232748031616211,0.14690503478050232,52.993804931640625,46.6978645324707,46.50860595703125,73.4127426147461,40.99074172973633,54.21735763549805,56.13550567626953,51.90248489379883,55.176429748535156,334596.59375,85811.078125,46826.7421875,767.7797241210938,27.5561466217041,938320.5625,935826.0,33358.2890625,937073.25,0.20835547149181366,57.73918436699978,9.277174768999885,67.01636009799995,1685.344977141,0.001,0.001,0.02105732471444193,0.627735309999025,57.10958275800067,0.010872263052809528,10.566599963016289,508.98828125
26,0.15989786386489868,0.4620237648487091,0.5765479803085327,0.5761898756027222,0.6995649337768555,0.41411715745925903,0.2639724016189575,0.24175047874450684,0.5666049718856812,0.2528614401817322,47.77421569824219,41.77921676635742,41.732017517089844,52.799312591552734,37.324527740478516,50.758338928222656,62.251888275146484,43.40876770019531,56.50511169433594,316819.84375,94058.7578125,51991.18359375,985.4852905273438,26.609676361083984,870330.4375,883526.6875,36765.5078125,876928.5625,0.1648467481136322,57.16253653700005,9.843654672000412,67.00619212499987,1752.3800551460004,0.001,0.001,0.020847022807075146,0.6730386169992926,56.48786125800052,0.01177445803811875,10.910551358794057,508.98828125
27,0.15560269355773926,0.5048374533653259,0.6950521469116211,0.7854101657867432,0.861512303352356,0.3506775498390198,0.18675661087036133,0.14961612224578857,0.6731630563735962,0.16818636655807495,43.06605911254883,38.61145782470703,36.17275619506836,37.041419982910156,36.151973724365234,52.52798080444336,57.89077377319336,36.99440002441406,55.20937728881836,328003.9375,79819.671875,36995.4765625,669.0835571289062,28.013307571411133,914844.6875,935666.5625,29378.0625,925255.625,0.13438233733177185,57.43658464800046,9.854420328999367,67.29100597500019,1819.6751849980005,0.001,0.001,0.020946967413566907,0.5602625650071786,56.87365458499244,0.00975490777590437,11.364359936048817,508.98828125
28,0.1535075157880783,0.35437485575675964,0.6017760038375854,0.6503514051437378,0.6231745481491089,0.2454800009727478,0.1259111762046814,-0.12044394016265869,0.5301954746246338,0.0027336180210113525,47.247772216796875,41.58554458618164,42.099761962890625,51.800994873046875,37.915252685546875,52.19464874267578,57.89042663574219,43.35038757324219,55.042537689208984,360338.90625,91213.859375,47223.69140625,1103.6844482421875,30.19740104675293,948451.0,1074010.875,34892.859375,1011230.9375,0.1581467241048813,57.70375315900037,9.732297393999943,67.43605160900006,1887.1411580200006,0.001,0.001,0.021044403048504877,0.667527844992037,57.03365301000758,0.01156870336275272,10.574953317295673,508.98828125
29,0.15233848989009857,0.4949314594268799,0.6871057748794556,0.7129297256469727,0.8177552819252014,0.4121192693710327,0.1663495898246765,0.17332911491394043,0.6574774980545044,0.16983935236930847,43.14765548706055,38.29869842529297,36.36363983154297,40.882179260253906,38.727745056152344,50.550724029541016,54.06294631958008,38.56806564331055,52.30683517456055,328869.53125,80852.953125,42789.59765625,767.5421752929688,26.655006408691406,926251.8125,922528.75,31109.185546875,924390.25,0.1378134787082672,57.23696193399974,9.571648265000476,66.80861108099998,1953.9544407540002,0.001,0.001,0.020874165548504645,0.5576857379983267,56.677573531001144,0.009743744417707005,10.23353717354841,508.98828125
30,0.14715522527694702,0.5015062689781189,0.735405445098877,0.7268902063369751,0.7998782992362976,0.41428232192993164,0.1718965768814087,0.1606847643852234,0.6691140532493591,0.16629067063331604,44.23365783691406,41.28670120239258,39.284942626953125,36.88398742675781,40.60694122314453,52.04756164550781,55.29182052612305,39.51564025878906,53.66969299316406,328273.40625,74351.1328125,41736.1796875,804.3070678710938,26.605924606323242,923165.125,929557.25,29229.556640625,926361.1875,0.13960228860378265,57.326662803000545,9.98017684000024,67.30684059699979,2021.2657188839999,0.001,0.001,0.02090687921334812,0.6091534640017926,56.714459795997755,0.010626571309084946,9.25593350585117,508.98828125
31,0.15048210322856903,0.3987967073917389,0.5824224948883057,0.5963866114616394,0.6678582429885864,0.3738468885421753,0.08631157875061035,0.08595460653305054,0.5551285743713379,0.08613309264183044,45.368892669677734,39.93364715576172,38.51203155517578,40.475791931152344,38.64207077026367,55.18366241455078,59.46615219116211,39.39088439941406,57.32490539550781,347493.28125,93404.0390625,50737.23828125,1036.18310546875,27.50897789001465,969697.25,970057.5,36301.24609375,969877.375,0.14604626595973969,57.48554849300035,9.73129951700048,67.21684888900018,2088.512594257,0.001,0.001,0.0209648243956967,0.6417287129997931,56.84223006600041,0.011163613756438547,11.18200006041416,508.98828125
32,0.15503691136837006,0.507570207118988,0.6780694127082825,0.7435684204101562,0.8571979999542236,0.4067266583442688,0.17753416299819946,0.18232476711273193,0.6713905930519104,0.1799294650554657,42.66484451293945,41.10417175292969,36.028377532958984,33.21087646484375,39.35783004760742,50.86357116699219,55.42424392700195,37.425315856933594,53.14390563964844,326778.84375,82012.15625,40441.73828125,679.4256591796875,26.776979446411133,920017.4375,917495.625,30790.021484375,918756.5,0.12988674640655518,57.670251805999214,9.695024826999543,67.36527802399996,2155.8823461550005,0.001,0.001,0.021032185195477466,0.5618121760080612,57.106729543991605,0.009742090908694205,9.233226732805718,508.98828125
33,0.14977183938026428,0.5449419617652893,0.6603308320045471,0.7335443496704102,0.6738160848617554,0.39837783575057983,0.4088154435157776,0.394767165184021,0.6165173053741455,0.4017913043498993,48.38334655761719,38.89054489135742,37.07771682739258,37.968292236328125,38.884456634521484,68.12489318847656,69.35417938232422,38.20525360107422,68.73953247070312,282647.75,84241.3203125,41224.60546875,1026.8477783203125,26.964731216430664,780007.25,789359.5,31629.93359375,784683.375,0.15915507078170776,57.78038330599975,9.984417118999772,67.76480161499967,2223.6759078770006,0.001,0.001,0.02107234985630917,0.6473817990017778,57.13103702599801,0.01120456066758383,8.55601271813692,508.98828125
34,0.14243729412555695,0.5589571595191956,0.7533968687057495,0.7379624843597412,0.764012336730957,0.3387150168418884,0.3844229578971863,0.37523311376571655,0.6485216617584229,0.3798280358314514,49.04191970825195,42.558380126953125,38.906368255615234,66.27509307861328,36.75899887084961,49.2685432434082,60.484153747558594,46.12471008300781,54.87635040283203,285249.15625,71778.8359375,40881.3984375,873.4126586914062,28.27017593383789,795936.3125,801996.75,28390.48046875,798966.5,0.19707165658473969,57.41545203900023,9.497328118999576,66.91278122600033,2290.593344261,0.001,0.001,0.020939260408096363,0.6655986959967777,56.74809619100324,0.011593030152593208,7.205831292410229,519.18603515625
35,0.13978947699069977,0.48710545897483826,0.6777924299240112,0.5887066125869751,0.7264350056648254,0.37333476543426514,0.2732350826263428,0.2831287980079651,0.5915671586990356,0.27818194031715393,43.75156021118164,40.95567321777344,40.341522216796875,33.38274002075195,39.315860748291016,51.603294372558594,56.910282135009766,38.49894714355469,54.25679016113281,309691.78125,82047.4375,51217.6796875,940.3836669921875,27.520225524902344,864836.6875,859081.0625,33558.2578125,861958.875,0.13214394450187683,57.215822357000434,9.577831582000726,66.79365493899968,2357.3922328970007,0.001,0.001,0.020866456001823644,0.6708866920025685,56.54274820799765,0.011725993168851537,8.232362839371659,519.18603515625
36,0.1357407569885254,0.4768059253692627,0.7033441066741943,0.7022467851638794,0.6784796118736267,0.34561049938201904,0.2149437665939331,0.21621066331863403,0.6074202060699463,0.21557721495628357,40.23739242553711,38.393592834472656,35.79056930541992,33.13401794433594,36.597694396972656,48.06631088256836,49.44217300415039,35.978965759277344,48.754241943359375,320081.15625,78726.984375,43578.5,1019.4808349609375,28.122398376464844,898850.5625,898283.1875,30838.2734375,898566.875,0.12029819190502167,57.524659956000505,9.457888191000166,66.98254927800008,2424.4164248560005,0.001,0.001,0.020979088240700404,0.5552872599964758,56.9668361380036,0.00965345552622249,8.00925062562144,527.58740234375
37,0.13415905833244324,0.4916297495365143,0.6322913765907288,0.7939935922622681,0.5599017143249512,0.3848317861557007,0.30391865968704224,0.2748411297798157,0.592754602432251,0.28937989473342896,41.91621398925781,37.27933120727539,35.54203414916992,37.250877380371094,36.665008544921875,49.71903610229492,55.0410041809082,36.68431091308594,52.38002014160156,305922.25,87649.4140625,36248.02734375,1192.7506103515625,27.26660919189453,846383.375,864032.6875,31279.36328125,855208.0,0.12742161750793457,56.27133661800053,9.899272053000459,66.17060989299989,2490.6257208230004,0.001,0.001,0.02052200460175074,0.5729579719973117,55.696089828003096,0.010182471436762212,7.886945780626563,533.56591796875
38,0.13313782215118408,0.5022087097167969,0.7480149269104004,0.7537175416946411,0.8445862531661987,0.35003095865249634,0.17726898193359375,0.13963371515274048,0.674087405204773,0.15845134854316711,41.2113037109375,37.805389404296875,35.19829559326172,31.072649002075195,38.29601287841797,50.0352668762207,54.860233306884766,35.59308624267578,52.447750091552734,329039.3125,72557.8671875,39633.3515625,708.7931518554688,28.027252197265625,920165.6875,941142.25,28232.009765625,930654.0,0.12316258996725082,57.72890350099988,9.780385963000299,67.5092906280006,2558.139858303,0.001,0.001,0.02105357531035736,0.5477810349912033,57.178963384008966,0.009489207134482138,6.524987343438836,533.56591796875
39,0.1342482715845108,0.5455930233001709,0.7142632007598877,0.7304548025131226,0.6362557411193848,0.3496185541152954,0.3991929888725281,0.4437727928161621,0.6076480150222778,0.4214828908443451,41.449363708496094,36.571468353271484,34.65542984008789,40.354209899902344,36.98543167114258,48.435245513916016,51.694400787353516,37.14163589477539,50.064823150634766,277149.53125,77264.53125,41462.9140625,1084.3583984375,28.036142349243164,786329.5625,756727.8125,29959.9609375,771528.6875,0.1406307816505432,57.815102024000225,9.706429594999463,67.52153253100005,2625.666223488,0.001,0.001,0.021085011679066457,0.5733531209943976,57.23975713800519,0.009917354704249726,7.8556246812953505,533.56591796875
40,0.1364692747592926,0.45411646366119385,0.5582238435745239,0.49844998121261597,0.647336483001709,0.37877172231674194,0.30053675174713135,0.3413800001144409,0.5206955075263977,0.32095837593078613,41.876590728759766,39.68518829345703,39.292808532714844,32.20308303833008,37.602596282958984,49.631290435791016,52.844573974609375,37.195919036865234,51.23793029785156,304266.90625,96072.3125,56558.9296875,1067.71435546875,27.400583267211914,848436.9375,823438.3125,38431.59375,835937.625,0.12522052228450775,57.83716114300023,9.57489415100008,67.41205618999993,2693.082957446,0.001,0.001,0.02109305658023349,0.546195076010008,57.2891411419896,0.009443968198805427,6.021607849487038,533.56591796875
41,0.1279892772436142,0.543025553226471,0.729941725730896,0.7539095878601074,0.6285804510116577,0.3194558620452881,0.40089499950408936,0.4253705143928528,0.6079719066619873,0.41313275694847107,39.90804672241211,36.87723922729492,34.486976623535156,32.74799728393555,37.07786560058594,47.092994689941406,51.16520690917969,35.29751968383789,49.12910079956055,278369.34375,75114.859375,39617.89453125,1095.7391357421875,28.678890228271484,785215.0,769143.8125,28964.29296875,777179.375,0.11702919006347656,57.884157004999906,9.85363686799974,67.73779479699988,2760.851590084,0.001,0.001,0.021110195844274218,0.5694164769993222,57.31304201600051,0.009837461846375895,4.114260922337687,533.56591796875
