split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,maximum_block_length,2,74.0,110.0,resource,193,0.6814945949203411,28.230000168236117,22631.67670941929
test,maximum_block_length,2,74.0,110.0,timing,193,0.5402144390976842,33.42392196485331,801291.9178423736
test,maximum_block_length,3,110.0,248.0,overall,155,0.5033097935874327,29.419725048024272,422475.0495863254
test,maximum_block_length,3,110.0,248.0,resource,155,0.6783542057822032,24.58938852375141,44032.232442239336
test,maximum_block_length,3,110.0,248.0,timing,155,0.1532209691978917,39.08039809656999,1179360.6838744977
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,overall,148,0.7037488303998298,33.36415012086831,87470.15926631952
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,resource,148,0.6321801220770008,31.904295743842304,38876.698684615934
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,timing,148,0.8468862470454879,36.28385887492032,184657.08042972663
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,overall,148,0.5470906324672754,25.374924983143043,428939.794476053
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,resource,148,0.7520296470256157,20.51165453389083,20873.272077253674
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,timing,148,0.13721260335059476,35.10146588164747,1245072.8392736516
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,overall,55,0.613325294045859,31.726566112615117,482269.91020043055
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,resource,55,0.6590620704078489,29.030802038998036,32656.339613623706
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,timing,55,0.5218517413218793,37.118094259849286,1381497.0513740443
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,overall,242,0.3923761433354442,25.697868239709532,2389.3273286297735
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,resource,242,0.25677015215887433,27.641877614954716,3050.6092590489648
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,timing,242,0.6635881256885836,21.809849489219147,1066.7634677913911
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,overall,115,0.4168796881122898,45.193407964112616,43252.47740381689
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,resource,115,0.5196810070614919,45.08916981685874,44530.79663659695
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,timing,115,0.21127705021388554,45.401884258620356,40695.83893825678
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,overall,128,0.5201108703613636,26.10170873405409,4417.174032843579
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,resource,128,0.47005061430873374,27.767296807548796,6105.673322459599
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,timing,128,0.6202313824666233,22.770532587064686,1040.1754536115382
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,overall,201,0.5518674269196259,30.285209931324967,445150.8626063061
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,resource,201,0.6580373972872474,26.55406034964027,17943.011233931218
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,timing,201,0.3395274861843827,37.74750909469436,1299566.5653510557
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,overall,149,0.913579419114385,13.635171379657889,14677.708870534843
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,resource,149,0.8954115336583214,13.199694533461365,21720.28737059321
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,timing,149,0.9499151900265124,14.506125072050933,592.55187041811
test,call_depth,0,2.0,3.0,overall,150,0.9264399921049157,13.899181936536676,14491.376223821664
test,call_depth,0,2.0,3.0,resource,150,0.8971143578400455,13.450936761309348,21649.594553058465
test,call_depth,0,2.0,3.0,timing,150,0.9850912606346558,14.79567228699133,174.93956534806233
test,call_depth,1,3.0,4.0,overall,242,0.3923761433354442,25.697868239709532,2389.3273286297735
test,call_depth,1,3.0,4.0,resource,242,0.25677015215887433,27.641877614954716,3050.6092590489648
test,call_depth,1,3.0,4.0,timing,242,0.6635881256885836,21.809849489219147,1066.7634677913911
test,call_depth,2,4.0,12.0,overall,201,0.46448647570363444,41.559537119935364,461390.3933595526
test,call_depth,2,4.0,12.0,resource,201,0.5270664001212853,36.500568353497485,42114.789344052326
test,call_depth,2,4.0,12.0,timing,201,0.3393266268683328,51.67747465281113,1299941.6013905532
test,memory_node_count,0,0.0,0.0,overall,593,0.5853973099056785,28.089761156150455,270223.45009206247
test,memory_node_count,0,0.0,0.0,resource,593,0.6974783203751455,27.054956384601084,26923.327839699145
test,memory_node_count,0,0.0,0.0,timing,593,0.36123528896674467,30.1593706992492,756823.6945967891
