monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
6970.314437675,84.2,115.7,115.7,6887.01171875,0.0,0.0
6971.32498173,75.6,113.1,113.1,6887.01171875,0.0,0.0
6972.343955657,77.9,115.0,115.0,6887.01171875,0.0,0.0
6973.348333617,74.8,107.6,107.6,6887.01171875,0.0,0.0
6974.356453738,78.2,113.5,113.5,6887.01171875,0.0,0.1007444429333447
6975.369057963,79.7,117.7,117.7,6887.01171875,0.0,0.0
6976.376732753,78.5,114.7,114.7,6887.01171875,0.0,0.0
6977.378855693,78.0,112.7,112.7,6887.01171875,0.0,0.0
6978.381692124,78.6,108.0,108.0,6887.01171875,0.0,0.0
6979.396715742,77.4,112.7,112.7,6887.01171875,0.0,0.103907680697953
6980.407558652,78.7,114.8,114.8,6887.01171875,0.0,0.11593047627943741
6981.415773017,80.4,118.2,118.2,6887.01171875,0.0,0.0
6982.42152212,79.7,114.4,114.4,6899.16796875,0.0,0.0
6983.425039,78.5,114.6,114.6,6894.5390625,0.0,0.0
6984.42804134,77.6,115.1,115.1,6887.578125,0.0,0.0
6985.436565573,76.3,114.6,114.6,6887.01171875,0.0,0.11619700961616784
6986.438667345,78.9,114.7,114.7,6887.01171875,0.0,0.0
6987.441418059,78.4,114.7,114.7,6887.01171875,0.0,0.0
6988.443211828,77.7,109.6,109.6,6887.01171875,0.0,0.007798511272234029
6989.452337684,77.3,112.8,112.8,6898.9296875,0.0,0.0
6990.459040322,73.9,112.0,112.0,6891.1171875,0.0,0.08536532711458177
6991.467432742,81.8,115.6,115.6,6887.01171875,0.0,0.0
6992.48715928,78.0,117.7,117.7,6887.01171875,0.0,0.0
6993.489476242,60.4,103.8,103.8,6887.01171875,0.0,0.0
6994.491843372,68.8,88.4,88.4,6878.53515625,0.0,0.0
6995.501855313,87.3,133.7,133.7,6876.93359375,0.0,0.061880456520272006
6996.512148421,85.9,136.1,136.1,6876.93359375,0.0,0.007732904380062026
6997.515393563,88.8,123.8,123.8,6915.7890625,0.0,0.0
6998.532228349,89.5,132.9,132.9,6904.48828125,0.0,0.0
6999.540741118,86.3,123.1,123.1,6885.75,0.0,0.0
7000.547038161,88.7,121.3,121.3,6887.12890625,0.0,0.0
7001.556082149,83.4,135.1,135.1,6900.19140625,0.0,0.08903848699214269
7002.560225417,74.7,129.0,129.0,6887.12890625,0.0,0.007780264279977173
7003.573260297,70.7,92.1,92.1,6894.3125,0.0,0.046271851962279814
7004.575992895,77.9,117.7,117.7,6887.12890625,0.0,0.0
7005.593215814,76.5,110.5,110.5,6887.12890625,0.0,0.0
7006.604040691,82.9,118.3,118.3,6901.87109375,0.0,0.16616998040117745
7007.607553504,74.1,112.7,112.7,6887.12890625,0.0,0.0
7008.611068215,79.9,107.1,107.1,6887.12890625,0.0,0.011677706237430117
7009.618528986,77.6,113.7,113.7,6887.12890625,0.0,0.0
7010.620654002,77.7,113.6,113.6,6887.12890625,0.0,0.0
7011.624924272,78.0,114.7,114.7,6887.12890625,0.0,0.15947524763439205
7012.628037683,82.7,115.2,115.2,6900.6640625,0.0,0.0
7013.636468645,75.1,114.1,114.1,6887.12890625,0.0,0.007747183787879749
7014.644994427,77.8,113.4,113.4,6892.93359375,0.0,0.0
7015.647619807,79.3,115.6,115.6,6894.26171875,0.0,0.0
7016.654031694,77.3,115.3,115.3,6893.859375,0.0,0.0621018102104625
7017.661047602,76.4,114.2,114.2,6887.140625,0.0,0.0
7018.66366365,78.9,112.7,112.7,6887.12890625,0.0,0.00779211545195487
7019.666080944,83.3,114.5,114.5,6887.12890625,0.0,0.0
7020.676249669,78.4,113.6,113.6,6887.12890625,0.0,0.0
7021.69757513,78.1,115.8,115.8,6887.12890625,0.0,0.011474060373005737
7022.716790049,79.3,117.0,117.0,6887.12890625,0.0,0.07665213542655118
7023.719069403,83.8,116.3,116.3,6887.12890625,0.0,0.0
7024.731147793,78.6,114.8,114.8,6887.12890625,0.0,0.00771926372224852
7025.736834834,78.5,112.0,112.0,6887.12890625,0.0,0.0
7026.751036686,75.3,113.9,113.9,6887.12890625,0.0,0.0
7027.754036771,81.5,112.7,112.7,6897.3984375,0.0,0.062313055536769565
7028.756615032,77.1,114.7,114.7,6887.12890625,0.0,0.0
7029.758809324,83.5,113.2,113.2,6887.12890625,0.0,0.0
7030.771040234,75.6,114.1,114.1,6893.5,0.0,0.007718100606117608
7031.777193192,75.3,114.3,114.3,6887.12890625,0.0,0.0
7032.779362866,82.6,115.1,115.1,6887.12890625,0.0,0.08575144731425959
7033.788319572,80.8,116.6,116.6,6887.12890625,0.0,0.0
7034.791036531,82.0,112.7,112.7,6901.41015625,0.0,0.0
7035.794058504,76.1,115.1,115.1,6887.12890625,0.0,0.0
7036.802629823,76.7,113.6,113.6,6887.12890625,0.0,0.01161915848610276
7037.804784525,80.9,114.7,114.7,6887.12890625,0.0,0.11693553876069661
7038.807025905,80.6,111.7,111.7,6887.12890625,0.0,0.0
7039.809377971,77.8,113.7,113.7,6887.12890625,0.0,0.0
7040.812221933,78.8,109.5,109.5,6887.12890625,0.0,0.11295999606366995
7041.818305399,79.0,115.7,115.7,6887.12890625,0.0,0.0
7042.832920477,71.8,113.2,113.2,6887.12890625,0.0,0.12319943071059264
7043.835439599,78.0,113.7,113.7,6887.12890625,0.0,0.0
7044.837733805,77.9,112.7,112.7,6887.12890625,0.0,0.0
7045.844974754,79.3,114.4,114.4,6887.12890625,0.0,0.0
7046.85930972,77.0,112.2,112.2,6887.12890625,0.0,0.0
7047.863154738,76.3,111.6,111.6,6887.12890625,0.0,0.062260606845986714
7048.877437613,81.0,111.6,111.6,6887.12890625,0.0,0.0
7049.894670339,78.5,115.6,115.6,6887.12890625,0.0,0.0
7050.904528874,71.6,112.0,112.0,6887.12890625,0.0,0.0
7051.907672639,80.4,114.7,114.7,6887.12890625,0.0,0.0
7052.909797606,73.7,111.1,111.1,6887.12890625,0.0,0.09355120677280954
7053.924049491,80.4,117.9,117.9,6887.12890625,0.0,0.0077027216962003335
7054.927041998,79.8,114.5,114.5,6894.10546875,0.0,0.0
7055.932036303,76.1,112.4,112.4,6887.12890625,0.0,0.0
7056.936555368,77.6,115.7,115.7,6887.12890625,0.0,0.0
7057.939067894,80.1,113.7,113.7,6887.12890625,0.0,0.062343360685355745
7058.942061251,81.8,116.6,116.6,6887.12890625,0.0,0.0
7059.944803464,76.3,109.3,109.3,6887.12890625,0.0,0.0077911350481885
7060.954144404,58.8,107.3,107.3,6887.12890625,0.0,0.0
7061.957219397,72.8,99.1,99.1,6887.95703125,0.0,0.0
7062.972394288,86.7,134.1,134.1,6889.35546875,0.0,0.08465290144767723
7063.984475595,86.9,130.7,130.7,6887.12890625,0.0,0.0
7065.003478613,88.0,133.1,133.1,6894.75,0.0,0.0
7066.01709582,84.5,129.9,129.9,6904.55859375,0.0,0.0077075447674423035
7067.034031499,81.5,122.3,122.3,6899.67578125,0.0,0.0
7068.045737849,88.8,124.6,124.6,6886.63671875,0.0,0.08494312603650828
7069.054674728,87.9,121.2,121.2,6885.3671875,0.0,0.0
7070.062440699,75.6,127.8,127.8,6885.72265625,0.0,0.0
7071.073716861,68.6,124.1,124.1,6876.6875,0.0,0.0
7072.078115269,82.0,90.7,90.7,6876.6875,0.0,3.014086567530608
7073.081024549,75.6,113.7,113.7,6876.6875,0.0,3.178253570450986
7074.082625096,77.9,113.8,113.8,6876.6875,0.0,0.0
7075.084772874,77.1,118.7,118.7,6876.6875,0.0,0.0
7076.087038848,72.9,109.5,109.5,6876.6875,0.0,0.0
7077.091700398,79.5,114.7,114.7,6876.6875,0.015552501237847065,0.11275563397439121
7078.094385602,79.1,110.5,110.5,6876.6875,0.0,0.0779157802352457
7079.100064168,75.4,109.1,109.1,6876.6875,0.0,0.0
7080.110297176,78.0,113.0,113.0,6889.6640625,0.0,0.0
7081.115720512,74.4,116.7,116.7,6876.6875,0.0,0.0
7082.118054145,76.3,111.6,111.6,6876.6875,0.0,0.007794310938777194
7083.122885205,79.8,118.5,118.5,6876.6875,0.0,0.0
7084.125712264,77.0,114.7,114.7,6876.6875,0.0,0.11296190004381466
7085.129039091,80.1,112.6,112.6,6882.16796875,0.0,0.0
7086.132034034,82.7,116.2,116.2,6876.6875,0.0,0.0
7087.143403376,81.4,116.7,116.7,6876.6875,0.0,0.015449351044301556
7088.1500385,81.7,112.7,112.7,6876.6875,0.0,0.0
7089.15229034,79.2,111.1,111.1,6876.6875,0.0,0.11692420539730655
7090.165491598,77.7,115.6,115.6,6876.6875,0.0,0.0
7091.178038586,74.4,112.8,112.8,6884.34375,0.0,0.0
7092.183744667,75.6,113.7,113.7,6876.6875,0.0,0.0
7093.190040047,79.2,115.2,115.2,6879.30078125,0.0,0.0077636250302518875
7094.196211366,74.9,113.3,113.3,6876.6875,0.0,0.06211665828651208
7095.199038114,82.1,111.7,111.7,6887.21875,0.0,0.0
7096.202053008,79.0,115.6,115.6,6886.35546875,0.0,0.0
7097.204985487,79.7,114.0,114.0,6876.6875,0.0,0.0
7098.218036124,76.7,109.2,109.2,6876.6875,0.0,0.0
7099.221092335,79.7,114.3,114.3,6883.0078125,0.0,0.0934643532155469
7100.231845098,75.4,114.1,114.1,6876.6875,0.0,0.11207612202196116
7101.23503667,79.3,113.6,113.6,6876.6875,0.0,0.0
7102.237685894,84.1,116.3,116.3,6876.6875,0.0,0.0
7103.248369482,76.4,114.3,114.3,6876.6875,0.0,0.0
7104.266664313,78.9,114.1,114.1,6876.6875,0.0,0.09973781355673327
7105.284379845,78.2,114.6,114.6,6876.6875,0.0,0.011514759902467538
7106.287234339,74.1,110.0,110.0,6876.6875,0.0,0.0
7107.29887772,78.2,114.0,114.0,6876.6875,0.0,0.0
7108.31078638,79.4,110.5,110.5,6876.6875,0.0,0.0
7109.322616045,78.6,113.2,113.2,6876.6875,0.0,0.15056264435564828
7110.3318692,80.8,118.1,118.1,6876.6875,0.0,0.0
7111.341471473,78.9,115.7,115.7,6876.6875,0.0,0.007738195732057428
7112.344446337,76.6,112.2,112.2,6876.6875,0.0,0.0
7113.354701304,79.9,117.3,117.3,6876.6875,0.0,0.0
7114.356945464,79.3,115.7,115.7,6876.6875,0.0,0.062360054061055076
7115.359543451,79.7,115.7,115.7,6876.6875,0.0,0.0
7116.361679476,83.8,112.5,112.5,6876.6875,0.0,0.0
7117.370328276,79.1,115.1,115.1,6876.6875,0.0,0.007745510627685451
7118.376127916,83.5,115.2,115.2,6876.6875,0.0,0.0
7119.381388144,82.5,117.2,117.2,6876.91796875,0.0,0.12046010239646418
7120.391567711,75.2,115.4,115.4,6876.6875,0.0,0.0
7121.394051125,82.4,113.4,113.4,6890.1875,0.0,0.0
7122.403705955,77.6,115.0,115.0,6876.6875,0.0,0.0
7123.411127608,77.2,112.7,112.7,6876.6875,0.0,0.007754945485570897
7124.424493574,73.6,112.1,112.1,6876.6875,0.0,0.06167564542030981
7125.427271305,85.1,119.7,119.7,6876.6875,0.0,0.0
7126.430024032,86.4,118.4,118.4,6876.6875,0.0,0.0
7127.436168278,75.8,114.6,114.6,6876.6875,0.0,0.0
7128.439032901,59.0,86.8,86.8,6879.5234375,0.0,0.0
7129.4415193,81.1,120.1,120.1,6864.35546875,0.0,0.08572435504931342
7130.455073406,84.1,133.3,133.3,6865.10546875,0.0,0.0
7131.467872219,87.9,129.4,129.4,6893.5234375,0.0,0.0
7132.479408861,85.0,128.2,128.2,6895.296875,0.0,0.0
7133.494382236,86.3,129.7,129.7,6899.92578125,0.0,0.0
7134.498499422,87.3,129.4,129.4,6891.4921875,0.0,0.06224373098219629
7135.50603205,86.7,135.2,135.2,6882.25390625,0.0,0.0077540913146536975
7136.512046255,74.9,131.3,131.3,6889.6875,0.0,0.0
7137.516250565,74.2,128.9,128.9,6886.86328125,0.0,0.0
7138.526844933,73.9,80.2,80.2,6886.86328125,0.0,2.9492235899733745
7139.532915101,80.6,118.1,118.1,6886.86328125,0.0,3.1449719916540886
7140.547048353,76.1,113.6,113.6,6897.0234375,0.0,0.0
7141.552831633,79.7,113.2,113.2,6895.8671875,0.0,0.0
7142.563027333,80.1,116.4,116.4,6886.86328125,0.0,0.0
7143.576649011,81.9,118.1,118.1,6886.86328125,0.0,0.0
7144.58908876,72.7,110.4,110.4,6896.62890625,0.0,0.08488159427253865
7145.598785287,78.3,113.3,113.3,6903.078125,0.0,0.0
7146.604060568,75.1,115.8,115.8,6886.86328125,0.0,0.0
7147.61286131,77.6,115.6,115.6,6886.86328125,0.0,0.0
7148.614986993,81.0,109.7,109.7,6886.86328125,0.0,0.0
7149.617496619,76.0,112.7,112.7,6886.86328125,0.0,0.0
7150.619627534,78.5,115.7,115.7,6886.86328125,0.0,0.07795887626121327
7151.621815944,77.6,115.8,115.8,6886.86328125,0.0,0.0
7152.624035777,78.4,115.7,115.7,6886.86328125,0.0,0.0
7153.626211674,78.1,113.8,113.8,6886.86328125,0.0,0.0
7154.628270661,79.0,118.7,118.7,6886.86328125,0.0,0.042880459690939975
7155.630998563,75.8,109.9,109.9,6886.86328125,0.0,0.054538723706544966
7156.644864972,78.3,114.4,114.4,6886.86328125,0.0,0.0
7157.660050301,80.5,116.6,116.6,6886.86328125,0.0,0.0
7158.669327053,82.2,112.5,112.5,6886.86328125,0.0,0.0
7159.671802624,77.2,113.6,113.6,6886.86328125,0.0,0.0
7160.677449865,83.1,110.5,110.5,6908.45703125,0.0,0.0
7161.686059081,76.1,118.0,118.0,6886.86328125,0.0,0.08133105339382761
7162.689041063,78.6,114.2,114.2,6886.86328125,0.0,0.0
7163.700588437,78.2,114.1,114.1,6891.4609375,0.0,0.0
7164.704722365,81.7,116.4,116.4,6886.86328125,0.0,0.0
7165.72371184,74.4,111.5,111.5,6886.86328125,0.0,0.0
7166.736091263,79.8,116.1,116.1,6886.86328125,0.0,0.06559423126479288
7167.739027141,77.7,113.7,113.7,6886.86328125,0.0,0.0
7168.743040527,79.7,111.5,111.5,6886.86328125,0.0,0.0
7169.746064003,79.3,114.1,114.1,6886.86328125,0.0,0.0
7170.756209897,77.0,114.4,114.4,6886.86328125,0.0,0.0
7171.758666625,78.1,115.7,115.7,6886.86328125,0.0,0.1130036308161015
7172.762148517,78.0,113.5,113.5,6886.86328125,0.0,0.0
7173.768208352,83.5,115.9,115.9,6886.86328125,0.0,0.0
7174.777632165,72.6,112.4,112.4,6886.86328125,0.0,0.0
7175.780662296,78.9,113.7,113.7,6886.86328125,0.0,0.011683347925269814
7176.783998376,78.2,114.6,114.6,6886.86328125,0.0,0.06618545004376929
7177.786814966,77.0,114.7,114.7,6886.86328125,0.0,0.0
7178.789018575,77.9,107.8,107.8,6886.86328125,0.0,0.0
7179.804937875,77.5,113.2,113.2,6886.86328125,0.0,0.0
7180.810307256,82.3,120.4,120.4,6886.86328125,0.0,0.0
7181.814419614,77.5,115.6,115.6,6886.86328125,0.0,0.07780503783020876
7182.817040602,75.8,110.7,110.7,6886.86328125,0.0,0.0
7183.834800122,75.9,113.0,113.0,6886.86328125,0.0,0.0
7184.838836553,77.3,112.4,112.4,6886.86328125,0.0,0.0
7185.844039859,79.3,117.2,117.2,6886.86328125,0.0,0.034974268180526735
7186.850969981,78.9,116.6,116.6,6886.86328125,0.0,0.16681271751644527
7187.853415975,76.5,109.9,109.9,6886.86328125,0.0,0.0
7188.86905279,77.9,110.7,110.7,6891.63671875,0.0,0.0
7189.875969751,82.5,119.1,119.1,6886.86328125,0.0,0.0
7190.883294402,77.1,112.7,112.7,6886.86328125,0.0,0.0
7191.899543097,72.2,112.1,112.1,6886.86328125,0.0,0.07687586747649208
7192.905784847,82.7,114.5,114.5,6886.86328125,0.0,0.0
7193.920519385,71.1,111.1,111.1,6886.86328125,0.0,0.0
7194.922683921,77.4,114.8,114.8,6886.86328125,0.0,0.0
7195.924940746,57.5,104.7,104.7,6886.86328125,0.0,0.0
7196.930092192,79.7,105.0,105.0,6867.0234375,0.0,0.05440722412291399
7197.938638994,86.4,135.9,135.9,6868.5625,0.0,0.011619440938947284
7198.944961506,83.7,133.1,133.1,6867.0234375,0.0,0.0
7199.951335089,85.8,134.4,134.4,6894.69140625,0.0,0.0
7200.971309325,85.5,131.9,131.9,6883.63671875,0.0,0.0
7201.982127285,86.5,125.8,125.8,6888.5234375,0.0,0.11206889319614108
7202.994209022,85.5,135.5,135.5,6895.80859375,0.0,0.0
7204.005223008,79.8,132.4,132.4,6892.1015625,0.0,0.0
7205.014545384,76.0,129.6,129.6,6886.92578125,0.0,0.0
7206.026978818,67.7,108.2,108.2,6910.1640625,0.0,0.05015761855999991
7207.029616224,85.5,100.7,100.7,6886.92578125,0.0,0.28830213023195705
7208.032142839,80.7,110.0,110.0,6886.92578125,0.0,0.0
7209.044514874,79.6,118.1,118.1,6887.28125,0.0,0.0
7210.057515383,77.5,112.6,112.6,6886.92578125,0.0,0.0
7211.06066642,74.7,111.0,111.0,6886.92578125,0.0,0.0
7212.074477545,72.4,111.7,111.7,6886.92578125,0.0,0.20035783292477735
7213.085055653,78.6,115.3,115.3,6886.92578125,0.007730723571145367,0.08503795928259904
7214.088036368,73.7,110.5,110.5,6893.69921875,0.0,0.0
7215.091942483,72.5,111.7,111.7,6886.92578125,0.0,0.015564204427621214
7216.094068088,79.5,116.8,116.8,6886.92578125,0.0,0.015591857868948218
7217.096208422,79.0,115.7,115.7,6886.92578125,0.0,0.11303930812551582
7218.099338553,81.3,108.7,108.7,6886.92578125,0.0,0.007788122157403057
7219.102983899,75.3,111.7,111.7,6886.92578125,0.0,0.038920620870402
7220.120479484,76.7,111.6,111.6,6886.92578125,0.0,0.0
7221.130045426,84.3,120.3,120.3,6888.125,0.0,0.0
7222.139261375,83.3,117.8,117.8,6886.92578125,0.0,0.06192926306991142
7223.143804687,76.0,113.8,113.8,6886.92578125,0.0,0.0
7224.15937696,79.5,115.7,115.7,6886.92578125,0.0,0.0
7225.16904117,81.4,118.2,118.2,6891.2890625,0.0,0.0
7226.171871214,74.7,112.7,112.7,6886.92578125,0.0,0.0
7227.175681282,82.3,116.5,116.5,6886.92578125,0.0,0.0
7228.190620796,74.2,110.4,110.4,6886.92578125,0.0,0.0538825213184239
7229.192780514,78.9,114.7,114.7,6886.92578125,0.0,0.011693495347611839
7230.195274789,77.9,114.7,114.7,6886.92578125,0.0,0.0
7231.197949062,80.4,116.2,116.2,6886.92578125,0.0,0.0
7232.207299157,77.7,114.4,114.4,6886.92578125,0.0,0.030960516231962686
7233.210038314,77.8,112.7,112.7,6887.14453125,0.0,0.1441364376679123
7234.212468865,75.6,113.7,113.7,6886.92578125,0.0,0.0
7235.214621286,77.8,113.7,113.7,6886.92578125,0.0,0.0
7236.219071266,78.4,114.2,114.2,6886.92578125,0.0,0.0
7237.227750057,81.1,114.3,114.3,6895.66796875,0.0,0.0
7238.233246064,81.2,114.4,114.4,6886.92578125,0.0,0.05438857998368163
7239.236590792,81.8,112.6,112.6,6886.92578125,0.0,0.003893228210592748
7240.252215589,83.3,119.2,119.2,6886.92578125,0.0,0.0
7241.255053914,75.6,114.7,114.7,6886.92578125,0.0,0.0
7242.259252771,78.4,115.5,115.5,6886.92578125,0.0,0.0
7243.261755251,78.4,116.7,116.7,6886.92578125,0.0,0.0818264808681776
7244.264223137,77.5,112.6,112.6,6886.92578125,0.0,0.0
7245.26738043,78.2,114.1,114.1,6886.92578125,0.0,0.0
7246.278529327,82.3,115.3,115.3,6895.546875,0.0,0.29746484508117105
7247.28222609,73.0,111.6,111.6,6886.92578125,0.0,0.0
7248.284710305,81.9,110.7,110.7,6886.92578125,0.0,0.05844855123232143
7249.290367013,74.4,110.2,110.2,6886.92578125,0.0,0.019421388874183123
7250.29504997,76.6,114.2,114.2,6896.7578125,0.0,0.0
7251.304948099,78.9,114.1,114.1,6886.92578125,0.0,0.0
7252.312534852,79.3,115.2,115.2,6886.92578125,0.0,0.0
7253.316446782,74.2,112.7,112.7,6897.62109375,0.0,0.07782057137223505
7254.31904603,82.3,117.6,117.6,6886.92578125,0.0,0.0
7255.3239911,78.3,114.9,114.9,6886.92578125,0.0,0.0
7256.33161172,76.0,113.7,113.7,6897.65234375,0.0,0.0
7257.337194899,79.6,113.6,113.6,6886.92578125,0.0,0.0
7258.352030612,83.5,115.0,115.0,6886.92578125,0.0,0.053888032613996634
7259.357061979,75.0,112.4,112.4,6886.92578125,0.0,0.007773389225971061
7260.362039421,73.2,111.2,111.2,6887.9453125,0.0,0.0
7261.368110815,83.0,116.9,116.9,6886.92578125,0.0,0.0
7262.381744216,76.9,112.9,112.9,6886.92578125,0.0,0.0
7263.389411144,59.6,106.3,106.3,6886.92578125,0.0,0.12404892581720559
7264.393494596,78.6,105.1,105.1,6867.56640625,0.0,0.0038903638858114016
7265.405239978,87.2,130.6,130.6,6867.56640625,0.0,0.0
7266.417486196,84.2,133.6,133.6,6876.62890625,0.0,0.0
7267.425767545,86.7,132.8,132.8,6894.34765625,0.0,0.0
7268.434433052,85.4,124.3,124.3,6885.37890625,0.0,0.07358113218399663
7269.43792319,87.6,128.7,128.7,6882.03515625,0.0,0.0
7270.453045008,89.3,131.6,131.6,6882.984375,0.0,0.0
7271.459883823,76.5,136.4,136.4,6882.19921875,0.0,0.0
7272.463435303,73.7,126.9,126.9,6877.8671875,0.0,0.0
7273.474615492,72.7,85.4,85.4,6883.23046875,0.0,0.12748098845507655
7274.479031623,79.9,120.7,120.7,6877.8671875,0.0,0.0
7275.482039501,79.7,113.3,113.3,6877.8671875,0.0,0.0
7276.48874443,76.1,112.4,112.4,6877.8671875,0.0,0.0
7277.492550944,77.6,115.7,115.7,6877.8671875,0.0,0.0
7278.49530891,81.9,105.8,105.8,6877.8671875,0.0,0.18698430364800697
7279.498058523,79.7,115.3,115.3,6877.8671875,0.0,0.0
7280.503591694,80.7,113.8,113.8,6877.8671875,0.0,0.12042740457738418
7281.516067751,76.6,114.0,114.0,6881.78125,0.0,0.0
7282.523242348,70.5,110.9,110.9,6877.8671875,0.0,0.0
7283.540037036,80.4,116.5,116.5,6877.8671875,0.0,0.07683458708233429
7284.546959721,79.0,105.9,105.9,6877.87890625,0.0,0.0349145475851483
7285.561592989,79.3,116.6,116.6,6877.8671875,0.0,0.0
7286.574413136,76.4,111.6,111.6,6877.8671875,0.0,0.0
7287.581243794,78.4,115.0,115.0,6877.8671875,0.0,0.0
7288.598843647,77.6,106.4,106.4,6877.8671875,0.0,0.07677379253713912
7289.606042628,77.3,115.5,115.5,6891.20703125,0.0,0.0
7290.608617901,78.2,113.5,113.5,6877.8671875,0.0,0.0038962161796710303
7291.61506919,80.1,115.4,115.4,6888.9296875,0.0,0.0
7292.61761852,84.7,120.7,120.7,6877.8671875,0.0,0.0
7293.620407725,76.1,111.9,111.9,6877.8671875,0.0,0.02726769480929327
7294.641797325,77.0,113.1,113.1,6877.8671875,0.0,0.05736669924975241
7295.648098425,81.0,115.6,115.6,6885.36328125,0.0,0.007763580900387013
7296.650876181,81.7,114.9,114.9,6877.8671875,0.0,0.0
7297.666142109,79.7,117.0,117.0,6877.8671875,0.0,0.0
7298.670059722,85.6,116.6,116.6,6877.8671875,0.0,0.0
7299.671926941,80.3,114.5,114.5,6877.8671875,0.0,0.10917115354785388
7300.67989966,76.8,113.2,113.2,6877.8671875,0.0,0.0
7301.695149192,77.2,113.7,113.7,6877.8671875,0.0,0.0
7302.706128074,76.9,114.5,114.5,6877.8671875,0.0,0.0
7303.708386772,76.5,111.2,111.2,6877.8671875,0.0,0.0
7304.725040228,78.1,108.6,108.6,6878.36328125,0.0,0.053791682581003385
7305.729058741,76.3,113.7,113.7,6877.8671875,0.0,0.0
7306.731352414,77.5,113.3,113.3,6877.8671875,0.0,0.0
7307.740041705,81.4,117.3,117.3,6877.8671875,0.0,0.0
7308.743767336,77.6,113.7,113.7,6877.8671875,0.0,0.0
7309.876520834,73.4,108.0,108.0,6877.8671875,0.0,0.13104130798278285
7310.888772072,79.6,119.3,119.3,6877.8671875,0.0,0.0
7311.891423396,80.7,114.4,114.4,6885.1171875,0.0,0.0
7312.896996779,75.5,114.7,114.7,6877.8671875,0.0,0.0
7313.899420076,78.3,113.7,113.7,6877.8671875,0.0,0.0
7314.902374615,82.5,116.7,116.7,6884.0859375,0.0,0.06231588528661351
7315.904974339,76.3,114.4,114.4,6877.8671875,0.0,0.0
7316.913958107,80.6,114.3,114.3,6889.16015625,0.0,0.10065820999404879
7317.917035286,75.2,115.2,115.2,6877.8671875,0.0,0.0
7318.926561759,78.4,111.4,111.4,6877.8671875,0.0,0.0
7319.928251508,76.8,111.3,111.3,6877.8671875,0.0,0.08189287160206773
7320.941509474,74.7,112.9,112.9,6891.3046875,0.0,0.007710277404327478
7321.944589392,81.1,117.2,117.2,6877.8671875,0.0,0.0
7322.953468659,77.2,111.7,111.7,6877.8671875,0.0,0.0
7323.966020466,78.6,119.0,119.0,6880.83984375,0.0,0.0
7324.977164701,76.9,113.3,113.3,6877.8671875,0.0,0.03476877856105793
7325.990406054,79.0,113.6,113.6,6877.8671875,0.0,0.08866964394415011
7327.004084323,73.1,112.2,112.2,6883.14453125,0.0,0.0
7328.010388826,77.8,111.2,111.2,6877.8671875,0.0,0.0
7329.018669561,76.8,115.0,115.0,6877.8671875,0.0,0.0
7330.023036683,81.3,113.6,113.6,6881.05078125,0.0,0.0
7331.025330835,55.0,103.7,103.7,6877.8671875,0.0,0.08184348859693984
7332.030070081,81.8,105.6,105.6,6877.8671875,0.0,0.0
7333.038393964,84.1,137.9,137.9,6877.8671875,0.0,0.0
7334.052335629,82.5,138.1,138.1,6877.8671875,0.0,0.0
7335.064875068,86.8,130.7,130.7,6911.703125,0.0,0.0
7336.077055588,84.3,131.8,131.8,6895.3671875,0.0,0.0
7337.081924809,89.6,123.9,123.9,6885.74609375,0.0,0.06219714833915055
7338.093288621,90.6,120.6,120.6,6881.23046875,0.0,0.0
7339.105186656,76.3,134.9,134.9,6881.16796875,0.0,0.0
7340.109591862,75.3,125.9,125.9,6885.96875,0.0,0.0
7341.120936469,70.7,92.4,92.4,6886.890625,0.0,0.22015863678799427
7342.123953274,78.6,109.7,109.7,6874.86328125,0.0,0.25314256823449094
7343.127037568,80.3,115.2,115.2,6875.5703125,0.0,0.0
7344.137092519,80.2,116.2,116.2,6885.859375,0.0,0.0
7345.14394946,74.6,116.3,116.3,6874.86328125,0.0,0.0
7346.147060913,80.0,116.3,116.3,6874.86328125,0.0,0.0
7347.156221448,80.6,115.1,115.1,6883.4296875,0.0,0.06580345514602284
7348.160630665,77.7,113.5,113.5,6874.86328125,0.015556408419536049,0.10500575683186833
7349.16685228,79.4,115.5,115.5,6874.86328125,0.0,0.0
7350.169219257,81.9,113.4,113.4,6877.23046875,0.0,0.0
7351.178244368,74.3,114.4,114.4,6874.86328125,0.0,0.03871310988610402
7352.180561771,78.1,116.7,116.7,6874.86328125,0.0,0.0038972185739876188
7353.182734991,78.0,114.8,114.8,6874.86328125,0.0,0.12862671584855032
7354.184859962,78.1,114.8,114.8,6874.86328125,0.0,0.0
7355.187156869,78.6,114.7,114.7,6874.86328125,0.0,0.0
7356.189691327,76.6,110.7,110.7,6874.86328125,0.0,0.054549247223984645
7357.191809242,77.1,110.1,110.1,6876.46875,0.0,0.0038979943792348034
7358.202180937,80.3,113.1,113.1,6874.86328125,0.0,0.061858423300361606
7359.210157455,76.7,113.2,113.2,6874.86328125,0.0,0.0
7360.216907279,84.2,118.9,118.9,6874.86328125,0.0,0.0
7361.228727366,75.1,111.2,111.2,6875.53125,0.0,0.0
7362.231772212,75.8,115.7,115.7,6874.86328125,0.0,0.0
7363.233810814,76.6,110.9,110.9,6874.86328125,0.0,0.0
