split,kernel_family,target,r2,smape,rmse,rpe_median,rpe_mean,rpe_q25,rpe_q75,inference_seconds_per_sample,n_samples
test,all,lut,0.6497607827186584,27.159297943115234,76115.046875,-1.818199872970581,-64.2455825805664,-25.861391067504883,15.808993339538574,0.01445625170318324,593
test,all,ff,0.7998170852661133,25.84267234802246,31158.810546875,-1.3114135265350342,-9.871676445007324,-21.720592498779297,15.348148345947266,0.01445625170318324,593
test,all,dsp,0.8789582252502441,23.618898391723633,387.96539306640625,0.0,-9.128535270690918,-18.319110870361328,7.122743129730225,0.01445625170318324,593
test,all,bram,0.4613770842552185,31.598953247070312,31.48636817932129,0.0,-13.203943252563477,-17.074922561645508,14.811118125915527,0.01445625170318324,593
test,all,cycles_max,0.3500036597251892,31.49490737915039,763404.4375,0.034383561462163925,-10.985495567321777,-20.401132583618164,17.548015594482422,0.01445625170318324,593
test,all,interval_max,0.37246692180633545,28.82383155822754,750242.9375,-1.2640635967254639,-8.169825553894043,-18.891864776611328,18.791702270507812,0.01445625170318324,593
test,2layer,lut,0.11136186122894287,27.13519287109375,6343.70947265625,-1.2216500043869019,-7.813180923461914,-30.694419860839844,18.565446853637695,0.01445625170318324,125
test,2layer,ff,0.03951835632324219,24.839935302734375,3714.409423828125,-4.358911514282227,-5.8426947593688965,-27.20359230041504,16.7496395111084,0.01445625170318324,125
test,2layer,dsp,0.20429891347885132,29.29503631591797,3.752429485321045,0.0,-8.72729778289795,-28.202566146850586,1.2647533416748047,0.01445625170318324,125
test,2layer,bram,-0.0838247537612915,28.064220428466797,2.2124578952789307,-7.033070087432861,1.7128187417984009,-15.32183837890625,18.076169967651367,0.01445625170318324,125
test,2layer,cycles_max,0.5862406492233276,22.183345794677734,1305.0120849609375,3.1650550365448,4.311188220977783,-9.045365333557129,17.455785751342773,0.01445625170318324,125
test,2layer,interval_max,0.5826425552368164,23.23571014404297,799.6486206054688,5.357233047485352,5.9895243644714355,-11.806133270263672,24.856767654418945,0.01445625170318324,125
test,3layer,lut,0.22983413934707642,27.804121017456055,9014.3720703125,-4.956424236297607,-8.490833282470703,-28.6497802734375,20.12166976928711,0.01445625170318324,116
test,3layer,ff,0.14899098873138428,23.193649291992188,5158.42822265625,-6.5230607986450195,-8.253074645996094,-27.20817756652832,13.37702751159668,0.01445625170318324,116
test,3layer,dsp,0.2882224917411804,30.918315887451172,5.474078178405762,0.0,-5.700177192687988,-29.10836410522461,7.713398456573486,0.01445625170318324,116
test,3layer,bram,-0.05692112445831299,30.162397384643555,6.544484615325928,-5.207364082336426,1.0242465734481812,-22.059722900390625,8.889012336730957,0.01445625170318324,116
test,3layer,cycles_max,0.710611879825592,18.706562042236328,1484.7540283203125,-4.231825828552246,-1.24156653881073,-16.503395080566406,11.886406898498535,0.01445625170318324,116
test,3layer,interval_max,0.6901988387107849,21.993446350097656,677.3590698242188,-1.3285366296768188,0.1901017129421234,-16.946334838867188,18.999521255493164,0.01445625170318324,116
test,conv1d,lut,0.8084120750427246,16.58512306213379,4730.7099609375,-3.747408151626587,-6.774481296539307,-19.616796493530273,9.98297119140625,0.01445625170318324,55
test,conv1d,ff,0.7455163598060608,17.69131088256836,8136.78759765625,-1.632871150970459,-3.5864720344543457,-18.453920364379883,12.816694259643555,0.01445625170318324,55
test,conv1d,dsp,0.7676526308059692,14.119636535644531,1.128832221031189,0.0,-10.361323356628418,-14.482732772827148,0.0,0.01445625170318324,55
test,conv1d,bram,0.6812503337860107,31.932903289794922,6.273519515991211,1.8109480142593384,-15.210657119750977,-36.76335144042969,18.25130271911621,0.01445625170318324,55
test,conv1d,cycles_max,0.5506880283355713,48.62584686279297,93805.6328125,14.372285842895508,-18.390674591064453,-52.41206359863281,39.32803726196289,0.01445625170318324,55
test,conv1d,interval_max,0.5705215930938721,48.57180404663086,91711.6484375,13.714941024780273,-8.981853485107422,-46.43687057495117,38.23166275024414,0.01445625170318324,55
test,conv2d,lut,0.5687087774276733,23.52616310119629,29719.921875,2.525271415710449,-5.3704752922058105,-27.655532836914062,14.893739700317383,0.01445625170318324,24
test,conv2d,ff,0.3714132308959961,27.48213768005371,127765.6796875,4.001636028289795,3.210270881652832,-10.275233268737793,13.431841850280762,0.01445625170318324,24
test,conv2d,dsp,0.582430362701416,17.75025177001953,9.33574104309082,0.0,-10.76263427734375,-19.382814407348633,0.0,0.01445625170318324,24
test,conv2d,bram,0.43220949172973633,37.32763671875,86.77650451660156,-17.851715087890625,-11.159260749816895,-32.362091064453125,20.90276336669922,0.01445625170318324,24
test,conv2d,cycles_max,0.037876009941101074,90.00515747070312,3792030.25,36.55596160888672,-16.623706817626953,-77.69259643554688,73.74404907226562,0.01445625170318324,24
test,conv2d,interval_max,0.07075095176696777,87.10287475585938,3726682.5,34.77450942993164,-20.822532653808594,-96.11299133300781,69.70035552978516,0.01445625170318324,24
test,dense_latency,lut,0.7433485984802246,15.79856014251709,68862.2890625,-2.920527935028076,-6.401590824127197,-17.151321411132812,7.839225769042969,0.01445625170318324,90
test,dense_latency,ff,0.9104217290878296,20.023101806640625,32303.703125,-2.419921636581421,-10.521096229553223,-12.896251678466797,13.555501937866211,0.01445625170318324,90
test,dense_latency,dsp,0.9316126704216003,17.53851318359375,506.79132080078125,0.0,-2.5129356384277344,0.0,14.695038795471191,0.01445625170318324,90
test,dense_latency,bram,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01445625170318324,90
test,dense_latency,cycles_max,0.975788414478302,11.438075065612793,25.820436477661133,-1.3613793849945068,-5.412285804748535,-13.183403968811035,4.824427127838135,0.01445625170318324,90
test,dense_latency,interval_max,0.9702511429786682,12.072732925415039,5.026534080505371,-7.050990581512451,-6.616194725036621,-13.759295463562012,0.7307991981506348,0.01445625170318324,90
test,dense_resource,lut,0.9058691263198853,13.477222442626953,41367.83203125,-0.6677982807159424,-3.4138059616088867,-10.464962005615234,8.345146179199219,0.01445625170318324,59
test,dense_resource,ff,0.8382660746574402,13.639778137207031,14515.7578125,7.650184631347656,1.6441497802734375,-3.5004262924194336,12.193194389343262,0.01445625170318324,59
test,dense_resource,dsp,0.8386145830154419,15.669062614440918,835.7181396484375,0.0,-5.9861273765563965,0.0,10.15522575378418,0.01445625170318324,59
test,dense_resource,bram,0.937079906463623,9.116815567016602,1.684934377670288,0.0,0.3896483778953552,-7.19231653213501,7.262177467346191,0.01445625170318324,59
test,dense_resource,cycles_max,0.9641025066375732,16.476619720458984,481.85345458984375,2.9868931770324707,-3.3789408206939697,-7.126523017883301,11.330472946166992,0.01445625170318324,59
test,dense_resource,interval_max,0.9599102735519409,20.947500228881836,74.17498016357422,-0.3466916084289551,-18.449739456176758,-13.059928894042969,3.855578899383545,0.01445625170318324,59
test,rule4ml,lut,0.4397014379501343,46.72945022583008,152159.515625,-0.8498426675796509,-281.1048278808594,-51.72053909301758,27.643428802490234,0.01445625170318324,124
test,rule4ml,ff,0.8098872900009155,42.65992736816406,23614.35546875,-1.5377566814422607,-25.77505874633789,-52.27626037597656,25.560195922851562,0.01445625170318324,124
test,rule4ml,dsp,0.729920506477356,24.613527297973633,448.3558044433594,0.0,-18.17392349243164,-18.63648223876953,8.197104454040527,0.01445625170318324,124
test,rule4ml,bram,0.13913148641586304,68.88102722167969,56.7435417175293,8.753215789794922,-57.10834503173828,-84.4999008178711,49.059791564941406,0.01445625170318324,124
test,rule4ml,cycles_max,0.5395736694335938,55.62506866455078,438.1640625,-12.785078048706055,-38.80933380126953,-78.88147735595703,36.81859588623047,0.01445625170318324,124
test,rule4ml,interval_max,0.8962671756744385,36.71340560913086,61.09650802612305,-6.959632873535156,-23.69124412536621,-33.87506866455078,15.567317962646484,0.01445625170318324,124
exemplar,all,lut,0.41224968433380127,84.25643157958984,21026.98046875,-102.7413558959961,-577.4244995117188,-359.2462158203125,-1.4110107421875,0.01691369427880466,886
exemplar,all,ff,0.439255952835083,88.78645324707031,12684.439453125,-81.31065368652344,-1250.779296875,-429.06622314453125,4.8935017585754395,0.01691369427880466,886
exemplar,all,dsp,0.29169899225234985,76.23099517822266,684.7279052734375,39.49517822265625,21.02085304260254,0.0,70.13829803466797,0.01691369427880466,886
exemplar,all,bram,-1.6259937286376953,80.47607421875,3.9654054641723633,-87.9712905883789,-155.29246520996094,-213.54005432128906,-8.172377586364746,0.01691369427880466,886
exemplar,all,cycles_max,-0.30312860012054443,104.96857452392578,1436.677490234375,-58.212852478027344,-1022.515380859375,-884.5634155273438,36.625030517578125,0.01691369427880466,886
exemplar,all,interval_max,-0.14865827560424805,117.19084167480469,545.3363037109375,-135.77964782714844,-1701.539794921875,-533.0260009765625,40.522979736328125,0.01691369427880466,886
exemplar,exemplar,lut,0.41224968433380127,84.25643157958984,21026.98046875,-102.7413558959961,-577.4244995117188,-359.2462158203125,-1.4110107421875,0.01691369427880466,886
exemplar,exemplar,ff,0.439255952835083,88.78645324707031,12684.439453125,-81.31065368652344,-1250.779296875,-429.06622314453125,4.8935017585754395,0.01691369427880466,886
exemplar,exemplar,dsp,0.29169899225234985,76.23099517822266,684.7279052734375,39.49517822265625,21.02085304260254,0.0,70.13829803466797,0.01691369427880466,886
exemplar,exemplar,bram,-1.6259937286376953,80.47607421875,3.9654054641723633,-87.9712905883789,-155.29246520996094,-213.54005432128906,-8.172377586364746,0.01691369427880466,886
