timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/19 22:49:53.369, 27, 6, 845, 58.13, 1575, 67, P0
2026/08/19 22:49:54.391, 38, 7, 845, 58.49, 1590, 67, P0
2026/08/19 22:49:55.409, 18, 5, 845, 45.93, 1590, 67, P0
2026/08/19 22:49:56.416, 30, 7, 845, 56.89, 1590, 67, P0
2026/08/19 22:49:57.430, 6, 0, 845, 42.54, 1590, 67, P0
2026/08/19 22:49:58.437, 46, 12, 845, 45.74, 1590, 67, P0
2026/08/19 22:49:59.447, 32, 7, 845, 44.88, 1590, 67, P0
2026/08/19 22:50:00.455, 25, 6, 845, 51.22, 1590, 67, P0
2026/08/19 22:50:01.470, 58, 10, 845, 43.30, 1590, 67, P0
2026/08/19 22:50:02.476, 61, 13, 845, 43.13, 1590, 67, P0
2026/08/19 22:50:03.483, 80, 5, 845, 53.05, 1590, 68, P0
2026/08/19 22:50:04.496, 52, 14, 845, 44.09, 1590, 68, P0
2026/08/19 22:50:05.503, 38, 9, 845, 44.38, 1590, 68, P0
2026/08/19 22:50:06.510, 76, 6, 845, 47.60, 1590, 68, P0
2026/08/19 22:50:07.518, 77, 2, 845, 47.90, 1590, 68, P0
2026/08/19 22:50:08.530, 9, 2, 845, 58.75, 1590, 68, P0
2026/08/19 22:50:09.545, 53, 2, 845, 49.54, 1590, 68, P0
2026/08/19 22:50:10.558, 15, 2, 845, 44.58, 1590, 68, P0
2026/08/19 22:50:11.564, 6, 2, 845, 60.79, 1590, 69, P0
2026/08/19 22:50:12.577, 62, 4, 845, 49.84, 1590, 69, P0
2026/08/19 22:50:13.588, 21, 5, 845, 50.43, 1590, 69, P0
2026/08/19 22:50:14.603, 35, 9, 845, 47.08, 1590, 69, P0
2026/08/19 22:50:15.611, 24, 7, 845, 39.11, 1350, 68, P0
2026/08/19 22:50:16.620, 27, 7, 845, 44.11, 1590, 69, P0
2026/08/19 22:50:17.626, 33, 8, 845, 54.96, 1575, 70, P0
2026/08/19 22:50:18.654, 25, 6, 845, 49.74, 1590, 69, P0
2026/08/19 22:50:19.661, 6, 0, 845, 44.28, 1590, 69, P0
2026/08/19 22:50:20.670, 27, 5, 845, 50.53, 1590, 70, P0
2026/08/19 22:50:21.677, 9, 1, 845, 45.66, 1590, 70, P0
2026/08/19 22:50:22.683, 10, 2, 845, 46.42, 1590, 70, P0
2026/08/19 22:50:23.691, 34, 9, 845, 57.70, 1560, 70, P0
2026/08/19 22:50:24.706, 75, 4, 845, 46.06, 1590, 70, P0
2026/08/19 22:50:25.719, 60, 14, 845, 54.43, 1590, 70, P0
2026/08/19 22:50:26.728, 33, 8, 845, 50.99, 1590, 70, P0
2026/08/19 22:50:27.743, 11, 2, 845, 54.17, 1590, 71, P0
2026/08/19 22:50:28.755, 36, 6, 845, 60.16, 1590, 71, P0
2026/08/19 22:50:29.763, 36, 8, 845, 52.56, 1590, 71, P0
2026/08/19 22:50:30.770, 31, 8, 845, 61.89, 1590, 71, P0
2026/08/19 22:50:31.784, 90, 6, 845, 48.49, 1590, 71, P0
2026/08/19 22:50:32.796, 10, 3, 845, 49.38, 1590, 71, P0
2026/08/19 22:50:33.802, 11, 2, 845, 49.15, 1590, 71, P0
2026/08/19 22:50:34.816, 51, 13, 845, 45.96, 1590, 71, P0
2026/08/19 22:50:35.823, 30, 6, 845, 51.12, 1590, 71, P0
2026/08/19 22:50:36.839, 12, 3, 845, 61.91, 1590, 72, P0
2026/08/19 22:50:37.852, 43, 12, 845, 49.08, 1590, 72, P0
2026/08/19 22:50:38.859, 92, 3, 845, 55.05, 1590, 72, P0
2026/08/19 22:50:39.867, 50, 7, 845, 50.43, 1590, 72, P0
2026/08/19 22:50:40.875, 2, 0, 845, 45.07, 1590, 72, P0
2026/08/19 22:50:41.882, 6, 1, 845, 45.83, 1590, 72, P0
2026/08/19 22:50:42.892, 12, 1, 845, 33.03, 585, 71, P0
2026/08/19 22:50:43.902, 13, 1, 845, 45.74, 585, 70, P0
2026/08/19 22:50:44.911, 33, 8, 845, 32.85, 585, 70, P0
2026/08/19 22:50:45.922, 34, 10, 845, 32.26, 585, 70, P0
2026/08/19 22:50:46.936, 30, 7, 845, 33.63, 585, 70, P0
2026/08/19 22:50:47.946, 27, 6, 845, 34.22, 585, 70, P0
2026/08/19 22:50:48.956, 40, 8, 845, 38.05, 585, 70, P0
2026/08/19 22:50:49.965, 46, 5, 845, 33.82, 870, 69, P0
2026/08/19 22:50:50.981, 15, 5, 845, 38.52, 1365, 70, P0
2026/08/19 22:50:51.988, 59, 14, 845, 53.71, 1590, 71, P0
