split,kernel_family,tensor_path,baseline_smape_lut,candidate_smape_lut,delta_smape_lut,delta_absolute_error_lut,baseline_smape_ff,candidate_smape_ff,delta_smape_ff,delta_absolute_error_ff,baseline_smape_dsp,candidate_smape_dsp,delta_smape_dsp,delta_absolute_error_dsp,baseline_smape_bram,candidate_smape_bram,delta_smape_bram,delta_absolute_error_bram,baseline_smape_cycles_max,candidate_smape_cycles_max,delta_smape_cycles_max,delta_absolute_error_cycles_max,baseline_smape_interval_max,candidate_smape_interval_max,delta_smape_interval_max,delta_absolute_error_interval_max
test,2layer,2layer/archive_1/0bc7e3b8-c2a6-427a-ab7b-97c8d1f26de3.pt,16.416309984992335,26.61139773946518,10.195087754472844,0.1281086987529546,23.16248035800406,38.32122817129336,15.158747813289303,0.21206580563793906,0.0,0.0,0.0,0.0,23.061114054136887,39.53754660208846,16.476432547951575,0.18570194244384766,9.411403278955655,1.8198856529021405,-7.591517626053514,-0.08071743955082607,3.662551818528696,12.755185688927822,9.092633870399126,0.0825814114084132
test,2layer,2layer/archive_1/0ceedcf7-5069-43e5-b761-a592699392fc.pt,5.4026110308076465,14.573322089221566,9.17071105841392,0.08322836417205484,15.254285004661583,24.202685364781257,8.948400360119674,0.07416517286178408,8.036024210631686,24.609738955793304,16.573714745161617,0.17229104042053223,11.529191805520131,2.9684918126610786,-8.560699992859053,-0.07757818698883057,9.427538175716355,25.881812768582886,16.454274592866533,0.13021270007621952,5.723104907324297,38.78191971580574,33.05881480848144,0.26915952697858186
test,2layer,2layer/archive_1/11fe5594-fbbe-4031-ac3a-4b43ba75a01f.pt,34.93538089158538,31.008226169287873,-3.9271547222975087,-0.028943601796324825,27.976388607721386,24.36773984285243,-3.6086487648689562,-0.02821882168960734,67.43631763815696,87.2029062248747,19.76658858671773,0.09865045547485352,17.19272130506394,23.851528044084883,6.6588067390209424,0.062036216259002686,13.904065009826038,19.36069541578597,5.456630405959931,0.06491044737208009,6.851123866694729,21.497353551231008,14.64622968453628,0.1698388671875
test,2layer,2layer/archive_1/6979d03f-7ff1-4738-886e-3ee059a69d8a.pt,27.32141406691448,41.24692439682411,13.925510329909635,0.20318532093676864,17.792268318468675,36.08091769838558,18.288649379916908,0.24491815476190476,25.83879904084577,55.605420594125135,29.766621553279364,0.39455358187357586,0.5144086562576488,15.47111316494973,14.95670450869208,0.1300199508666992,2.08498028671891,1.6610001893055475,-0.4239800974133623,-0.00388512577570922,2.496695107503686,7.97120635732122,5.474511249817534,0.05772585920553145
test,2layer,2layer/archive_1/80788302-2292-4caa-a003-821aed591a4a.pt,17.172802577611172,58.925265795801145,41.75246321818997,0.2969982040924923,28.280710102264152,65.75857332113434,37.47786321887018,0.2470969784934115,0.0,0.0,0.0,0.0,53.15703496271075,19.20519631722303,-33.951838645487726,-0.3836590647697449,0.912418858332658,47.327184102794604,46.41476524446195,0.3735743275591922,2.2826118715583457,32.69403520045258,30.411423328894237,0.25784293247612244
test,2layer,2layer/archive_1/81ae65ee-db11-4ff1-835c-a62e010c7087.pt,13.181201926579254,2.0504479841647116,-11.130753942414543,-0.12081184980165155,12.543583959084804,7.207255509036153,-5.336328450048652,-0.0642607543269667,21.130817374197104,37.59796219961915,16.467144825422043,0.18896007537841797,1.8005638209325585,27.608320874299906,25.807757053367347,0.18702149391174316,22.75228973484957,103.24420294790227,80.4919132130527,0.4766167534722222,4.748892746436908,86.90582951462508,82.15693676818817,0.5593540119150286
test,2layer,2layer/archive_1/b7ff2436-119d-4ba9-9b49-189b5fabbe4c.pt,0.518557669432793,28.360872737858042,27.84231506842525,0.32526098852169105,16.333380995608614,40.92073060314916,24.587349607540546,0.3365913459467609,12.088946362226828,63.46941327807924,51.38046691585241,0.6675664583841959,2.4936198561460547,14.19124991821757,11.697630062071516,0.10200009346008301,19.359674665094733,7.678880024390614,-11.680794640704118,-0.134472732424922,4.061803503572954,18.391415961452807,14.329612457879854,0.12859431607406283
test,2layer,2layer/archive_1/b9c55cc1-33b8-4573-98e9-76d328fb262d.pt,7.664355079434323,2.2852659809738167,-5.379089098460506,-0.05121854550731776,18.29847863480004,10.432023651592504,-7.866454983207538,-0.06849454447149475,19.862037173146664,9.58701217869286,-10.275024994453805,-0.06998270750045776,15.844097026969267,12.448467870042558,-3.3956291569267094,-0.029494106769561768,14.116026561114069,66.7985953481215,52.682568787007426,0.3688344619371931,3.1786518074472117,50.82044578866052,47.64179398121331,0.3728259623292004
test,2layer,2layer/archive_1/d18488ed-9367-45dc-9e7e-03a6dad1662e.pt,9.262891827783823,14.478394294054121,5.215502466270298,0.037882083769481274,23.609673919700036,0.00408694118545816,-23.605586978514577,-0.2676464199309915,8.545670440990682,27.44397169022241,18.89830124923173,0.13938283920288086,19.917528291754536,12.907243439173794,-7.010284852580742,-0.0665820598602295,11.388605819898444,2.4101153881050403,-8.978490431793404,-0.09635612902630024,3.9276032088852464,0.5039647001031502,-3.423638508782096,-0.033486065013666536
test,2layer,2layer/archive_1/d8705803-c54c-4ad6-bdd4-bea949213cf1.pt,4.003158919994556,11.168938499864176,7.1657795798696196,0.0774441187676117,24.476607853690144,30.29607593002153,5.819468076331386,0.07814381396748947,31.00114491044697,56.31004633099874,25.308901420551766,0.3474096457163493,30.65378593442265,35.594687427154334,4.940901492731683,0.03182351589202881,0.35264223766913744,6.84308685753377,6.490444619864633,0.06264116680338773,0.028646708579381112,13.021270664969606,12.992623956390226,0.121948498868842
