split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,maximum_block_length,0,190.0,202.0,timing,2,0.9960139089787104,53.98761789019795,20.455067149565917
test,maximum_block_length,1,202.0,318.0,overall,252,0.502939602547506,16.253889716883947,259403.02678262853
test,maximum_block_length,1,202.0,318.0,resource,252,0.6518222740257491,18.083100279956632,13250.698331814609
test,maximum_block_length,1,202.0,318.0,timing,252,0.20517425959101987,12.595468590738577,751707.6836842564
test,maximum_block_length,2,318.0,403.0,overall,181,-3.780004864381764,35.006336442941574,190251.80554986943
test,maximum_block_length,2,318.0,403.0,resource,181,0.7227527519752139,34.214741950859214,31562.014084170358
test,maximum_block_length,2,318.0,403.0,timing,181,-12.78552009709572,36.58952542710628,507631.3884812676
test,maximum_block_length,3,403.0,506.0,overall,158,0.6497144028857021,24.314285042429265,341633.9970173216
test,maximum_block_length,3,403.0,506.0,resource,158,0.6888485164369132,19.707439903294855,33722.26625510831
test,maximum_block_length,3,403.0,506.0,timing,158,0.5714461757832798,33.52797532069809,957457.4585417481
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,overall,148,0.4763777997993528,36.542698865876076,169217.03057316726
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,resource,148,0.6223610801423133,35.90369555667819,40758.86954931706
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,timing,148,0.18441123911343166,37.82070548427184,426133.35262086766
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,overall,148,0.5629174848538456,25.545909567639086,426075.3112355314
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,resource,148,0.7669087865507862,20.208937471228808,23189.089614363515
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,timing,148,0.15493488145996454,36.21985376045964,1231847.7544778672
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,overall,55,0.7657801612624917,26.692539141010162,426070.295649003
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,resource,55,0.8366025102334534,25.006244105086793,26262.378410201938
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,timing,55,0.6241354633205681,30.065129212856903,1225686.1301266053
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,overall,242,0.7286827734214488,15.367161159867273,1319.661660176128
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,resource,242,0.6274600354601565,17.698318911917305,1728.0461272609818
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,timing,242,0.9311282493440336,10.704845655767212,502.8927260064201
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,overall,115,-4.141740806288453,46.35108896710367,87881.12607431896
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,resource,115,0.6355981592335673,46.2833142409951,43116.14352917884
