epoch,train_loss,val_r2,val_r2_lut,val_r2_ff,val_r2_dsp,val_r2_bram,val_r2_cycles_max,val_r2_interval_max,val_resource_r2,val_timing_r2,val_smape,val_smape_lut,val_smape_ff,val_smape_dsp,val_smape_bram,val_smape_cycles_max,val_smape_interval_max,val_resource_smape,val_timing_smape,val_rmse,val_rmse_lut,val_rmse_ff,val_rmse_dsp,val_rmse_bram,val_rmse_cycles_max,val_rmse_interval_max,val_resource_rmse,val_timing_rmse,val_loss,train_seconds,validation_seconds,epoch_seconds,cumulative_training_seconds,learning_rate,next_learning_rate,train_seconds_per_sample,data_wait_seconds,compute_submission_seconds,data_wait_fraction,mean_pre_clip_gradient_norm,peak_gpu_memory_mb
11,0.21774089336395264,0.46972063183784485,0.5142389535903931,0.6412361860275269,0.6959429979324341,0.3455353379249573,0.2973846197128296,0.323985755443573,0.549238383769989,0.3106851875782013,52.97761535644531,47.819339752197266,47.427738189697266,68.9834976196289,43.732933044433594,51.87101364135742,58.031158447265625,51.990875244140625,54.951087951660156,305697.28125,100741.5078125,47835.28515625,991.4077758789062,28.124011993408203,850346.5625,834241.0,37399.08203125,842293.75,0.19915592670440674,101.20112210300067,14.101734873001988,115.3028578659978,1261.0894093419993,0.001,0.001,0.0369077761134211,0.6214418949966785,100.57573119500375,0.006140901727007677,2.921143730019414,617.90869140625
12,0.21009694039821625,0.4276719093322754,0.4631972312927246,0.6729354858398438,0.6161292791366577,0.312003493309021,0.2581294775009155,0.24363642930984497,0.5160663723945618,0.25088295340538025,54.63267517089844,46.44466781616211,47.513545989990234,73.62115478515625,38.88788986206055,57.51711654663086,63.81169128417969,51.616817474365234,60.664405822753906,318153.90625,105902.078125,45673.12890625,1113.9541015625,28.835487365722656,873778.125,882427.1875,38179.49609375,878102.625,0.20848049223423004,100.50162780900064,14.518896571000369,115.02052535300027,1376.1471993140003,0.001,0.001,0.036652672432166536,0.5907115809968673,99.90865031400608,0.00587776449380858,3.04348002928634,618.47412109375
13,0.2091313600540161,0.42044055461883545,0.4202136993408203,0.5957016944885254,0.6403189301490784,0.2717192769050598,0.28571414947509766,0.3089756369590759,0.4819883704185486,0.2973448932170868,51.85109329223633,46.48974609375,46.3121223449707,69.15848541259766,36.10719299316406,52.04709243774414,60.991920471191406,49.51688766479492,56.519508361816406,310463.3125,110060.40625,50780.2734375,1078.28515625,29.667680740356445,857379.5625,843451.8125,40487.16015625,850415.6875,0.19229835271835327,99.60918468499949,14.08721362399956,113.69639929299956,1489.8503409609984,0.001,0.001,0.03632720083333315,0.649419962981483,98.956656484017,0.006519882984518988,3.3381504381811897,618.47412109375
14,0.2013247162103653,0.3964274227619171,0.4875192642211914,0.38552379608154297,0.7330021262168884,0.3034234046936035,0.22390276193618774,0.24519330263137817,0.4773671627044678,0.23454803228378296,48.70748519897461,46.856163024902344,49.5839958190918,50.84568786621094,37.78689956665039,51.640438079833984,55.5317268371582,46.268184661865234,53.586082458496094,323710.34375,103475.109375,62603.20703125,929.0277709960938,29.01473617553711,893707.0625,881518.625,41759.08984375,887612.875,0.1889258772134781,99.3541383849988,14.019576661001338,113.37371593499847,1603.2626365069991,0.001,0.001,0.03623418613603166,0.6179659360022924,98.73352279599567,0.0062199967397495596,3.5013902014078098,637.75341796875
15,0.19743289053440094,0.48725488781929016,0.5306869745254517,0.6959283947944641,0.6840180158615112,0.309251606464386,0.35369038581848145,0.3499542474746704,0.5549712777137756,0.3518223166465759,50.955379486083984,45.38343048095703,44.86677551269531,67.6039047241211,38.043922424316406,50.72433853149414,59.10988998413086,48.974510192871094,54.9171142578125,296287.15625,99021.2578125,44038.4453125,1010.6620483398438,28.89310073852539,815562.875,818060.75,36024.8125,816811.8125,0.18063940107822418,99.25856446699981,14.168331042001228,113.42689641900142,1716.7280822419998,0.001,0.001,0.036199330586068494,0.6447322520180023,98.61026607198437,0.0064957157110957274,3.7475964191348052,637.75341796875
16,0.19274698197841644,0.43299493193626404,0.44819366931915283,0.5559960603713989,0.679833710193634,0.3001147508621216,0.2705569267272949,0.34327423572540283,0.49603453278541565,0.3069155812263489,46.33115768432617,46.55595397949219,45.77788162231445,42.8140754699707,38.718597412109375,49.377784729003906,54.742645263671875,43.46662521362305,52.06021499633789,308385.9375,107371.8515625,53215.4140625,1017.331787109375,29.08356285095215,866428.6875,822253.25,40408.41796875,844341.0,0.17116321623325348,99.06689788999938,13.829344835001393,112.8962438339986,1829.6624787639994,0.001,0.001,0.03612943030269854,0.67702949498198,98.38764518301832,0.006834217113038485,4.405101076808086,637.75341796875
17,0.18385925889015198,0.44387054443359375,0.4902821183204651,0.626836895942688,0.733335554599762,0.3007866144180298,0.2764253616333008,0.23555654287338257,0.5378103256225586,0.2559909522533417,45.06119918823242,46.1094970703125,44.43045425415039,40.74686050415039,37.70609664916992,48.04576873779297,53.32853698730469,42.248226165771484,50.68715286254883,317167.25,103195.8046875,48785.79296875,928.447509765625,29.069599151611328,862936.375,887127.9375,38234.77734375,875032.125,0.15904302895069122,100.0682348420014,14.145192629999656,114.21342843800085,1943.920518087998,0.001,0.001,0.03649461518672553,0.6137329019584286,99.45188378304374,0.0061333045484585,5.2406079647846004,637.75341796875
18,0.17735597491264343,0.41961121559143066,0.4971386194229126,0.6060184240341187,0.6609711647033691,0.28522664308547974,0.23614948987960815,0.23216307163238525,0.5123386979103088,0.2341562807559967,46.95329284667969,46.37569046020508,45.03318786621094,41.26443099975586,39.76243591308594,49.92888259887695,59.35511779785156,43.10893630981445,54.641998291015625,321571.09375,102499.3828125,50128.1875,1046.8709716796875,29.391271591186523,886627.6875,889094.875,38425.95703125,887861.25,0.1648644357919693,97.70359494199874,14.499861386000703,112.20345733099748,2056.1624409609976,0.001,0.001,0.03563223739679021,0.5919679520120553,97.10864184098682,0.0060589995627076945,5.64877941303475,637.75341796875
19,0.1717900037765503,0.46592381596565247,0.5174398422241211,0.656674861907959,0.7720108032226562,0.26854974031448364,0.2926924228668213,0.2881752848625183,0.5536687970161438,0.2904338538646698,46.48715591430664,45.72807693481445,43.2291374206543,47.602081298828125,36.88936996459961,49.94527816772461,55.52901077270508,43.36216735839844,52.737144470214844,309554.21875,100409.046875,46794.72265625,858.4835205078125,29.732168197631836,853181.1875,856052.0,37022.99609375,854616.625,0.16224703192710876,99.11788817900015,13.786621295999794,112.90451055000085,2169.0756258039983,0.001,0.001,0.03614802632348656,0.546630658020149,98.56863958197937,0.00551510031397309,6.141289993774059,648.8798828125
20,0.17679031193256378,0.5114451050758362,0.5380802154541016,0.7003785371780396,0.7817082405090332,0.3190966248512268,0.37363481521606445,0.35577237606048584,0.5848158597946167,0.36470359563827515,46.40702438354492,44.17240905761719,42.51170349121094,36.621360778808594,42.33051681518555,53.845829010009766,58.960350036621094,41.40899658203125,56.40309143066406,293348.96875,98238.1953125,43715.0,840.0274047851562,28.686458587646484,802880.5,814391.5625,35705.4765625,808636.0,0.1554783135652542,105.82614748500055,15.455249153001205,121.28139812199879,2290.3639555249974,0.001,0.001,0.03859451038840282,0.5618362420027552,105.2616127309957,0.005309184754941331,7.445887378481931,648.8798828125
21,0.16546878218650818,0.39789044857025146,0.4649425745010376,0.5326847434043884,0.6291130781173706,0.2545697093009949,0.2537081241607666,0.2523244023323059,0.47032755613327026,0.25301626324653625,46.92820739746094,44.42335510253906,42.87472915649414,46.67626190185547,36.51491928100586,54.21044158935547,56.86954116821289,42.622314453125,55.53999328613281,319195.3125,105729.7734375,54594.515625,1094.9532470703125,30.014955520629883,876378.0,877344.625,40362.3125,876861.3125,0.16871702671051025,102.69104968099782,14.131171924000228,116.82222267500038,2407.2333319659992,0.001,0.001,0.037451148680159675,0.6326826670156152,102.0542560529866,0.0061612769345550265,6.234446089628131,648.8798828125
22,0.17509305477142334,0.4461032450199127,0.4508700370788574,0.6202479004859924,0.5574985146522522,0.3184601068496704,0.3371676206588745,0.39237523078918457,0.4867691099643707,0.36477142572402954,46.21430969238281,46.428916931152344,42.840911865234375,42.27785873413086,38.94637680053711,51.02576446533203,55.76604080200195,42.62351608276367,53.395904541015625,295731.6875,107111.1484375,49214.6171875,1196.002685546875,28.69986343383789,825921.875,790917.8125,39387.6171875,808419.875,0.1561308056116104,101.78738746800082,14.463032182000461,116.25042054300138,2523.4907551529977,0.001,0.001,0.03712158550984712,0.6778348629777611,101.10648589702396,0.006659521406799332,7.977878892144491,648.8798828125
23,0.1609279215335846,0.42677733302116394,0.5240933895111084,0.6836552619934082,0.543213427066803,0.3010844588279724,0.2564457654953003,0.2521716356277466,0.513011634349823,0.25430870056152344,45.19540023803711,43.56182861328125,41.08059310913086,42.53938674926758,38.759525299072266,48.89659118652344,56.33446502685547,41.48533248901367,52.61552810668945,316346.71875,99714.421875,44918.40625,1215.1544189453125,29.06340789794922,874769.0625,877434.1875,36469.26171875,876101.625,0.150154709815979,100.5887723550004,14.214705173999391,114.80347848200108,2638.3020461119995,0.001,0.001,0.03668445381291043,0.6616082859800372,99.92484422802227,0.006577508893535508,5.893893146237661,648.8798828125
24,0.1694728434085846,0.48174920678138733,0.5880684852600098,0.6545653343200684,0.7519007325172424,0.298711895942688,0.3201678991317749,0.27708083391189575,0.5733115673065186,0.2986243665218353,50.53213882446289,48.03420639038086,46.82422637939453,62.379329681396484,37.958251953125,49.79880905151367,58.1980094909668,48.79900360107422,53.998409271240234,306629.46875,92770.4375,46938.26171875,895.5452880859375,29.112695693969727,836446.125,862697.375,35158.33984375,849571.75,0.17929692566394806,101.25441076399875,13.902225775000261,115.15663734499685,2753.465770759998,0.001,0.001,0.0369272103442738,0.5548232260116492,100.6956049169894,0.005479712394184098,7.198318501544553,648.8798828125
25,0.1771279126405716,0.47062742710113525,0.5526024103164673,0.654908299446106,0.7098422646522522,0.3285481333732605,0.2715202569961548,0.3063431978225708,0.5614752769470215,0.2889317274093628,47.34410095214844,45.42782211303711,44.6790885925293,54.83899688720703,37.10358810424805,48.31026077270508,53.704864501953125,45.51237487792969,51.00756072998047,309251.125,96681.625,46914.953125,968.4827270507812,28.486665725708008,865856.3125,845056.875,36148.38671875,855456.625,0.16482792794704437,99.87890904100277,14.065303661998769,113.94421359000262,2867.4170011509996,0.001,0.001,0.036425568578046234,0.6677174440264935,99.20823943497089,0.00668546730256064,7.530633564605269,648.8798828125
26,0.16798844933509827,0.4876979887485504,0.5962886810302734,0.6758140325546265,0.8008762001991272,0.31183767318725586,0.2766575217247009,0.26471376419067383,0.5962041616439819,0.2706856429576874,50.08353042602539,45.28818893432617,47.11945343017578,62.02666091918945,39.86882400512695,49.538482666015625,56.65955352783203,48.57577896118164,53.09901809692383,311831.03125,91840.15625,45471.69140625,802.2992553710938,28.83896255493164,862797.9375,870045.1875,34535.74609375,866421.5625,0.1788911074399948,101.67070823099857,15.73803198600217,117.40874176699799,2984.8641377429994,0.001,0.0005,0.037079032907001666,0.6669580419875274,100.99987806801073,0.0065602321022945305,7.029435415600622,648.8798828125
27,0.1605045050382614,0.506076991558075,0.566246747970581,0.6877943277359009,0.761877179145813,0.2675468325614929,0.3598424196243286,0.39315468072891235,0.5708662867546082,0.3764985501766205,42.94771194458008,42.10763931274414,40.79456329345703,40.42443084716797,35.856685638427734,45.710609436035156,52.792327880859375,39.79582977294922,49.251468658447266,290468.15625,95195.953125,44623.58203125,877.35498046875,29.752544403076172,811672.0,790410.3125,35181.66015625,801041.125,0.1448979377746582,102.15644015400176,13.907069130000309,116.06351062500107,3100.935781234999,0.0005,0.0005,0.03725617802844703,0.5623606119697797,101.59080934602753,0.005505072551356043,7.524648991435073,648.8798828125
28,0.1555735021829605,0.4943273067474365,0.5851243734359741,0.7004889249801636,0.724684476852417,0.28420716524124146,0.3259798288345337,0.3454791307449341,0.5736262202262878,0.3357294797897339,42.595760345458984,41.1364860534668,39.4722900390625,39.27255630493164,35.17816162109375,47.78385925292969,52.73122024536133,38.76487350463867,50.257537841796875,298586.0,93101.3671875,43706.9453125,943.3875732421875,29.41222381591797,832863.0,820871.8125,34445.27734375,826867.375,0.13621670007705688,100.1980679119988,14.124958921998768,114.32302786499713,3215.3006191950008,0.0005,0.0005,0.03654196495696528,0.5620674159908958,99.63133892600672,0.0056098244037372,7.043097141177156,648.8798828125
29,0.15136122703552246,0.47413745522499084,0.6126042008399963,0.6912873983383179,0.773583173751831,0.32377731800079346,0.20678246021270752,0.23679041862487793,0.6003130674362183,0.22178643941879272,42.7041015625,41.54652404785156,38.20939254760742,35.93441390991211,36.57405090332031,49.083534240722656,54.876686096191406,38.066097259521484,51.98011016845703,320857.46875,89965.203125,44373.24609375,855.5179443359375,28.587688446044922,903510.625,886411.75,33805.640625,894961.1875,0.13700631260871887,99.92148490900217,13.908541409000463,113.8300274730027,3329.1697585449983,0.0005,0.0005,0.03644109588220357,0.5752083820079861,99.34231218099376,0.0057568320227211365,7.117327609034472,648.8798828125
30,0.14775018393993378,0.48830732703208923,0.6151136755943298,0.7270523309707642,0.6234731674194336,0.2665020227432251,0.3386806845664978,0.35902225971221924,0.5580352544784546,0.3488514721393585,41.475406646728516,40.39942932128906,38.442665100097656,38.541072845458984,35.990989685058594,44.95665740966797,50.52161407470703,38.343536376953125,47.7391357421875,294973.90625,89673.34375,41723.7890625,1103.2470703125,29.773757934570312,824978.6875,812334.8125,33132.5390625,818656.75,0.13337184488773346,99.09377118799966,14.137112583997805,113.23088481100058,3442.4084643319984,0.0005,0.0005,0.03613923092195465,0.8249156199817662,98.26548411201657,0.0083248793244638,7.077594377966815,648.8798828125
31,0.1449209749698639,0.454735666513443,0.5728758573532104,0.614081621170044,0.582665741443634,0.27183836698532104,0.3532171845436096,0.3337351679801941,0.5103654265403748,0.34347617626190186,41.82883834838867,41.27064514160156,39.42953109741211,37.70492935180664,36.134490966796875,45.67507553100586,50.75835037231445,38.6348991394043,48.216712951660156,298222.375,94465.703125,49612.578125,1161.49365234375,29.665254592895508,815861.3125,828203.5,36317.36328125,822032.375,0.13093744218349457,99.43082273699838,13.9107579349984,113.34158153599856,3555.8242586800006,0.0005,0.0005,0.03626215271225324,0.6630325779842678,98.76475063001635,0.006668483964861401,6.7598214461359865,648.8798828125
32,0.1438094973564148,0.523766815662384,0.6442404985427856,0.6828455924987793,0.838706910610199,0.3031366467475891,0.34357255697250366,0.3300984501838684,0.6172323822975159,0.33683550357818604,41.17744064331055,40.36861801147461,38.47476577758789,34.98100662231445,37.663063049316406,45.5338249206543,50.04336929321289,37.871864318847656,47.788597106933594,297387.15625,86213.515625,44975.85546875,722.07568359375,29.020708084106445,821921.75,830460.75,32985.1171875,826191.25,0.12790556252002716,99.01840526200249,14.029894604998844,113.04830077700171,3668.879250705999,0.0005,0.0005,0.036111745172138034,0.5714991919958265,98.44468945700646,0.005771775300518853,7.196885059046191,648.8798828125
33,0.14265930652618408,0.5555337071418762,0.6807012557983398,0.7686039209365845,0.719107985496521,0.3341495990753174,0.4291308522224426,0.4015085697174072,0.6256406903266907,0.4153197109699249,43.74563217163086,39.03553009033203,37.83726501464844,33.874908447265625,38.67488479614258,51.60685729980469,61.4443244934082,37.355648040771484,56.52558898925781,278752.21875,81676.234375,38416.87890625,952.8938598632812,28.367595672607422,766488.0625,784951.0,30268.591796875,775719.5,0.13703490793704987,99.2878611649976,14.389367297000717,113.67722941600005,3782.5969574129995,0.0005,0.0005,0.036210015012763525,0.5497778960088908,98.73419814699082,0.005537428273126199,6.215947106827137,648.8798828125
34,0.14303629100322723,0.4953836500644684,0.5837560892105103,0.7303361892700195,0.6058576703071594,0.28271448612213135,0.3837231993675232,0.38591426610946655,0.550666093826294,0.3848187327384949,41.64717102050781,39.915977478027344,37.700382232666016,38.359657287597656,35.50640869140625,45.3417854309082,53.058815002441406,37.87060546875,49.20030212402344,287897.53125,93254.7734375,41472.03515625,1128.75927734375,29.442874908447266,796388.625,795111.625,33971.25390625,795750.125,0.1289088875055313,99.70900853700005,14.018427525003062,113.72743699100101,3896.3327601469973,0.0005,0.0005,0.036363606322757126,0.638771997008007,99.06734175599195,0.006406547933363692,6.64581079885017,668.7802734375
35,0.13680866360664368,0.4971083104610443,0.6170447468757629,0.6692726016044617,0.6772186160087585,0.320346474647522,0.33622461557388306,0.3625427484512329,0.5709706544876099,0.349383682012558,41.0786018371582,39.32494354248047,37.177452087402344,34.94142532348633,35.84484100341797,46.03717803955078,53.145790100097656,36.822166442871094,49.59148406982422,295506.09375,89448.1015625,45928.16796875,1021.4780883789062,28.660118103027344,826509.125,810100.9375,34106.6015625,818305.0,0.12720179557800293,98.02096612899913,13.930035114997736,111.9510021979986,4008.2920831890006,0.0005,0.0005,0.03574798181218057,0.662574914018478,97.35567684597845,0.00675970956552897,6.966591122538545,668.7802734375
36,0.1391938179731369,0.4044272005558014,0.5276443362236023,0.6204899549484253,0.4622983932495117,0.2853769063949585,0.25551074743270874,0.2752426862716675,0.47395238280296326,0.2653767168521881,41.733177185058594,40.563175201416016,38.85443878173828,40.129371643066406,35.48042297363281,46.5026969909668,48.86896514892578,38.75685119628906,47.685829162597656,314833.4375,99341.71875,49198.9296875,1318.394775390625,29.388181686401367,875318.9375,863793.4375,37472.109375,869556.1875,0.13134285807609558,99.29973101599899,14.197093019996828,113.49682495099842,4121.859815603999,0.0005,0.0005,0.03621434391538986,0.5816507349882158,98.71506396701079,0.005857703718937906,7.385114434153535,673.36962890625
37,0.14159274101257324,0.5362389087677002,0.6460825800895691,0.7683006525039673,0.8177502155303955,0.312574565410614,0.34575265645980835,0.3269729018211365,0.6361770033836365,0.3363627791404724,40.46538162231445,38.30963897705078,36.776344299316406,35.962738037109375,36.94879150390625,44.507469177246094,50.28731918334961,36.9993782043457,47.39739227294922,296363.3125,85990.0234375,38442.0390625,767.5529174804688,28.823518753051758,820555.75,832395.8125,31307.109375,826475.75,0.12536542117595673,97.67600589300127,14.080615802999091,111.75662256000214,4233.623987461,0.0005,0.0005,0.035622175745077055,0.6962927029962884,96.97594753200246,0.007128869997463075,8.053563340458759,687.52978515625
38,0.1441062092781067,0.5392917394638062,0.6847827434539795,0.7634239196777344,0.8394272327423096,0.31325143575668335,0.33522534370422363,0.29963964223861694,0.6502213478088379,0.3174324929714203,42.156978607177734,42.51270294189453,39.47262954711914,38.644100189208984,38.32546615600586,44.90385818481445,49.083099365234375,39.73872756958008,46.99347686767578,299501.28125,81152.5390625,38844.4921875,720.4614868164062,28.809324264526367,827131.0625,849130.375,30186.576171875,838130.75,0.13017892837524414,99.76082432700059,14.209215171998949,113.97004061899861,4347.634834528999,0.0005,0.0005,0.03638250340153194,0.5656422009960806,99.19222693300617,0.005670151196155439,8.497099863235341,687.52978515625
39,0.13774263858795166,0.5576543211936951,0.6421548128128052,0.7528235912322998,0.7476877570152283,0.32605618238449097,0.4353167414665222,0.4418867826461792,0.617180585861206,0.4386017620563507,41.8825569152832,38.39303207397461,36.81338882446289,35.12556076049805,37.4554443359375,49.41612243652344,54.091800689697266,36.94685745239258,51.75395965576172,274572.71875,86465.875,39705.21875,903.116943359375,28.539478302001953,762323.9375,758009.6875,31775.6875,760166.8125,0.1283501535654068,98.95499009899868,13.914221569997608,112.86921259899827,4460.512716290999,0.0005,0.0005,0.03608861783333285,0.6554940499700024,98.29650297603075,0.00662436403176142,6.638097356918246,687.52978515625
40,0.13864749670028687,0.5149065852165222,0.5492523312568665,0.6533463597297668,0.7703275680541992,0.3428805470466614,0.3918118476867676,0.3818208575248718,0.5789517164230347,0.3868163526058197,43.03242111206055,39.75503158569336,38.22550582885742,40.881072998046875,37.41888427734375,45.09136199951172,56.82263946533203,39.07012176513672,50.957000732421875,288976.0,97042.921875,47021.00390625,861.646728515625,28.18099594116211,791145.0,797757.3125,36238.4375,794451.125,0.1514386385679245,99.32179698600157,13.761166854001203,113.0829649360021,4573.605058298999,0.0005,0.0005,0.036222391315099044,0.5800734860167722,98.7385922499816,0.005840528381227767,7.596732401570608,687.52978515625
41,0.13680674135684967,0.5096225738525391,0.6211704015731812,0.7114510536193848,0.6432715654373169,0.3198024034500122,0.44492554664611816,0.3171144127845764,0.5739238262176514,0.3810199797153473,43.948394775390625,37.735984802246094,36.26068115234375,44.14051055908203,37.25955581665039,50.11297607421875,58.1806640625,38.84918212890625,54.146820068359375,287874.5625,88964.96875,42899.65625,1073.85009765625,28.671586990356445,755810.1875,838470.0625,33241.78515625,797140.125,0.13992716372013092,99.77628556899799,14.01369099600197,113.78997758199694,4687.436423151998,0.0005,0.0005,0.036388142074762216,0.6357979470340069,99.13740818796578,0.0063724317546108526,7.375506879285324,687.52978515625
