split,kernel_family,tensor_path,baseline_smape_lut,candidate_smape_lut,delta_smape_lut,delta_absolute_error_lut,baseline_smape_ff,candidate_smape_ff,delta_smape_ff,delta_absolute_error_ff,baseline_smape_dsp,candidate_smape_dsp,delta_smape_dsp,delta_absolute_error_dsp,baseline_smape_bram,candidate_smape_bram,delta_smape_bram,delta_absolute_error_bram,baseline_smape_cycles_max,candidate_smape_cycles_max,delta_smape_cycles_max,delta_absolute_error_cycles_max,baseline_smape_interval_max,candidate_smape_interval_max,delta_smape_interval_max,delta_absolute_error_interval_max
test,2layer,2layer/archive_1/0bc7e3b8-c2a6-427a-ab7b-97c8d1f26de3.pt,26.61139773946518,6.134557691467861,-20.476840047997317,-0.24366002475751894,38.32122817129336,23.99799205327696,-14.323236118016403,-0.20132850208624098,0.0,0.0,0.0,0.0,39.53754660208846,28.95653102986478,-10.58101557222368,-0.12336654663085937,1.8198856529021405,12.399381816173294,10.579496163271154,0.11414128829164755,12.755185688927822,2.293251678045723,-10.4619340108821,-0.09668913419085019
test,2layer,2layer/archive_1/0ceedcf7-5069-43e5-b761-a592699392fc.pt,14.573322089221566,21.690428714625543,7.117106625403977,0.05984540872770212,24.202685364781257,27.812096183111734,3.6094108183304776,0.028266103691344233,24.609738955793304,30.832234938430346,6.222495982637042,0.0734022855758667,2.9684918126610786,4.012948225973794,1.0444564133127154,0.00975032647450765,25.881812768582886,13.02297432681097,-12.858838441771915,-0.10688548018292683,38.78191971580574,22.069119861638782,-16.71279985416696,-0.1260568899499634
test,2layer,2layer/archive_1/11fe5594-fbbe-4031-ac3a-4b43ba75a01f.pt,31.008226169287873,29.693545374232915,-1.314680795054958,-0.009910476039832746,24.36773984285243,24.924050390126165,0.5563105472737355,0.0044092581848413715,87.2029062248747,85.75635850827639,-1.4465477165983032,-0.00675654411315918,23.851528044084883,17.864935983050596,-5.986592061034287,-0.05597943067550659,19.36069541578597,15.146328220868522,-4.214367194917447,-0.050469760237068964,21.497353551231008,16.06638850283433,-5.430965048396679,-0.06613316977896341
test,2layer,2layer/archive_1/6979d03f-7ff1-4738-886e-3ee059a69d8a.pt,41.24692439682411,15.797921817718773,-25.44900257910534,-0.34809351557275997,36.08091769838558,17.23171391016839,-18.849203788217192,-0.2516508009453782,55.605420594125135,20.07694520517506,-35.52847538895007,-0.4558454354604085,15.47111316494973,10.327134563149938,-5.143978601799791,-0.04703049659729004,1.6610001893055475,3.6585249063585836,1.9975247170530361,0.020515431072695035,7.97120635732122,12.069653767901872,4.098447410580652,0.045417358663232106
test,2layer,2layer/archive_1/80788302-2292-4caa-a003-821aed591a4a.pt,58.925265795801145,55.21711080838105,-3.7081549874200945,-0.02244529133610681,65.75857332113434,62.71908316810422,-3.0394901530301155,-0.017412893697705295,0.0,0.0,0.0,0.0,19.20519631722303,35.471830940795726,16.266634623572696,0.16405624151229858,47.327184102794604,37.54277692110055,-9.784407181694057,-0.06660707096535515,32.69403520045258,26.32938550792545,-6.364649692527131,-0.04832670400080173
test,2layer,2layer/archive_1/81ae65ee-db11-4ff1-835c-a62e010c7087.pt,2.0504479841647116,19.037956627291216,16.987508643126503,0.15353112097231217,7.207255509036153,18.455252163550604,11.247996654514452,0.09939121903638508,37.59796219961915,6.142839170210982,-31.455123029408163,-0.3330403168996175,27.608320874299906,30.894246016612886,3.28592514231298,0.020841797192891438,103.24420294790227,75.16921414628384,-28.07498880161843,-0.1345733237582943,86.90582951462508,58.46311376759481,-28.44271574703027,-0.15340395974355636
test,2layer,2layer/archive_1/b7ff2436-119d-4ba9-9b49-189b5fabbe4c.pt,28.360872737858042,1.8641842706638365,-26.496688467194204,-0.31164326513678425,40.92073060314916,21.92999435293347,-18.99073625021569,-0.26814672083189756,63.46941327807924,28.945118935291944,-34.52429434278729,-0.49276304244995117,14.19124991821757,10.327134563149938,-3.864115355067632,-0.0350855827331543,7.678880024390614,17.62645639803762,9.947576373647006,0.1134310606799272,18.391415961452807,7.482953390657064,-10.908462570795743,-0.09627869012495661
test,2layer,2layer/archive_1/b9c55cc1-33b8-4573-98e9-76d328fb262d.pt,2.2852659809738167,12.585577482363725,10.300311501389908,0.09580695176171546,10.432023651592504,19.418213334743402,8.986189683150899,0.07784496652524345,9.58701217869286,8.715912933711873,-0.8710992449809858,-0.015030443668365479,12.448467870042558,15.16771539242634,2.7192475223837818,0.0235326886177063,66.7985953481215,47.67183120420859,-19.126764143912908,-0.11576535617733608,50.82044578866052,31.821410767186823,-18.9990350214737,-0.13066204329182332
test,2layer,2layer/archive_1/d18488ed-9367-45dc-9e7e-03a6dad1662e.pt,14.478394294054121,4.186419548022688,-10.291974746031434,-0.09400223889276577,0.00408694118545816,10.4364303123389,10.432343371153442,0.11006478666203927,27.44397169022241,4.294505312715669,-23.14946637750674,-0.1826759179433187,12.907243439173794,17.383089387824064,4.475845948650271,0.04192056655883789,2.4101153881050403,1.411313676521018,-0.9988017115840224,-0.010180490913120567,0.5039647001031502,10.082965060448032,9.579000360344882,0.090945576373975
test,2layer,2layer/archive_1/d8705803-c54c-4ad6-bdd4-bea949213cf1.pt,11.168938499864176,9.893494737360154,-1.2754437625040218,-0.02402330271651619,30.29607593002153,14.126325121083607,-16.169750808937923,-0.20503677346728877,56.31004633099874,35.07643932169033,-21.233607009308407,-0.29867124557495117,35.594687427154334,46.081842642076026,10.487155214921692,0.06331121921539307,6.84308685753377,2.849870609767175,-3.9932162477665947,-0.038065238809196524,13.021270664969606,2.082907727240303,-10.938362937729302,-0.10162359015939472
