split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
exemplar,instruction_count,0,1247.0,3572.0,overall,218,-0.2071544887614558,93.90325216821601,4530.030871082258
exemplar,instruction_count,0,1247.0,3572.0,resource,218,-0.60901747511469,80.69124589423609,6567.2681953590745
exemplar,instruction_count,0,1247.0,3572.0,timing,218,0.5965714839450125,120.32726471617585,455.55622252862406
exemplar,instruction_count,1,3572.0,3679.0,overall,207,0.3517579633134189,68.98643412713126,6593.128331037409
exemplar,instruction_count,1,3572.0,3679.0,resource,207,0.3176203075246959,68.87750260584316,9538.305408334107
exemplar,instruction_count,1,3572.0,3679.0,timing,207,0.420033274890865,69.20429716970744,702.7741764440116
exemplar,instruction_count,2,3679.0,4101.0,overall,227,0.31582098212309045,60.59050514307501,4651.1181737371835
exemplar,instruction_count,2,3679.0,4101.0,resource,227,0.3345448402472664,56.35927906340574,6665.774959380252
exemplar,instruction_count,2,3679.0,4101.0,timing,227,0.2783732658747386,69.05295730241357,621.8046024510463
exemplar,instruction_count,3,4101.0,4725.0,overall,234,0.5280873021577169,75.64233281144489,2902.9947456922387
exemplar,instruction_count,3,4101.0,4725.0,resource,234,0.58411611897859,71.754206408116,3996.894711763046
exemplar,instruction_count,3,4101.0,4725.0,timing,234,0.41602966851597095,83.41858561810265,715.1948135506243
exemplar,block_count,0,235.0,762.0,overall,208,-1.1316183397774116,99.82713097817204,2786.1448138073138
exemplar,block_count,0,235.0,762.0,resource,208,-0.17642913064894145,82.50998343521144,4058.185190927131
exemplar,block_count,0,235.0,762.0,timing,208,-3.041996758034352,134.46142606409325,242.064059567679
exemplar,block_count,1,762.0,776.0,overall,145,-0.7863416792260937,84.92943335402173,4807.204043805118
exemplar,block_count,1,762.0,776.0,resource,145,-1.382570820420694,78.51641875718617,7055.429697580519
exemplar,block_count,1,762.0,776.0,timing,145,0.4061166031631069,97.75546254769282,310.7527362543167
exemplar,block_count,2,776.0,798.0,overall,299,0.4588485679507716,62.890017563213824,3467.191223442809
exemplar,block_count,2,776.0,798.0,resource,299,0.5412167834684036,61.39630529175075,4895.61441620702
exemplar,block_count,2,776.0,798.0,timing,299,0.29411213691550736,65.87744210613997,610.3448379143879
exemplar,block_count,3,798.0,893.0,overall,234,0.35381172611493544,61.207372013459484,7172.068306821318
exemplar,block_count,3,798.0,893.0,resource,234,0.3522756312530883,62.08513989186234,10268.77443559774
exemplar,block_count,3,798.0,893.0,timing,234,0.3568839158386297,59.45183625665379,978.6560492684741
exemplar,maximum_block_length,0,103.0,120.0,overall,119,0.3623163645541609,66.82383407557786,9775.134468817561
exemplar,maximum_block_length,0,103.0,120.0,resource,119,0.361643430341908,65.11042997115399,14048.505744842692
exemplar,maximum_block_length,0,103.0,120.0,timing,119,0.3636622329786666,70.2506422844256,1228.391916767297
exemplar,maximum_block_length,1,120.0,133.0,overall,767,0.39021323384322093,75.9496937775093,3557.7583907979424
exemplar,maximum_block_length,1,120.0,133.0,resource,767,0.3781137817101089,69.99248256150969,5092.152123571482
exemplar,maximum_block_length,1,120.0,133.0,timing,767,0.41441213810944494,87.86411620950851,488.9709252508635
exemplar,loop_block_fraction,0,0.005154639016836882,0.005194805096834898,overall,189,0.1406137999081757,71.91025587850505,4307.225310312885
exemplar,loop_block_fraction,0,0.005154639016836882,0.005194805096834898,resource,189,-0.0007170873669604116,68.90184631201757,6239.232334234762
exemplar,loop_block_fraction,0,0.005154639016836882,0.005194805096834898,timing,189,0.423275574458448,77.92707501148001,443.2112624691323
exemplar,loop_block_fraction,1,0.005194805096834898,0.020408162847161293,overall,253,0.31247260604653987,84.44776176395696,6182.143508328724
exemplar,loop_block_fraction,1,0.005194805096834898,0.020408162847161293,resource,253,0.3265032892396898,81.15698664125091,9041.565270675177
exemplar,loop_block_fraction,1,0.005194805096834898,0.020408162847161293,timing,253,0.2844112396602399,91.02931200936908,463.29998363581785
exemplar,loop_block_fraction,2,0.020408162847161293,0.02133333310484886,overall,217,0.36348098849701893,62.11779323909283,2279.9307328817545
exemplar,loop_block_fraction,2,0.020408162847161293,0.02133333310484886,resource,217,0.41146201911009694,58.907017168020275,3114.4800042014363
exemplar,loop_block_fraction,2,0.020408162847161293,0.02133333310484886,timing,217,0.2675189272708628,68.53934538123794,610.8321902423909
exemplar,loop_block_fraction,3,0.02133333310484886,0.03404255211353302,overall,227,0.3752002881389813,78.28003595657128,5179.928354430894
exemplar,loop_block_fraction,3,0.02133333310484886,0.03404255211353302,resource,227,0.27677222947363483,66.49509247831298,7356.239448056364
exemplar,loop_block_fraction,3,0.02133333310484886,0.03404255211353302,timing,227,0.5720564054696744,101.84992291308788,827.3061671799524
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,overall,166,0.37503394403604756,69.28224829942613,2812.7260715823195
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,resource,166,0.3520920183403237,58.472037245075995,3939.6368700759185
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,timing,166,0.4209177954274952,90.90267040812637,558.9044745951217
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,overall,235,0.34987105494764875,70.96007664851,3957.968880706459
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,resource,235,0.3415444101051031,68.19231766310524,5665.02906981448
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,timing,235,0.36652434463274003,76.49559461931949,543.848502490417
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,overall,255,0.4316173135843124,69.6027749608532,3554.849043153168
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,resource,255,0.4224027487619696,67.534452857966,5117.038687569589
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,timing,255,0.45004644322899784,73.73941916662756,430.4697543203272
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,overall,230,0.2527101418189604,88.17509798791843,7283.805023388926
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,resource,230,0.1647381609776823,80.34581295196332,10472.550509746825
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,timing,230,0.4286541035015166,103.83366805982868,906.3140506731255
exemplar,call_depth,0,2.0,4.0,overall,119,0.3623163645541609,66.82383407557786,9775.134468817561
exemplar,call_depth,0,2.0,4.0,resource,119,0.361643430341908,65.11042997115399,14048.505744842692
exemplar,call_depth,0,2.0,4.0,timing,119,0.3636622329786666,70.2506422844256,1228.391916767297
