epoch,train_loss,val_r2,val_r2_lut,val_r2_ff,val_r2_dsp,val_r2_bram,val_r2_cycles_max,val_r2_interval_max,val_resource_r2,val_timing_r2,val_smape,val_smape_lut,val_smape_ff,val_smape_dsp,val_smape_bram,val_smape_cycles_max,val_smape_interval_max,val_resource_smape,val_timing_smape,val_rmse,val_rmse_lut,val_rmse_ff,val_rmse_dsp,val_rmse_bram,val_rmse_cycles_max,val_rmse_interval_max,val_resource_rmse,val_timing_rmse,val_loss,train_seconds,validation_seconds,epoch_seconds,cumulative_training_seconds,train_seconds_per_sample,data_wait_seconds,compute_submission_seconds,data_wait_fraction,peak_gpu_memory_mb
11,0.12919270992279053,0.5039255023002625,0.5769548416137695,0.6319882869720459,0.7317739725112915,0.36460816860198975,0.36319500207901,0.35503244400024414,0.5763313174247742,0.3591137230396271,38.74624252319336,40.63232421875,40.43313980102539,34.402862548828125,37.266387939453125,39.21803665161133,40.52471160888672,38.183677673339844,39.871376037597656,294637.21875,94013.5546875,48447.88671875,931.1619873046875,27.711177825927734,809543.8125,814859.125,35855.078125,812201.5,0.11081650108098984,100.70118573499985,15.331021783999859,116.0322086719998,1282.403832538,0.03672545066921949,0.6645571770022798,100.03335217899803,0.0065995131502964086,1692.47509765625
12,0.12613815069198608,0.4502435624599457,0.5585624575614929,0.550949215888977,0.5400701761245728,0.3223887085914612,0.3447330594062805,0.38475775718688965,0.492992639541626,0.3647454082965851,42.00041580200195,40.997798919677734,40.8125,38.54731750488281,35.20140075683594,45.155487060546875,51.28799819946289,38.88975524902344,48.22174072265625,294642.5625,96035.484375,53517.0,1219.328125,28.617027282714844,821194.875,795860.0,37700.10546875,808527.4375,0.12407610565423965,101.00604721800028,14.633881772999757,115.6399303359999,1398.081257612,0.036836632829321765,0.7912376469971605,100.21229505300289,0.00783376210560168,1692.47509765625
13,0.1251734048128128,0.49469295144081116,0.6273713111877441,0.5726324319839478,0.7168258428573608,0.316219687461853,0.3710135221481323,0.3640950918197632,0.5582623481750488,0.36755430698394775,36.56554412841797,39.14463806152344,39.735111236572266,31.286453247070312,34.40528869628906,37.65126419067383,37.17051696777344,36.14287185668945,37.410888671875,292516.8125,88233.8515625,52208.93359375,956.7569580078125,28.746997833251953,804558.75,809113.9375,35357.0703125,806836.375,0.10494225472211838,99.1207057849997,14.778636950999953,113.8993442889996,1511.9835706820002,0.03614905389679055,0.6508070409990978,98.46698902500066,0.006565995883985795,1703.5498046875
14,0.12454522401094437,0.3868379294872284,0.46666014194488525,0.36935847997665405,0.4451911449432373,0.27816611528396606,0.3545781970024109,0.4070734977722168,0.3898439407348633,0.38082584738731384,42.757843017578125,44.56901931762695,43.056251525878906,48.17329788208008,38.61347579956055,40.598995208740234,41.53601837158203,43.60301208496094,41.0675048828125,294440.96875,105559.9375,63421.328125,1339.2032470703125,29.53607749938965,815002.5,781293.1875,42587.5,798147.875,0.14360524713993073,100.31706069399979,14.633831009999994,114.9508930080001,1626.974944639,0.03658536130342808,0.7333383790023618,99.57953654299763,0.007310511034327166,1703.5498046875
15,0.12772884964942932,0.5150966048240662,0.6636848449707031,0.6613240242004395,0.6233354806900024,0.3754936456680298,0.4083518981933594,0.35838985443115234,0.5809594988822937,0.38337087631225586,39.371158599853516,38.42483901977539,38.16072463989258,33.44340133666992,35.057151794433594,45.50301742553711,45.63783264160156,36.27153015136719,45.57042694091797,287413.40625,83824.375,46476.80078125,1103.44873046875,27.472780227661133,780313.0,812735.4375,32858.0234375,796524.25,0.11434391140937805,99.59325327500028,15.105518095000207,114.69877251900016,1741.6764615929999,0.03632139069110149,0.702768646001914,98.88801738499842,0.0070565629011418605,1703.5498046875
16,0.12023062258958817,0.5018022656440735,0.7380795478820801,0.7202140092849731,0.7073026895523071,0.30428439378738403,0.26090091466903687,0.28003185987472534,0.6174701452255249,0.2704663872718811,40.221195220947266,39.94474411010742,39.18032455444336,39.696449279785156,38.23441696166992,40.276493072509766,43.99474334716797,39.26398468017578,42.1356201171875,308383.125,73974.4609375,42243.21875,972.7117309570312,28.99679946899414,872144.5,860934.75,29304.84765625,866539.625,0.11766761541366577,99.61122556800001,14.964436358000057,114.57566334700005,1856.29051752,0.03632794513785558,0.6902493010002217,98.91847559200005,0.006929606836566654,1703.5498046875
17,0.11952631175518036,0.4109598696231842,0.5315518379211426,0.475024938583374,0.6381555199623108,0.2990826368331909,0.27569419145584106,0.24625039100646973,0.4859537184238434,0.2609722912311554,40.25814437866211,41.564414978027344,41.03628158569336,33.73634338378906,35.3621711730957,43.33063888549805,46.5190315246582,37.924800872802734,44.924835205078125,317029.75,98929.96875,57864.65625,1081.5230712890625,29.104999542236328,863372.25,880901.0625,39476.3125,872136.625,0.11658382415771484,99.43981780000013,14.393635642999925,113.83345525300001,1970.1269054699999,0.03626543318745446,0.682669749003253,98.75435193599651,0.006865347910015238,1703.5498046875
18,0.12085519731044769,0.4583648443222046,0.6038864850997925,0.6523939371109009,0.5148281455039978,0.329082190990448,0.3016670346260071,0.34833115339279175,0.5250477194786072,0.3249990940093994,37.87228775024414,40.743141174316406,42.862648010253906,33.7650032043457,34.42237854003906,36.62105178833008,38.81949996948242,37.94829177856445,37.72027587890625,301028.46875,90971.8359375,47085.55859375,1252.341064453125,28.47533416748047,847751.125,819081.4375,34834.55078125,833416.25,0.10986708104610443,99.44906131000016,14.71940948099973,114.16847310899993,2084.298020425,0.036268804270605456,0.5888356939985897,98.85780966700122,0.005921121741825136,1703.5498046875
19,0.11490677297115326,0.5559650659561157,0.7214404940605164,0.7255868911743164,0.7965657711029053,0.3502179980278015,0.3456488847732544,0.39633041620254517,0.6484528183937073,0.3709896504878998,36.09912109375,36.37046432495117,36.30952072143555,36.857112884521484,33.658607482910156,35.6937141418457,37.705291748046875,35.798927307128906,36.699501037597656,287987.125,76287.9765625,41835.64453125,810.9364624023438,28.023218154907227,820620.8125,788339.4375,29740.646484375,804480.125,0.10301204770803452,99.61708527499968,14.684569469000053,114.3016561469999,2198.602705943,0.03633008215718442,0.6362702889978209,98.9777716040021,0.006387355405990537,1703.5498046875
20,0.1210625097155571,0.5509276390075684,0.655829906463623,0.6946738958358765,0.7776474952697754,0.3831888437271118,0.4379950165748596,0.3562309145927429,0.6278350353240967,0.39711296558380127,37.426055908203125,37.079036712646484,37.0526123046875,31.642311096191406,39.37533950805664,38.43040084838867,40.97663497924805,36.28732681274414,39.70351791381836,284069.59375,84797.625,44129.1953125,847.8046264648438,27.302995681762695,760514.0,814101.6875,32450.482421875,787307.875,0.10430686920881271,99.91334389400026,14.372809854000025,114.28615536500001,2312.9270966800004,0.036438126876003014,0.7187562709937083,99.19189234900614,0.007193990639850872,1703.5498046875
21,0.1131725162267685,0.45792534947395325,0.588720440864563,0.6853336095809937,0.5533089637756348,0.37075209617614746,0.3031177520751953,0.24631941318511963,0.5495287775993347,0.27471858263015747,36.53863525390625,37.096683502197266,35.30363464355469,35.66926193237305,33.211647033691406,36.53105926513672,41.41951370239258,35.32030487060547,38.97528839111328,311076.03125,92697.0,44799.08984375,1201.6512451171875,27.576875686645508,846870.125,880860.75,34681.33203125,863865.4375,0.1054796576499939,100.777367185,14.978309765000176,115.75567875700017,2428.7203833020003,0.0367532338384391,0.5993656739983635,100.17471134100151,0.005947617599208078,1703.5498046875
22,0.10904392600059509,0.4925377666950226,0.546533465385437,0.5643599629402161,0.6522034406661987,0.3964192271232605,0.41538578271865845,0.3803247809410095,0.5398790240287781,0.397855281829834,34.626216888427734,35.3862419128418,33.72886657714844,32.876075744628906,32.39798355102539,36.19705581665039,37.17107391357422,33.597293853759766,36.68406677246094,287586.15625,97335.15625,52711.80859375,1060.3211669921875,27.008588790893555,775660.75,798722.0,37783.578125,787191.375,0.09724423289299011,101.28300013100034,14.88485952300016,116.16786117200036,2544.891889961,0.03693763680926344,0.6923859480007195,100.58747110899958,0.006836363795527918,1703.5498046875
23,0.10787438601255417,0.5027160048484802,0.6827410459518433,0.698574423789978,0.7563037276268005,0.370980441570282,0.27048540115356445,0.23721075057983398,0.6271499395370483,0.2538480758666992,34.598575592041016,34.099151611328125,34.9694709777832,29.212692260742188,33.01057052612305,36.34492492675781,39.954647064208984,32.82297134399414,38.14978790283203,313135.90625,81414.9296875,43846.41796875,887.5631103515625,27.57187271118164,866471.125,886167.625,31544.119140625,876319.375,0.0984150841832161,100.70351486899972,14.782341778000045,115.48585773599962,2660.41668158,0.03672630009810347,0.6065088319974166,100.09478398700276,0.006022850501905189,1703.5498046875
24,0.10697364062070847,0.4653325378894806,0.6893444657325745,0.591529905796051,0.7521214485168457,0.3857722282409668,0.18942904472351074,0.1837981939315796,0.6046919822692871,0.18661361932754517,34.76386260986328,33.83853530883789,33.55104446411133,26.948410034179688,34.903316497802734,38.196163177490234,41.14570999145508,32.310325622558594,39.670936584472656,327089.34375,80563.1875,51041.5859375,895.1467895507812,27.245759963989258,913340.3125,916668.625,33131.79296875,915004.5,0.10009676963090897,100.07227869799954,14.881420581999919,114.95370057800028,2775.4071695909997,0.03649608997009465,0.6072469030004868,99.46045867799967,0.006068360411331192,1703.5498046875
25,0.10726013779640198,0.5699382424354553,0.6827824115753174,0.6858455538749695,0.8467475175857544,0.4138755202293396,0.39072829484939575,0.3996502161026001,0.6573127508163452,0.3951892554759979,35.52426528930664,32.57173156738281,31.709712982177734,29.378253936767578,32.572509765625,39.42662811279297,47.48676681518555,31.55805206298828,43.456695556640625,284153.46875,81409.6171875,44762.63671875,703.8475952148438,26.615161895751953,791849.4375,786168.75,31725.677734375,789009.125,0.10375037044286728,101.50354908699956,15.264323506999972,116.76787389699984,2892.1784992429994,0.037018070418307646,0.7080496339949605,100.79218862100515,0.006975842088332049,1703.5498046875
26,0.10544464737176895,0.4956303536891937,0.6613683700561523,0.6168014407157898,0.6873956918716431,0.46613651514053345,0.25830763578414917,0.2837725281715393,0.607925534248352,0.27104008197784424,33.45549392700195,32.66704559326172,32.29096221923828,29.866609573364258,34.507755279541016,35.164886474609375,36.23570251464844,32.333091735839844,35.700294494628906,311158.1875,84112.5703125,49437.4375,1005.245849609375,25.400911331176758,873673.1875,858695.3125,33645.1640625,866184.25,0.09294947236776352,102.03499010799987,15.311083208000127,117.34607471300023,3009.5643556879995,0.037211885524434676,0.6371297609985049,101.39498581800126,0.006244404101424306,1703.5498046875
27,0.1024388000369072,0.5893499851226807,0.7453059554100037,0.7156950235366821,0.698749303817749,0.46649521589279175,0.4334680438041687,0.4763863682746887,0.6565613746643066,0.4549272060394287,33.47848892211914,31.32132911682129,29.829219818115234,29.919559478759766,31.612247467041016,36.09735870361328,42.09122848510742,30.670589447021484,39.09429168701172,269053.46875,72946.84375,42583.0,986.8219604492188,25.392377853393555,763570.8125,734207.9375,29135.513671875,748889.375,0.09167586266994476,102.4284890580002,15.148525620000328,117.57701627500046,3127.185472256,0.03735539352954055,0.6121657449984923,101.8133044510023,0.005976694506035027,1703.5498046875
28,0.10118456929922104,0.6210002899169922,0.7587416172027588,0.6960662603378296,0.8023200035095215,0.46093761920928955,0.5161375999450684,0.4917987585067749,0.6795163154602051,0.5039681792259216,34.42774963378906,32.05458450317383,29.455543518066406,34.11521530151367,31.330350875854492,35.507808685302734,44.102989196777344,31.738924026489258,39.805397033691406,257472.640625,70996.7265625,44028.46484375,799.3853759765625,25.5242919921875,705664.125,723321.625,28962.5234375,714492.875,0.09446092694997787,101.38404133600034,15.023693802000707,116.4077365889998,3243.5968530210002,0.03697448626404097,0.5924218600066524,100.78671661899352,0.005843626893015741,1703.5498046875
29,0.10387042909860611,0.5306019186973572,0.7367496490478516,0.8126562833786011,0.6257765293121338,0.4224734306335449,0.3050351142883301,0.2809203863143921,0.6494139432907104,0.2929777503013611,34.82177734375,29.402437210083008,28.49913787841797,30.943342208862305,30.305925369262695,43.014163970947266,46.765663146972656,29.787710189819336,44.889915466308594,302660.53125,74162.0234375,34567.15234375,1099.867431640625,26.419231414794922,845704.3125,860403.375,27463.865234375,853053.875,0.09545285999774933,100.13144143099998,14.926125167999999,115.05756788800045,3358.6584356469994,0.0365176664591539,0.6663970219979092,99.462329064002,0.0066554029802151395,1703.5498046875
30,0.1005048155784607,0.55559241771698,0.6792174577713013,0.6669398546218872,0.7544256448745728,0.40365666151046753,0.43235552310943604,0.3969593644142151,0.6260599493980408,0.41465744376182556,32.8934440612793,29.70191764831543,29.555194854736328,29.386737823486328,29.521411895751953,35.907501220703125,43.287906646728516,29.54131317138672,39.59770202636719,280187.0625,81865.7890625,46089.85546875,890.9766845703125,26.846172332763672,764320.1875,787928.625,32218.365234375,776124.375,0.09269687533378601,100.03543054700003,14.405800181999439,114.44123186300021,3473.1033523739998,0.03648265154886945,0.733778324002742,99.29754234799657,0.007335485716606566,1703.5498046875
31,0.10787945985794067,0.5236397385597229,0.6211415529251099,0.7120559215545654,0.6056759357452393,0.40934669971466064,0.3863098621368408,0.40730875730514526,0.5870550274848938,0.39680930972099304,32.34189224243164,30.288433074951172,29.706254959106445,31.04422378540039,31.83536148071289,35.734458923339844,35.44261932373047,30.71856689453125,35.588539123535156,284805.40625,88968.3671875,42854.671875,1129.01953125,26.717788696289062,794715.5,781138.125,33244.69140625,787926.8125,0.08912356197834015,101.01907736099929,15.205848765000155,116.2249272579993,3589.4066973829995,0.03684138488730827,0.6096017239942739,100.40666524200606,0.00603468869226232,1703.5498046875
32,0.10057621449232101,0.4562794864177704,0.6067101955413818,0.571957528591156,0.5319702625274658,0.448683500289917,0.2691035270690918,0.3092517852783203,0.5398303866386414,0.28917765617370605,31.740676879882812,31.068500518798828,30.87356948852539,29.485734939575195,31.739521026611328,33.423526763916016,33.85321044921875,30.791831970214844,33.63836669921875,309121.28125,90647.0,52250.140625,1230.0181884765625,25.812772750854492,867291.375,843283.25,36038.2421875,855287.3125,0.0880822092294693,99.9251949139998,14.585931808000169,114.5111281139998,3703.955295078,0.03644244891101379,0.645697276003375,99.27721446199666,0.006461954168193245,1703.5498046875
33,0.09903143346309662,0.6357768177986145,0.6998112201690674,0.7999793887138367,0.7787965536117554,0.48128563165664673,0.5378408432006836,0.516947329044342,0.6899682283401489,0.5273940563201904,31.10808753967285,28.3976993560791,25.975326538085938,25.751468658447266,33.09317398071289,34.922088623046875,38.508785247802734,28.30441665649414,36.71543884277344,251772.796875,79194.375,35717.52734375,845.6112060546875,25.03792381286621,689656.625,705197.625,28945.638671875,697427.125,0.08512318134307861,102.49578272600047,15.55369145000077,118.04947561500012,3822.043098608,0.03737993534865079,0.7135162209988266,101.77753117300108,0.006961741919329802,1703.5498046875
34,0.10104205459356308,0.5550866723060608,0.7585155367851257,0.7301746606826782,0.5415863990783691,0.4437536597251892,0.3917950391769409,0.4646948575973511,0.6185075640678406,0.428244948387146,38.670745849609375,28.742149353027344,29.095462799072266,33.92688751220703,33.18267059326172,45.07448196411133,62.0028076171875,31.236791610717773,53.53864288330078,274545.53125,71029.984375,41484.45703125,1217.3165283203125,25.92792510986328,791155.9375,742359.5625,28439.421875,766757.75,0.11070319265127182,102.85928420900018,15.066524544999993,117.92581013699964,3940.010948719,0.03751250335849751,0.6968331059988486,102.15913503700085,0.0067748436826733085,1794.517578125
35,0.09575345367193222,0.5562323927879333,0.7044557332992554,0.7350631356239319,0.6276041269302368,0.47651582956314087,0.3966405987739563,0.3971150517463684,0.6359096765518188,0.39687782526016235,32.19795608520508,29.652849197387695,26.241546630859375,29.351816177368164,31.331157684326172,34.664756774902344,41.94560241699219,29.14434051513672,38.305179595947266,282772.28125,78579.3359375,41106.94921875,1097.1783447265625,25.15277862548828,787998.125,787826.9375,30202.154296875,787912.5,0.08615940064191818,102.50883594599964,15.584196386000258,118.093033741,4058.1083573649994,0.037384695822756976,0.7387495190023401,101.76642308299779,0.007206948686099039,1794.517578125
36,0.09757909923791885,0.6225033402442932,0.774380624294281,0.8239126801490784,0.7167195081710815,0.5049365758895874,0.4885401725769043,0.42653053998947144,0.7049874067306519,0.45753535628318787,31.696640014648438,30.84791374206543,28.114704132080078,28.957853317260742,30.847797393798828,35.25634002685547,36.15523147583008,29.692066192626953,35.705787658691406,266171.21875,68657.078125,33512.59765625,956.9365844726562,24.460458755493164,725509.125,768367.0625,25787.767578125,746938.125,0.08575746417045593,104.17942178399971,15.834501424000337,120.01392441499956,4178.167210088,0.03799395396936532,0.6042891759998383,103.57164302399997,0.005800660125984834,1794.517578125
37,0.09788985550403595,0.5910578370094299,0.7868008017539978,0.8545961380004883,0.5652797222137451,0.4996921420097351,0.45806998014450073,0.3819081783294678,0.676592230796814,0.41998907923698425,29.94368553161621,28.658327102661133,26.98977279663086,28.94822883605957,31.631771087646484,30.97330093383789,32.46070861816406,29.057025909423828,31.717004776000977,273818.71875,66740.5703125,30453.134765625,1185.4404296875,24.589677810668945,746807.5625,797700.9375,24600.931640625,772254.25,0.08007305860519409,103.52573497100002,15.834012410000469,119.35974892000013,4297.531307231,0.03775555615280818,0.824087734998102,102.697526750002,0.007960537894407638,1861.8837890625
38,0.09492382407188416,0.5086991190910339,0.7355870008468628,0.7922616600990295,0.7101965546607971,0.4767659306526184,0.15718913078308105,0.18019479513168335,0.6787027716636658,0.1686919629573822,32.4536018371582,28.346338272094727,26.468034744262695,26.107349395751953,31.2139892578125,39.33919143676758,43.24671936035156,28.03392791748047,41.29295349121094,326955.9375,74325.6171875,36400.08203125,967.8912963867188,25.14676856994629,931327.0,918689.875,27929.685546875,925008.4375,0.09084393084049225,104.3300308859998,14.767341506000776,119.09737355099969,4416.670360431,0.03804888070240693,0.6344358870028373,103.69223619299737,0.006081243409320452,1861.8837890625
39,0.09502436220645905,0.6049793362617493,0.7729350328445435,0.7706342935562134,0.6550320386886597,0.5095440149307251,0.46430784463882446,0.4574229121208191,0.6770362854003906,0.4608653783798218,31.512680053710938,27.452411651611328,25.17760467529297,26.47264289855957,32.662025451660156,35.933555603027344,41.377838134765625,27.941171646118164,38.655696868896484,266347.84375,68876.671875,38247.9609375,1056.0006103515625,24.346370697021484,742497.125,747384.875,27051.244140625,744941.0,0.08318913727998734,100.38242592300048,15.381726206999701,115.76415327199993,4532.438895429,0.036609199826039565,0.7176496669972039,99.66183005900257,0.007149366274423138,1861.8837890625
40,0.09342034161090851,0.6458671689033508,0.7978977560997009,0.8242712020874023,0.8048073053359985,0.5233989953994751,0.4905529022216797,0.4342750310897827,0.7375937700271606,0.4624139666557312,27.85479736328125,25.391799926757812,23.92196273803711,23.229793548583984,32.07670974731445,30.204647064208984,32.30386734008789,26.155067443847656,31.254257202148438,264419.78125,64980.4453125,33478.46484375,794.3402709960938,24.000024795532227,724080.125,763161.1875,24819.3125,743620.625,0.07326369732618332,100.37404849700033,14.414833044000261,114.78888274400015,4647.231964561,0.03660614460138597,0.620508884998344,99.74965973100097,0.006182204269998934,1861.8837890625
41,0.09466385841369629,0.6521598696708679,0.8177727460861206,0.8590286374092102,0.7015565037727356,0.5266746282577515,0.557131826877594,0.4507949948310852,0.7262581586837769,0.5039634108543396,31.846723556518555,27.39314079284668,26.010143280029297,24.998075485229492,34.416873931884766,36.63312911987305,41.62898254394531,28.204559326171875,39.13105773925781,253289.953125,61702.65234375,29985.375,982.2134399414062,23.91740608215332,675109.6875,751935.9375,23173.5390625,713522.8125,0.08597781509160995,99.95360936700035,15.043153474000064,114.99676456399993,4762.476209536,0.0364528115853393,0.6837291090059807,99.26749265499438,0.006840627827645432,1861.8837890625
42,0.09470052272081375,0.5812866687774658,0.763166069984436,0.7720835208892822,0.7637221217155457,0.47511446475982666,0.38904792070388794,0.3245859146118164,0.6935214996337891,0.3568169176578522,30.750520706176758,26.008689880371094,25.83856201171875,24.45395278930664,30.398088455200195,35.95270538330078,41.85112762451172,26.674823760986328,38.90191650390625,289363.3125,70342.7109375,38126.9375,873.949462890625,25.18642234802246,792940.625,833870.5625,27342.197265625,813405.625,0.0807960033416748,99.59728576899943,14.88675975500064,114.48404680600015,4876.964636186,0.03632286133078024,0.5918116850025399,99.00132459999804,0.0059422938876930505,1861.8837890625
43,0.09294673800468445,0.5660945773124695,0.5754321813583374,0.5840386152267456,0.6070908308029175,0.4695555567741394,0.5883302092552185,0.5721203088760376,0.5590292811393738,0.5802252292633057,32.90260314941406,31.634286880493164,31.00998306274414,31.61635398864746,30.759593963623047,34.13357925415039,38.26182556152344,31.255054473876953,36.19770050048828,243573.75,94182.59375,51507.5078125,1126.9920654296875,25.319442749023438,650896.0,663704.0,36710.59765625,657300.0,0.08968836814165115,100.46791456100073,14.364878814000804,114.83279525500075,4991.802157655,0.03664037730160493,0.6856432269960351,99.77942638500372,0.0068246926981090795,1861.8837890625
