split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
exemplar,instruction_count,0,3808.0,10809.0,overall,175,-22.972237828639084,119.11573316686798,3289.144330665447
exemplar,instruction_count,0,3808.0,10809.0,resource,175,-12.073971777755181,104.05778216224039,4638.084566859543
exemplar,instruction_count,0,3808.0,10809.0,timing,175,-44.76876993040689,149.2316351761232,591.2638582772532
exemplar,instruction_count,1,10809.0,10985.0,overall,218,-2.9855776532808544,107.38826014387779,4580.474280668032
exemplar,instruction_count,1,10809.0,10985.0,resource,218,-4.3363221317498075,93.19362515500931,6567.1611662912865
exemplar,instruction_count,1,10809.0,10985.0,timing,218,-0.2840886963429485,135.77753012161472,607.1005094215259
exemplar,instruction_count,2,10985.0,11787.0,overall,192,-0.7906310573438157,75.58854931453786,3517.523802385784
exemplar,instruction_count,2,10985.0,11787.0,resource,192,0.21352077828791588,65.08137574461472,4596.224753087229
exemplar,instruction_count,2,10985.0,11787.0,timing,192,-2.7989347286072785,96.60289645438414,1360.1219009828947
exemplar,instruction_count,3,11787.0,12635.0,overall,214,-0.17630391225869466,67.8666873920183,7663.7678358253725
exemplar,instruction_count,3,11787.0,12635.0,resource,214,-0.2378397463220347,60.39626045944753,10843.5585744767
exemplar,instruction_count,3,11787.0,12635.0,timing,214,-0.05323224413201455,82.80754125715984,1304.1863585227188
exemplar,block_count,0,235.0,762.0,overall,196,-9.473645060393453,124.98856597087054,3493.526898424961
exemplar,block_count,0,235.0,762.0,resource,196,-0.5581635363331958,106.405454083286,4947.366125813873
exemplar,block_count,0,235.0,762.0,timing,196,-27.304608108513968,162.1547897460396,585.8484436471371
exemplar,block_count,1,762.0,776.0,overall,123,-6.964167474900485,104.71217508967767,4458.573277211502
exemplar,block_count,1,762.0,776.0,resource,123,-9.968859759288607,91.52313787086239,6441.947149027331
exemplar,block_count,1,762.0,776.0,timing,123,-0.9547829061242405,131.09024952730823,491.82553357984375
exemplar,block_count,2,776.0,798.0,overall,266,-0.9594219792301116,80.10969441411187,3871.2819914481547
exemplar,block_count,2,776.0,798.0,resource,266,-0.6541879042469796,69.73412239004455,5194.353125356644
exemplar,block_count,2,776.0,798.0,timing,266,-1.5698901291963763,100.86083846224653,1225.139723631176
exemplar,block_count,3,798.0,893.0,overall,214,-0.2841182636962456,68.25154862325094,7735.455217083544
exemplar,block_count,3,798.0,893.0,resource,214,-0.39970578738020335,62.077824903177195,10951.178012341554
exemplar,block_count,3,798.0,893.0,timing,214,-0.0529432163283301,80.59899606339845,1304.009626567522
exemplar,maximum_block_length,0,199.0,318.0,overall,106,0.057449710845955515,49.88071610303686,6131.069666871794
exemplar,maximum_block_length,0,199.0,318.0,resource,106,0.021714107598572396,35.821319947998724,8438.334255485279
exemplar,maximum_block_length,0,199.0,318.0,timing,106,0.12892091734072175,77.99950841311315,1516.5404896448254
exemplar,maximum_block_length,1,318.0,376.0,overall,693,-0.4116616635237145,98.13132854102241,5004.020649677634
exemplar,maximum_block_length,1,318.0,376.0,resource,693,-0.12148057555912944,86.79608388020785,7034.668488596578
exemplar,maximum_block_length,1,318.0,376.0,timing,693,-0.9920238394528847,120.80181786265155,942.7249718397441
exemplar,loop_block_fraction,0,0.005154639016836882,0.005194805096834898,overall,171,-3.5751737460798823,97.35594537098028,4845.361117073541
exemplar,loop_block_fraction,0,0.005154639016836882,0.005194805096834898,resource,171,-5.269427322319069,85.00956608467055,6948.055013269934
exemplar,loop_block_fraction,0,0.005154639016836882,0.005194805096834898,timing,171,-0.18666659360150933,122.04870394359972,639.9733246807546
exemplar,loop_block_fraction,1,0.005194805096834898,0.020408162847161293,overall,227,-0.48920030686197574,93.42509544068291,7146.380577872965
exemplar,loop_block_fraction,1,0.005194805096834898,0.020408162847161293,resource,227,-0.7121290540037573,87.58629859018303,10431.77073396437
exemplar,loop_block_fraction,1,0.005194805096834898,0.020408162847161293,timing,227,-0.043342812578412715,105.10268914168263,575.6002656901559
exemplar,loop_block_fraction,2,0.020408162847161293,0.02133333310484886,overall,193,-0.8376050422654066,78.21575057061823,3129.2373602513558
exemplar,loop_block_fraction,2,0.020408162847161293,0.02133333310484886,resource,193,0.15148042547931165,67.02932539253152,4015.064774368365
