epoch,train_loss,val_r2,val_r2_lut,val_r2_ff,val_r2_dsp,val_r2_bram,val_r2_cycles_max,val_r2_interval_max,val_resource_r2,val_timing_r2,val_smape,val_smape_lut,val_smape_ff,val_smape_dsp,val_smape_bram,val_smape_cycles_max,val_smape_interval_max,val_resource_smape,val_timing_smape,val_rmse,val_rmse_lut,val_rmse_ff,val_rmse_dsp,val_rmse_bram,val_rmse_cycles_max,val_rmse_interval_max,val_resource_rmse,val_timing_rmse,val_loss,train_seconds,validation_seconds,epoch_seconds,cumulative_training_seconds,train_seconds_per_sample,data_wait_seconds,compute_submission_seconds,data_wait_fraction,peak_gpu_memory_mb
11,0.12247337400913239,0.5494711995124817,0.6002992391586304,0.659614086151123,0.7520207166671753,0.358367383480072,0.4849397540092468,0.4415861964225769,0.5925753712654114,0.46326297521591187,37.55128479003906,39.937618255615234,38.77458953857422,32.10445785522461,36.89484405517578,37.41800308227539,40.178192138671875,36.927879333496094,38.798095703125,270862.03125,91382.828125,46593.98046875,895.3287353515625,27.846935272216797,728058.25,758213.8125,34724.99609375,743136.0,0.10717247426509857,134.23446289999993,15.857595486999344,150.09205959399878,1634.157733566999,0.04895494635302696,0.6837299070029985,133.5474586149976,0.005093673940694749,2560.53173828125
12,0.11724499613046646,0.5189554691314697,0.5546936988830566,0.5905332565307617,0.6463366746902466,0.28551673889160156,0.5588048696517944,0.47784745693206787,0.5192700624465942,0.5183261632919312,39.6287727355957,39.58217239379883,38.783447265625,33.01747131347656,33.42742156982422,46.14679718017578,46.815345764160156,36.20262908935547,46.48107147216797,259279.0,96455.3984375,51103.81640625,1069.2266845703125,29.385305404663086,673833.3125,733182.875,37164.4609375,703508.125,0.1160726323723793,134.7054460899999,15.462844847999804,150.16829206500006,1784.3706523379988,0.049126712651349345,0.7755454290108901,133.92633883398958,0.005757495028775293,2560.53173828125
13,0.11937829107046127,0.4830458164215088,0.6141079664230347,0.653648853302002,0.6310245394706726,0.34164881706237793,0.42357295751571655,0.23427176475524902,0.5601075291633606,0.3289223611354828,39.83602523803711,39.17360305786133,38.589263916015625,31.921449661254883,36.73904037475586,44.17118835449219,48.4216194152832,36.605838775634766,46.29640197753906,299332.46875,89790.421875,47000.484375,1092.1280517578125,28.207395553588867,770210.25,887873.1875,34477.80859375,829041.75,0.12198944389820099,132.2630287840002,15.796175281000615,148.05920495099963,1932.4346879559998,0.04823596965134945,0.6012293749936362,131.65893446300652,0.0045458084849347115,2560.53173828125
14,0.11950946599245071,0.2932908236980438,0.5316852331161499,0.3852040767669678,0.47559112310409546,0.23493653535842896,0.07997375726699829,0.052354276180267334,0.40685421228408813,0.06616401672363281,45.789554595947266,43.68598556518555,44.57517623901367,40.20518493652344,40.68511199951172,47.977569580078125,57.60828399658203,42.287864685058594,52.79292678833008,353941.46875,98915.890625,62619.4921875,1301.9964599609375,30.40765380859375,973054.625,987726.25,40716.9453125,980390.4375,0.14448554813861847,132.631684684,15.787733343000582,148.41941917199983,2080.8592215549997,0.04837041746316557,0.7291214129909349,131.89928501600843,0.00549747548524802,2560.53173828125
15,0.11441321671009064,0.4985611140727997,0.6366449594497681,0.663512110710144,0.7205439805984497,0.3730242848396301,0.3278849124908447,0.2697563171386719,0.5984312891960144,0.2988206148147583,37.947906494140625,38.75093078613281,37.91888427734375,31.644805908203125,35.22960662841797,40.480064392089844,43.66314697265625,35.88605499267578,42.07160568237305,305529.21875,87128.9921875,46326.421875,950.4550170898438,27.527042388916016,831685.125,867056.75,33608.34765625,849370.9375,0.10757656395435333,133.36444752399984,15.420314622999285,148.78476348600088,2229.649094548,0.04863765409336245,0.7005501730091055,132.6615190479897,0.005252994176689025,2560.53173828125
16,0.111325703561306,0.46454858779907227,0.6539872288703918,0.7089194655418396,0.5939068794250488,0.3751271963119507,0.22142380475997925,0.2339268922805786,0.5829851627349854,0.22767534852027893,38.1817741394043,38.68893051147461,36.98796844482422,34.592681884765625,34.81296157836914,39.524986267089844,44.48311233520508,36.270633697509766,42.004051208496094,318748.53125,85024.3203125,43087.43359375,1145.744140625,27.4808406829834,895133.1875,888073.0625,32321.244140625,891603.125,0.11007802933454514,130.9505061960008,15.241403882999293,146.19191127700105,2375.8843877169984,0.04775729620568957,0.7303498219971516,130.2179343220032,0.005577391309641028,2560.53173828125
17,0.11233245581388474,0.4761378765106201,0.5301757454872131,0.5647480487823486,0.6622806191444397,0.32436275482177734,0.3090580701828003,0.4662019610404968,0.5203917622566223,0.38763001561164856,41.17742919921875,39.43606185913086,39.06597900390625,32.31657791137695,36.42283630371094,49.38130187988281,50.44181442260742,36.81036376953125,49.91156005859375,289567.3125,99075.171875,52688.328125,1044.8472900390625,28.5753116607666,843253.0,741313.8125,38209.23046875,792283.375,0.11691281944513321,130.96063103199958,15.346439670000109,146.30707183099912,2522.196452095999,0.047760988706053824,0.7061021250101476,130.2518135909886,0.005391824702994147,2560.53173828125
18,0.11536548286676407,0.5674469470977783,0.6674998998641968,0.689047634601593,0.7202048897743225,0.38621246814727783,0.48652029037475586,0.4551963806152344,0.6157412528991699,0.4708583354949951,35.35271072387695,38.66740036010742,40.050968170166016,30.56980323791504,34.173343658447266,35.03982162475586,33.61491394042969,35.865379333496094,34.327369689941406,267452.8125,83347.5859375,44533.92578125,951.0313720703125,27.235992431640625,726940.3125,748916.8125,32214.9453125,737928.5625,0.09998190402984619,129.57602290700015,15.067515024000386,144.64353904900054,2666.8447872199995,0.04725602585959159,0.5974099920076696,128.97616894099156,0.004610584942757369,2560.53173828125
19,0.11069556325674057,0.6014721393585205,0.675544023513794,0.7541569471359253,0.693980872631073,0.3847939968109131,0.5600854754447937,0.5402712821960449,0.6271189451217651,0.5501784086227417,36.224143981933594,37.951969146728516,37.54795455932617,32.09352493286133,32.21046447753906,38.4010124206543,39.13994598388672,34.95097732543945,38.770477294921875,247294.9375,82333.203125,39597.98046875,994.6014404296875,27.267446517944336,672854.625,687961.9375,30738.263671875,680408.25,0.102940633893013,132.8601267920003,15.900097153000388,148.760225162001,2815.6482720019994,0.04845372968344285,0.620076536983106,132.23686200801785,0.004667249928938227,2560.53173828125
20,0.10940932482481003,0.4986729323863983,0.7056798934936523,0.7365285754203796,0.6174317002296448,0.38091975450515747,0.2873342037200928,0.2641434073448181,0.6101399660110474,0.27573880553245544,35.351463317871094,37.4797248840332,37.25495910644531,33.56447219848633,34.06539535522461,34.917991638183594,34.826236724853516,35.59113693237305,34.87211608886719,307889.71875,78416.4375,40993.10546875,1112.062744140625,27.35317039489746,856406.75,870382.5625,30137.240234375,863394.625,0.10031485557556152,132.84120882299976,15.962610886999755,148.8038208179987,2964.4571800879985,0.04844683035120342,0.669011184003466,132.16947452899694,0.005036275296369118,2560.53173828125
21,0.10931047052145004,0.5563623905181885,0.616132915019989,0.6449731588363647,0.8595134019851685,0.3976665139198303,0.42569631338119507,0.3941919803619385,0.6295714378356934,0.4099441468715668,36.22702407836914,38.89265823364258,37.68316650390625,30.094104766845703,32.38670349121094,35.93021011352539,42.37531280517578,34.764156341552734,39.15276336669922,282727.625,89554.53125,47585.50390625,673.8949584960938,26.980667114257812,768790.3125,789734.5,34460.2265625,779262.375,0.10124418139457703,135.24651515700134,16.677671208000902,151.92418819900013,3116.4658956099993,0.049324039079869195,0.6133589520013629,134.6300378679971,0.004535222912344549,2560.53173828125
22,0.10886570811271667,0.5283085703849792,0.5691907405853271,0.5841581225395203,0.7734329104423523,0.3673110604286194,0.4628961682319641,0.4128626585006714,0.573523223400116,0.43787941336631775,35.4477424621582,38.29707336425781,37.41105651855469,30.298608779907227,34.46759796142578,37.16313934326172,35.04899597167969,35.11858367919922,36.1060676574707,278033.375,94872.34375,51500.109375,855.8018188476562,27.652175903320312,743474.75,777469.625,36813.9765625,760472.1875,0.09881877154111862,139.0889255330003,16.865338865000012,155.95426585800124,3272.4256574469982,0.050725355774252474,0.6991146199852665,138.38616749201537,0.005026517611132235,2560.53173828125
23,0.10636983066797256,0.5583319067955017,0.700605034828186,0.7178274393081665,0.7316074371337891,0.3649623990058899,0.41337156295776367,0.42161786556243896,0.6287505626678467,0.4174947142601013,34.39229965209961,37.19050216674805,35.69355392456055,32.03978729248047,32.35615539550781,33.79117202758789,35.28264617919922,34.31999969482422,34.53691101074219,278519.78125,79089.6015625,42423.00390625,931.4509887695312,27.703453063964844,776995.75,771651.1875,30617.94140625,774323.5,0.09642653167247772,137.85377333499855,16.058244831001502,153.91201966799963,3426.343469264999,0.05027489910102062,0.6384457149833906,137.2125085970165,0.004631420349389733,2560.53173828125
24,0.10454318672418594,0.44127926230430603,0.6199856996536255,0.5135859251022339,0.8528951406478882,0.29352813959121704,0.1870681643486023,0.18061232566833496,0.5699987411499023,0.18384024500846863,37.77045822143555,38.71269989013672,40.419830322265625,30.0720157623291,34.305660247802734,41.582584381103516,41.529930114746094,35.8775520324707,41.55625915527344,329774.53125,89103.9765625,55698.9609375,689.5858154296875,29.220094680786133,914669.4375,918455.875,36380.43359375,916562.625,0.11101437360048294,138.33219403900148,16.616662824999366,154.94885846100078,3581.341580905999,0.05044937784062782,0.5961680120035453,137.73087825499715,0.004309844156238353,2560.53173828125
25,0.10664790868759155,0.484592080116272,0.5993601083755493,0.637313961982727,0.7903280258178711,0.367963969707489,0.28243303298950195,0.23015344142913818,0.5987415313720703,0.25629323720932007,33.97887420654297,37.11518096923828,35.75693130493164,32.74859619140625,32.15351486206055,33.18103790283203,32.91798782348633,34.44355773925781,33.04951477050781,315006.84375,91490.125,48096.0546875,823.2750244140625,27.637903213500977,859346.5,890257.5625,35109.27734375,874802.0,0.09792021661996841,138.89984691899917,16.270716438999443,155.17056472399963,3736.5170367559986,0.05065639931400408,0.7341449310115422,138.16162691398677,0.005285581564216485,2560.53173828125
26,0.10500074923038483,0.4004516303539276,0.5358064770698547,0.5165319442749023,0.5427743196487427,0.37552666664123535,0.19349581003189087,0.2385743260383606,0.4926598370075226,0.21603506803512573,38.95654296875,41.26643753051758,40.185733795166016,37.1623420715332,37.33256912231445,38.456241607666016,39.3359375,38.98677062988281,38.896087646484375,325279.0625,98479.6796875,55530.03125,1215.73828125,27.47205352783203,911046.25,885375.1875,38813.23046875,898210.75,0.11329212784767151,137.65258259199982,16.08327613700021,153.73585995699978,3890.360419856999,0.050201525380014524,0.5855532879995735,137.06401801299944,0.0042539419662930966,2560.53173828125
27,0.10077932476997375,0.4564850330352783,0.6634114980697632,0.6905406713485718,0.5301194190979004,0.38931143283843994,0.2301398515701294,0.23538756370544434,0.5683457851409912,0.23276370763778687,37.031646728515625,37.34444046020508,36.2476921081543,36.065982818603516,31.92196273803711,41.053680419921875,39.55612564086914,35.39501953125,40.304901123046875,317813.28125,83858.4375,44426.87890625,1232.4478759765625,27.167150497436523,890108.6875,887226.0,32386.23046875,888667.375,0.1070498451590538,137.44119603699983,16.654132149998986,154.09532958300042,4044.462140406,0.05012443327388761,0.6097288719865901,136.8283614350148,0.004436389290804408,2560.53173828125
28,0.11703315377235413,0.5491870045661926,0.6524523496627808,0.6991108655929565,0.7138303518295288,0.45055991411209106,0.37458086013793945,0.40458738803863525,0.6289883255958557,0.38958412408828735,38.30503845214844,37.75755310058594,37.836769104003906,33.82002639770508,34.19974899291992,41.022335052490234,45.193782806396484,35.903526306152344,43.10805892944336,285868.46875,85212.6953125,43807.3828125,961.8040161132812,25.768810272216797,802273.9375,782929.4375,32501.912109375,792601.6875,0.1116986870765686,138.26024072899963,16.176178054000047,154.4364200250002,4198.904733922,0.05042313666265486,0.6541039549665584,137.60031202603386,0.004731161390580453,2560.53173828125
29,0.10831296443939209,0.5649401545524597,0.6744495630264282,0.700492262840271,0.829050600528717,0.3912086486816406,0.3999619483947754,0.3944777250289917,0.648800253868103,0.39721983671188354,35.84941864013672,35.97529983520508,35.19457244873047,30.121936798095703,31.191959381103516,38.57115936279297,44.04158020019531,33.120941162109375,41.30636978149414,283720.59375,82471.9453125,43706.703125,743.3760986328125,27.124916076660156,785826.1875,789548.1875,31737.287109375,787687.1875,0.09903175383806229,137.31505153299986,16.55848780800079,153.873540822,4352.78428871,0.05007842871371257,0.7912295579972124,136.52012152800307,0.005762302619115973,2560.53173828125
30,0.1028551384806633,0.5394361615180969,0.6917239427566528,0.7075033187866211,0.6761512756347656,0.39461612701416016,0.39282017946243286,0.3738023042678833,0.6174986362457275,0.3833112418651581,34.26300048828125,35.0053596496582,33.774600982666016,28.829160690307617,30.568016052246094,38.33222579956055,39.06863021850586,32.04428482055664,38.7004280090332,286316.625,80254.0625,43192.12109375,1023.16552734375,27.048900604248047,790488.9375,802914.5,31124.099609375,796701.75,0.09358000755310059,136.54103891700106,16.19829258000027,152.73933302000114,4505.529854193999,0.04979614840153212,0.7272716470160958,135.8083241729837,0.0053266083664723326,2560.53173828125
31,0.09944521635770798,0.620406985282898,0.7249518632888794,0.8028455972671509,0.773975133895874,0.419036328792572,0.506751537322998,0.4948815107345581,0.6802022457122803,0.5008165240287781,34.23414993286133,34.39939880371094,34.67313003540039,29.55449867248535,32.17547607421875,36.688560485839844,37.913818359375,32.70062255859375,37.30118942260742,257624.625,75805.6328125,35460.6953125,854.7771606445312,26.497730255126953,712475.625,721124.5,28036.900390625,716800.0625,0.09182729572057724,138.49423929300065,16.409654839999348,154.90389551599947,4660.481829057999,0.050508475307440064,0.9846146530198894,137.50622576297974,0.007109601256388494,2560.53173828125
32,0.10233502089977264,0.49578800797462463,0.6913968324661255,0.6585263013839722,0.6535285711288452,0.43681252002716064,0.25614041090011597,0.2783236503601074,0.6100660562515259,0.2672320306301117,33.99612045288086,34.5768928527832,35.23426055908203,30.96227264404297,31.71310043334961,35.40626907348633,36.08391571044922,33.12163162231445,35.745094299316406,310825.59375,80296.625,46668.375,1058.29931640625,26.089195251464844,874948.6875,861955.5,32012.345703125,868452.125,0.09569744020700455,137.9952117849989,16.661938425999324,154.65715131999968,4815.144001638999,0.050326481322027314,0.60610614799225,137.3863592940088,0.004392313348782073,2560.53173828125
33,0.10133374482393265,0.5252155661582947,0.5767298936843872,0.6955387592315674,0.4847918152809143,0.4109005928039551,0.48843449354171753,0.494897723197937,0.5419902801513672,0.49166610836982727,36.6881217956543,36.934261322021484,34.09513854980469,35.18098449707031,33.32819366455078,38.33626937866211,42.25386047363281,34.8846435546875,40.295066833496094,264353.21875,94038.546875,44066.65234375,1290.5242919921875,26.682621002197266,725584.0625,721112.875,34855.60546875,723348.5,0.10285279154777527,137.52856867100127,16.454857955999614,153.98342802900152,4969.13373032,0.05015629783771016,0.7680865900201752,136.75545026098007,0.005585128245009855,2560.53173828125
34,0.09905169159173965,0.6325348019599915,0.7410061359405518,0.8218293786048889,0.8612657785415649,0.40596044063568115,0.492542564868927,0.47260475158691406,0.7075154781341553,0.48257365822792053,33.65301513671875,33.79861831665039,32.68794631958008,28.399866104125977,31.229299545288086,35.55034255981445,40.25202560424805,31.528932571411133,37.90118408203125,261247.640625,73560.0234375,33710.2578125,669.6788940429688,26.794267654418945,722664.875,736854.4375,26991.689453125,729759.625,0.09286100417375565,136.4892937249988,16.528487537998444,153.0177828099986,5122.157734195,0.04977727706965674,0.7210349659944768,135.76480784800515,0.005282855357951592,2712.0498046875
35,0.09593059122562408,0.6113835573196411,0.6453879475593567,0.7361773252487183,0.7649080753326416,0.44078874588012695,0.5655242800712585,0.5155150890350342,0.6468155384063721,0.5405197143554688,34.371559143066406,35.267093658447266,34.566463470458984,27.716693878173828,31.6315860748291,37.073116302490234,39.974395751953125,32.29545974731445,38.52375793457031,250486.1875,86074.3671875,41020.421875,871.75341796875,25.99693489074707,668682.375,706242.3125,31998.134765625,687462.375,0.09331552684307098,135.39666308800042,16.284545939000964,151.68121074400005,5273.8867801259985,0.04937879762509133,0.7459677940150868,134.64650792398606,0.005509669500163416,2712.0498046875
36,0.09794352948665619,0.6071382761001587,0.7376919984817505,0.8221730589866638,0.8258850574493408,0.44365864992141724,0.408366858959198,0.4050542116165161,0.7073521614074707,0.40671053528785706,32.490848541259766,34.18402862548828,33.03633499145508,28.30517578125,31.624149322509766,33.69331359863281,34.10208511352539,31.78742218017578,33.89769744873047,278568.09375,74029.1796875,33677.73046875,750.227294921875,25.930139541625977,780303.1875,782622.4375,27120.765625,781462.8125,0.08911900222301483,137.13062131899824,16.207110383002146,153.33773298900087,5427.270952964,0.05001116751239906,0.5789625970064662,136.54737261199443,0.004222110917819259,2712.0498046875
37,0.09749066084623337,0.6010819673538208,0.7406557202339172,0.8111083507537842,0.8433281183242798,0.4572131037712097,0.4226425886154175,0.33154362440109253,0.7130762934684753,0.377093106508255,31.76683235168457,32.876834869384766,32.616180419921875,27.83285903930664,29.604583740234375,34.53422164916992,33.136322021484375,30.73261260986328,33.83527374267578,284908.78125,73609.765625,34709.66015625,711.6564331054688,25.612316131591797,770831.5625,829564.4375,27264.171875,800198.0,0.08820978552103043,135.36733913400167,15.797215700000379,151.16455605699957,5578.48423222,0.0493681032582063,0.6969609330044477,134.66669950099458,0.00514880382792451,2814.05908203125
38,0.09832707047462463,0.46716055274009705,0.5877384543418884,0.5844436883926392,0.7497988939285278,0.4363638162612915,0.23066669702529907,0.21395188570022583,0.5895861983299255,0.22230929136276245,38.617557525634766,39.015052795410156,39.408302307128906,32.55278015136719,35.815521240234375,38.78993225097656,46.123741149902344,36.697914123535156,42.45683670043945,322432.6875,92807.59375,51482.421875,899.3306274414062,26.099586486816406,889804.0625,899576.625,36303.859375,894690.375,0.10871641337871552,138.85369408000042,16.449387708002178,155.30308340099873,5733.837627909999,0.05063956749817667,0.6713631379752769,138.17812254002638,0.004835186350867722,2814.05908203125
39,0.09766431152820587,0.5944534540176392,0.7113727331161499,0.8137614727020264,0.8039094805717468,0.4370267987251282,0.3717138171195984,0.4289364218711853,0.6915175914764404,0.40032511949539185,32.21419906616211,34.38252639770508,32.74367141723633,27.604351043701172,29.71263313293457,36.334716796875,32.507286071777344,31.110794067382812,34.42100143432617,280634.34375,77654.3515625,34465.04296875,796.1650390625,26.084232330322266,804110.75,766753.5625,28235.41015625,785432.125,0.08773411810398102,136.6126511170005,16.371224046997668,152.9838768860027,5886.8281585370005,0.049822265177607766,0.7504207960337226,135.859056905967,0.005493182527721004,2814.05908203125
40,0.09562096744775772,0.5367663502693176,0.7005777359008789,0.7662484645843506,0.6445537209510803,0.43650317192077637,0.34006863832473755,0.33264654874801636,0.6369707584381104,0.33635759353637695,32.70149230957031,33.33012771606445,32.50692367553711,29.67485809326172,31.20191192626953,35.16392517089844,34.331207275390625,31.678455352783203,34.74756622314453,295299.21875,79093.1953125,38611.91015625,1071.9185791015625,26.096359252929688,824112.5,828879.75,29700.78125,826496.125,0.0888933315873146,137.14549407400045,16.17494356899988,153.32043938700008,6040.155208673999,0.05001659156601038,0.7438549709950166,136.3973206230039,0.005424009002206384,2814.05908203125
41,0.0939495861530304,0.6408143639564514,0.7179747819900513,0.817818284034729,0.8209652304649353,0.4827284812927246,0.5450836420059204,0.4603159427642822,0.7098717093467712,0.5026997923851013,30.912660598754883,32.873477935791016,31.096040725708008,28.06760025024414,30.586654663085938,31.743202209472656,31.108989715576172,30.65594482421875,31.426095962524414,256875.890625,76761.078125,34087.59765625,760.752685546875,25.003076553344727,684231.25,745389.6875,27908.60546875,714810.5,0.08376868069171906,136.33186679799837,16.430077398999856,152.76194552599918,6192.968513032998,0.04971986389423719,0.9511038460223062,135.3764927919765,0.006976605393754911,2814.05908203125
42,0.0953490361571312,0.6311630010604858,0.676869809627533,0.8308477401733398,0.6807719469070435,0.45311903953552246,0.5762795209884644,0.5690902471542358,0.6604021191596985,0.5726848840713501,31.461095809936523,32.97318649291992,31.117713928222656,28.542715072631836,29.39385223388672,32.66022491455078,34.078887939453125,30.506866455078125,33.36955642700195,240409.390625,82164.8125,32846.0390625,1015.840087890625,25.70872688293457,660354.0,666049.875,29013.1015625,663201.9375,0.08500619977712631,136.59512554899993,16.158508604999952,152.75363557200035,6345.769767631,0.04981587365025526,0.6164825189698604,135.97332094803278,0.0045133860897514965,2814.05908203125
43,0.09379873424768448,0.5318613648414612,0.6371462345123291,0.6261796355247498,0.5204979777336121,0.38535648584365845,0.5178345441818237,0.5041531324386597,0.5422950983047485,0.5109938383102417,33.097267150878906,34.078025817871094,35.360557556152344,34.58961868286133,31.110715866088867,32.56327438354492,30.88142204284668,33.78472900390625,31.722347259521484,259345.171875,87068.875,48828.7421875,1245.001953125,27.25497817993164,704425.625,714475.5625,34292.46875,709450.625,0.09182989597320557,137.17950004199884,15.931624917997397,153.11112620699714,6498.886057158999,0.05002899345076544,0.760118590973434,136.41615454202474,0.005541181237927838,2814.05908203125
