split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,maximum_block_length,1,202.0,318.0,overall,252,0.6582238641482246,16.20381684927394,218910.07552171173
test,maximum_block_length,1,202.0,318.0,resource,252,0.7721197277012574,19.516439762632828,10342.656011047007
test,maximum_block_length,1,202.0,318.0,timing,252,0.43043213704215905,9.578571022556169,636044.914543041
test,maximum_block_length,2,318.0,403.0,overall,181,0.09981952659829656,38.93724905054349,83313.53004585819
test,maximum_block_length,2,318.0,403.0,resource,181,0.764172009249897,37.918969529908125,22460.889213525094
test,maximum_block_length,2,318.0,403.0,timing,181,-1.2288854387049044,40.973808091814206,205018.81171052437
test,maximum_block_length,3,403.0,506.0,overall,158,0.6292006941008663,24.8672751828181,359598.88165287644
test,maximum_block_length,3,403.0,506.0,resource,158,0.683273037949893,20.66624603105252,33345.526430706275
test,maximum_block_length,3,403.0,506.0,timing,158,0.5210560064028129,33.26933348634926,1012105.5920972168
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,overall,148,0.7255855481864667,40.111940465776065,77469.07482053086
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,resource,148,0.6443055074844715,38.80803582328227,37376.90221338095
test,loop_block_fraction,0,0.00397351011633873,0.02435629814863205,timing,148,0.8881456295904573,42.71974975076367,157653.4200348307
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,overall,148,0.753287529054964,25.812954353091143,322892.7120447093
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,resource,148,0.87485572081156,21.543981570799208,15366.94298679326
test,loop_block_fraction,1,0.02435629814863205,0.029951101168990135,timing,148,0.5101511455417718,34.35089991767501,937944.2501605414
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,overall,55,0.6085396315346473,30.70121494386478,546274.380552706
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,resource,55,0.7255072428454916,27.80726775911515,28786.248229869834
test,loop_block_fraction,2,0.029951101168990135,0.047337278723716736,timing,55,0.37460440891295854,36.48910931336404,1581250.6451983782
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,overall,242,0.6406661521798396,15.357407375469835,1629.3083182483463
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,resource,242,0.4819577336056976,19.29613331806323,2244.2960875189406
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,timing,242,0.9580829893281235,7.47995549028305,399.3327797071571
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,overall,115,-0.6298805054592886,55.55492215470927,59176.35525807182
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,resource,115,0.6044691434710011,54.54722272008826,41843.13332712936
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,timing,115,-3.0985798033198684,57.57032102395128,93842.79911995673
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,overall,128,0.7455073036588838,15.560829967736021,3386.1234910977223
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,resource,128,0.6361052105483532,19.839307776625613,4915.672764235655
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,timing,128,0.9643114898799454,7.003874349956835,327.0249448218565
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,overall,201,0.7668260147134354,22.675527930295186,391240.5274687942
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,resource,201,0.9133842777911483,20.16502686943076,6922.469939121594
test,block_scc_fraction,2,0.8181818181818182,0.8861386138613861,timing,201,0.4737094885580096,27.69653005202403,1159876.6425281393
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,overall,149,0.8970130453951572,14.923224445083909,15514.447942808021
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,resource,149,0.8556642445072192,15.20557151055625,23098.537564925566
test,block_scc_fraction,3,0.8861386138613861,0.9208333333333333,timing,149,0.9797106471710333,14.358530314139221,346.2686985729281
test,call_depth,0,2.0,3.0,overall,150,0.8870770867566301,15.332221988404592,15452.444838292868
test,call_depth,0,2.0,3.0,resource,150,0.856161381740574,15.412665557772113,23024.023827925314
test,call_depth,0,2.0,3.0,timing,150,0.9489084967887425,15.171334849669547,309.2868590279714
test,call_depth,1,3.0,4.0,overall,242,0.6406661521798396,15.357407375469835,1629.3083182483463
test,call_depth,1,3.0,4.0,resource,242,0.4819577336056976,19.29613331806323,2244.2960875189406
test,call_depth,1,3.0,4.0,timing,242,0.9580829893281235,7.47995549028305,399.3327797071571
test,call_depth,2,4.0,12.0,overall,201,0.6309266904680195,45.500586849971235,409338.47496235324
test,call_depth,2,4.0,12.0,resource,201,0.7104546127549934,40.54526600701279,32983.272878577125
test,call_depth,2,4.0,12.0,timing,201,0.47187084589407174,55.41122853588813,1162048.8791299055
test,memory_node_count,0,1761.0,2641.0,overall,126,0.5024737033874715,15.405415711269335,1492.919911536201
test,memory_node_count,0,1761.0,2641.0,resource,126,0.27291442946360955,19.649276089036483,2074.026653389571
test,memory_node_count,0,1761.0,2641.0,timing,126,0.9615922512351955,6.917694955735037,330.7064278294609
test,memory_node_count,1,2641.0,11188.0,overall,170,0.828784753830413,23.648231436475825,53673.1415581526
test,memory_node_count,1,2641.0,11188.0,resource,170,0.7723940778454813,25.018679045720106,11792.720190268807
test,memory_node_count,1,2641.0,11188.0,timing,170,0.9415661058002764,20.907336217987265,137433.98429392022
