split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
test,maximum_block_length,0,190.0,202.0,overall,2,-8.521464466072803,54.57819218142662,1427.7302419648156
test,maximum_block_length,0,190.0,202.0,resource,2,-12.456426320372397,38.12392963782424,1951.9440200219328
test,maximum_block_length,0,190.0,202.0,timing,2,-0.6515407574736145,87.48671726863138,379.30268585058167
test,maximum_block_length,1,202.0,376.0,overall,36,0.2801482295471514,33.68880604443829,9142.949269382929
test,maximum_block_length,1,202.0,376.0,resource,36,0.05809744223005281,36.83601456442029,5095.091576193935
test,maximum_block_length,1,202.0,376.0,timing,36,0.7242498041813485,27.39438900447429,17238.664655760917
test,maximum_block_length,2,376.0,418.0,overall,20,0.5920066098851594,70.37979759306766,304842.3556820774
test,maximum_block_length,2,376.0,418.0,resource,20,0.5234582537445673,72.66626345367396,48585.60799083786
test,maximum_block_length,2,376.0,418.0,timing,20,0.7291033221663439,65.80686587185508,817355.8510645565
test,maximum_block_length,3,418.0,458.0,overall,23,-0.38647852038367664,36.86113317525112,192216.11048834433
test,maximum_block_length,3,418.0,458.0,resource,23,-0.978955203794163,33.72524237932686,27388.970087629656
test,maximum_block_length,3,418.0,458.0,timing,23,0.7984748464372962,43.13291476709965,521870.3912897737
test,loop_block_fraction,0,0.00397351011633873,0.02247191034257412,overall,20,0.5593115991773402,63.87830551297196,13673.884248435266
test,loop_block_fraction,0,0.00397351011633873,0.02247191034257412,resource,20,0.40343999815781034,66.7856787748649,20265.881318142434
test,loop_block_fraction,0,0.00397351011633873,0.02247191034257412,timing,20,0.8710548012163999,58.0635589891861,489.8901090209326
test,loop_block_fraction,1,0.02247191034257412,0.028368793427944183,overall,20,0.3991840214129449,42.132600301896794,351990.61478143366
test,loop_block_fraction,1,0.02247191034257412,0.028368793427944183,resource,20,0.2307908570390262,39.1811085131783,32417.848893287894
test,loop_block_fraction,1,0.02247191034257412,0.028368793427944183,timing,20,0.7359703501607823,48.03558387933377,991136.1465577253
test,loop_block_fraction,2,0.028368793427944183,0.047337278723716736,overall,12,0.6400017169409983,46.14727227626787,35464.516088920696
test,loop_block_fraction,2,0.028368793427944183,0.047337278723716736,resource,12,0.6681424622798883,41.56296524098042,53113.06321270543
test,loop_block_fraction,2,0.028368793427944183,0.047337278723716736,timing,12,0.5837202262632182,55.315886346842774,167.4218413512401
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,overall,29,0.2883188560606978,31.150690801454175,2884.9535172280944
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,resource,29,0.06165187714836626,34.939962025522306,3903.4747741874376
test,loop_block_fraction,3,0.047337278723716736,0.05000000074505806,timing,29,0.7416528138853608,23.572148353317928,847.9110033094071
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,overall,18,0.45219140749794207,76.88071475559651,15773.89752787428
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,resource,18,0.3310423731872862,79.7921284085046,20717.753776651447
test,block_scc_fraction,0,0.41843971631205673,0.8165680473372781,timing,18,0.6944894761192539,71.05788744978037,5886.185030319948
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,overall,14,-0.3389840898836045,30.120193628112162,2520.0467172297353
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,resource,14,-0.7601771464222109,34.72383818998425,3394.7578481885116
test,block_scc_fraction,1,0.8165680473372781,0.8181818181818182,timing,14,0.5034020231936082,20.912904504367994,770.6244553121837
test,block_scc_fraction,2,0.8181818181818182,0.8969732246798603,overall,28,0.30222917525908183,38.63925952460539,291209.23675823014
test,block_scc_fraction,2,0.8181818181818182,0.8969732246798603,resource,28,0.0799171897013766,36.86834745946308,17989.75545936578
test,block_scc_fraction,2,0.8181818181818182,0.8969732246798603,timing,28,0.7468531463744923,42.18108365489002,837648.1993559588
test,block_scc_fraction,3,0.8969732246798603,0.9147350993377483,overall,21,0.7158017830857842,32.85336065578581,31851.33071139886
test,block_scc_fraction,3,0.8969732246798603,0.9147350993377483,resource,21,0.6295962081815201,32.22116440547368,47487.06685550784
test,block_scc_fraction,3,0.8969732246798603,0.9147350993377483,timing,21,0.8882129328943128,34.117753156410075,579.8584231809006
test,call_depth,0,2.0,3.0,overall,24,0.7126388734707255,34.368241159125795,32048.01528646763
test,call_depth,0,2.0,3.0,resource,24,0.6221904952567903,34.33483299434094,47800.54248574713
test,call_depth,0,2.0,3.0,timing,24,0.8935356298985961,34.435057488695506,542.9608879086364
test,call_depth,1,3.0,5.0,overall,34,0.2901972736213425,37.49518141551195,3587.59396481144
test,call_depth,1,3.0,5.0,resource,34,0.01604996170645326,40.91976183615135,4989.265674606655
test,call_depth,1,3.0,5.0,timing,34,0.8384918974511211,30.64602057423314,784.2505452210096
test,call_depth,2,5.0,11.0,overall,23,0.5131664641547636,64.24702003949285,321723.25118756347
test,call_depth,2,5.0,11.0,resource,23,0.3992248741392832,61.567057960845545,20465.310967538077
test,call_depth,2,5.0,11.0,timing,23,0.7410496441857243,69.60694419678745,924239.1316276144
test,memory_node_count,0,1761.0,2641.0,overall,15,-0.11670924314493492,32.73145900510952,2508.4562413840054
test,memory_node_count,0,1761.0,2641.0,resource,15,-0.5031185291956306,34.74955982906393,3378.3759998257633
test,memory_node_count,0,1761.0,2641.0,timing,15,0.6561093289564565,28.695257357200724,768.6167245004901
test,memory_node_count,1,2641.0,12371.0,overall,25,-1.613182682502252,48.687529372743064,194535.94494775461
test,memory_node_count,1,2641.0,12371.0,resource,25,-2.8487162759802995,53.810626570383604,26740.198866050803
test,memory_node_count,1,2641.0,12371.0,timing,25,0.8578845044538432,38.44133497746199,530127.4371111622
test,memory_node_count,2,12371.0,18136.0,overall,20,0.5128607059902953,49.830684889186905,283816.6799248518
test,memory_node_count,2,12371.0,18136.0,resource,20,0.47335821265288736,50.46803442948456,30443.12765604127
test,memory_node_count,2,12371.0,18136.0,timing,20,0.5918656926651111,48.555985808591586,790563.7844624729
test,memory_node_count,3,18136.0,35806.0,overall,21,0.651774267048685,41.55150474646681,30581.002886187707
test,memory_node_count,3,18136.0,35806.0,resource,21,0.6353345207234988,35.97526081464456,35270.74694944862
test,memory_node_count,3,18136.0,35806.0,timing,21,0.6846537596990572,52.70399261011134,21201.514759665886
